2011
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/Intoxbr.def
Exogenous Poisoning
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";34;24;33;28;35;32;41;21;41;30;46;36;401
"110002 ARIQUEMES";55;44;29;47;35;76;52;77;73;42;46;42;618
"110003 CABIXI";2;2;1;2;1;4;1;2;-;3;4;2;24
"110004 CACOAL";33;41;45;62;38;36;28;54;41;64;45;39;526
"110005 CEREJEIRAS";4;2;2;1;8;5;1;2;2;4;2;1;34
"110006 COLORADO DO OESTE";4;7;1;6;2;1;1;1;4;1;3;-;31
"110007 CORUMBIARA";1;-;1;-;1;1;-;1;2;1;-;2;10
"110008 COSTA MARQUES";5;4;2;4;2;1;2;1;2;4;6;2;35
"110009 ESPIGAO D'OESTE";5;5;4;10;5;3;7;9;3;3;9;5;68
"110010 GUAJARA-MIRIM";16;9;10;7;8;11;13;7;11;11;21;10;134
"110011 JARU";23;32;29;16;16;14;21;17;22;27;17;13;247
"110012 JI-PARANA";50;28;39;28;49;78;47;66;67;75;63;54;644
"110013 MACHADINHO D'OESTE";5;8;28;6;8;4;8;5;66;12;6;6;162
"110014 NOVA BRASILANDIA D'OESTE";14;27;14;12;8;19;10;8;16;15;18;23;184
"110015 OURO PRETO DO OESTE";1;3;4;-;3;7;9;6;5;4;14;11;67
"110018 PIMENTA BUENO";9;42;8;12;7;9;7;3;3;13;5;6;124
"110020 PORTO VELHO";97;91;86;96;91;91;83;133;150;134;104;103;1259
"110025 PRESIDENTE MEDICI";2;6;6;1;13;2;4;10;5;1;5;5;60
"110026 RIO CRESPO";-;3;4;-;2;-;-;1;-;1;-;-;11
"110028 ROLIM DE MOURA";41;37;24;34;46;31;48;55;68;78;39;32;533
"110029 SANTA LUZIA D'OESTE";8;11;9;5;2;2;2;8;8;9;10;14;88
"110030 VILHENA";104;93;90;124;135;104;112;122;143;152;134;112;1425
"110032 SAO MIGUEL DO GUAPORE";9;8;14;17;2;4;4;11;17;16;17;15;134
"110033 NOVA MAMORE";5;13;13;7;8;9;2;10;6;2;5;3;83
"110034 ALVORADA D'OESTE";3;7;4;7;6;9;-;7;3;5;8;4;63
"110037 ALTO ALEGRE DOS PARECIS";5;3;12;4;7;6;6;9;10;4;11;4;81
"110040 ALTO PARAISO";4;8;5;4;3;6;4;7;6;4;5;3;59
"110045 BURITIS";28;27;18;11;19;18;12;12;16;16;30;18;225
"110050 NOVO HORIZONTE DO OESTE";1;-;2;2;2;3;3;1;1;3;2;3;23
"110060 CACAULANDIA";2;1;-;2;-;1;1;1;4;2;1;4;19
"110070 CAMPO NOVO DE RONDONIA";6;14;19;19;6;12;7;10;9;3;4;4;113
"110080 CANDEIAS DO JAMARI";5;5;2;2;3;1;3;3;4;2;4;4;38
"110090 CASTANHEIRAS";6;-;5;4;1;1;3;1;-;-;1;1;23
"110092 CHUPINGUAIA";2;9;3;4;7;2;5;-;7;6;4;6;55
"110094 CUJUBIM";17;17;13;10;11;13;7;4;13;13;15;6;139
"110100 GOVERNADOR JORGE TEIXEIRA";1;2;2;1;-;-;-;-;1;1;1;1;10
"110110 ITAPUA DO OESTE";2;1;5;17;7;-;2;3;8;6;3;2;56
"110120 MINISTRO ANDREAZZA";4;3;2;1;-;1;1;2;2;2;2;3;23
"110130 MIRANTE DA SERRA";10;12;4;6;12;4;7;8;18;5;16;7;109
"110140 MONTE NEGRO";16;21;14;17;12;16;14;17;11;27;25;17;207
"110143 NOVA UNIAO";3;2;3;1;4;2;5;4;1;3;4;4;36
"110145 PARECIS";4;2;5;4;2;1;1;2;3;3;3;2;32
"110146 PIMENTEIRAS DO OESTE";1;-;-;1;-;-;2;2;-;-;-;-;6
"110147 PRIMAVERA DE RONDONIA";5;4;5;3;4;3;1;2;2;1;1;4;35
"110148 SAO FELIPE D'OESTE";-;-;2;2;-;-;-;1;2;1;1;1;10
"110149 SAO FRANCISCO DO GUAPORE";20;14;23;11;24;13;29;17;25;28;27;34;265
"110150 SERINGUEIRAS";5;2;1;3;-;-;-;-;3;2;1;3;20
"110155 TEIXEIROPOLIS";1;-;1;1;1;-;1;2;2;-;-;2;11
"110160 THEOBROMA";2;-;3;-;2;2;1;6;-;-;4;1;21
"110170 URUPA";5;3;4;2;3;2;2;3;4;11;7;2;48
"110175 VALE DO ANARI";-;2;1;8;1;4;-;1;-;2;2;1;22
"110180 VALE DO PARAISO";-;1;-;3;2;1;4;1;-;1;4;-;17
"120001 ACRELANDIA";8;5;7;7;8;8;-;4;3;6;11;7;74
"120005 ASSIS BRASIL";-;-;-;1;-;-;-;1;-;-;1;-;3
"120010 BRASILEIA";16;23;21;32;21;26;36;27;34;49;34;30;349
"120013 BUJARI";5;3;3;-;2;3;3;2;5;6;-;5;37
"120017 CAPIXABA";2;3;3;1;-;-;3;2;9;3;2;6;34
"120020 CRUZEIRO DO SUL";60;64;59;39;43;48;45;43;50;64;50;66;631
"120025 EPITACIOLANDIA";3;8;12;19;14;16;13;20;17;18;15;22;177
"120030 FEIJO";-;3;3;2;2;5;4;7;6;3;3;1;39
"120032 JORDAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"120033 MANCIO LIMA";-;1;8;1;4;1;2;1;3;2;7;7;37
"120034 MANOEL URBANO";1;1;-;1;3;-;1;1;3;-;2;1;14
"120035 MARECHAL THAUMATURGO";2;1;-;-;-;1;1;1;4;6;-;-;16
"120038 PLACIDO DE CASTRO";14;6;5;5;4;9;18;10;8;12;10;12;113
"120039 PORTO WALTER";3;6;3;8;7;3;2;1;3;4;4;4;48
"120040 RIO BRANCO";189;158;197;211;182;208;240;230;288;320;311;268;2802
"120042 RODRIGUES ALVES";9;6;12;10;6;13;5;8;11;11;12;10;113
"120043 SANTA ROSA DO PURUS";-;-;1;2;1;1;2;1;-;1;1;-;10
"120045 SENADOR GUIOMARD";18;11;13;20;20;16;12;17;27;17;26;17;214
"120050 SENA MADUREIRA";15;14;12;12;1;9;11;10;7;10;15;10;126
"120060 TARAUACA";3;1;-;-;1;-;2;-;1;3;5;2;18
"120070 XAPURI";18;15;15;20;16;18;20;11;10;20;28;22;213
"120080 PORTO ACRE";3;7;2;1;2;3;5;3;3;3;9;5;46
" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;1;-;1
"130002 ALVARAES";3;5;3;1;-;4;4;4;6;4;6;1;41
"130008 ANAMA";-;-;-;-;-;1;1;-;-;-;2;-;4
"130010 ANORI";1;-;-;-;-;-;-;-;-;-;-;-;1
"130014 APUI";41;65;68;49;92;57;68;63;83;49;74;62;771
"130020 ATALAIA DO NORTE";2;2;4;6;2;1;2;5;4;2;6;5;41
"130030 AUTAZES";-;1;1;1;3;1;1;2;-;-;1;-;11
"130040 BARCELOS";-;-;-;-;-;-;-;-;-;-;-;1;1
"130050 BARREIRINHA";-;-;-;-;-;-;1;-;1;-;-;-;2
"130060 BENJAMIN CONSTANT";11;7;11;2;8;16;5;4;13;6;24;18;125
"130063 BERURI";-;-;-;-;-;-;1;-;1;-;-;1;3
"130068 BOA VISTA DO RAMOS";1;-;2;3;3;1;-;-;1;1;-;-;12
"130070 BOCA DO ACRE";-;-;1;-;-;1;1;2;-;4;1;2;12
"130080 BORBA";-;5;2;5;1;8;5;20;17;4;4;1;72
"130090 CANUTAMA";1;2;-;-;2;1;1;2;1;3;1;2;16
"130100 CARAUARI";3;1;5;2;3;-;9;4;5;2;3;3;40
"130110 CAREIRO";-;-;2;-;5;-;-;-;-;1;1;-;9
"130115 CAREIRO DA VARZEA";-;-;2;1;-;-;1;-;1;-;1;-;6
"130120 COARI";1;-;-;-;-;1;2;1;8;-;2;-;15
"130130 CODAJAS";2;-;2;-;-;-;1;-;1;2;3;6;17
"130140 EIRUNEPE";4;2;-;1;3;2;9;2;5;2;4;5;39
"130150 ENVIRA";3;6;-;6;1;2;7;3;8;22;7;7;72
"130160 FONTE BOA";2;-;-;-;-;-;-;-;-;-;1;-;3
"130165 GUAJARA";5;7;5;1;3;3;12;5;3;4;7;1;56
"130170 HUMAITA";6;32;6;5;3;1;1;-;2;7;16;6;85
