2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/acbibr.def
Work Accident Exposure to Biologic Material
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";4;1;3;4;4;4;4;5;1;6;2;3;41
"110002 ARIQUEMES";12;19;25;17;24;22;21;31;30;18;27;19;265
"110003 CABIXI";-;-;-;-;-;-;-;-;-;1;-;1;2
"110004 CACOAL";19;19;17;19;30;23;14;29;15;13;16;13;227
"110005 CEREJEIRAS";1;-;1;2;-;1;2;4;3;1;4;1;20
"110006 COLORADO DO OESTE";-;-;6;1;3;-;3;-;-;-;1;-;14
"110007 CORUMBIARA";-;-;-;-;1;1;-;-;1;1;-;-;4
"110008 COSTA MARQUES";1;3;2;1;1;1;1;3;2;2;1;1;19
"110009 ESPIGAO D'OESTE";5;3;2;1;3;2;2;-;-;2;3;-;23
"110010 GUAJARA-MIRIM";5;-;4;3;10;4;-;5;2;1;2;2;38
"110011 JARU";3;10;2;6;2;5;11;6;13;7;9;7;81
"110012 JI-PARANA";19;9;21;10;15;10;11;21;8;17;6;7;154
"110013 MACHADINHO D'OESTE";3;5;5;5;3;5;4;4;4;4;2;5;49
"110014 NOVA BRASILANDIA D'OESTE";1;2;2;2;1;1;1;1;-;1;-;1;13
"110015 OURO PRETO DO OESTE";1;2;1;3;4;4;2;7;2;2;1;3;32
"110018 PIMENTA BUENO";1;3;3;2;3;-;5;1;2;2;2;3;27
"110020 PORTO VELHO";29;27;22;38;43;36;37;40;35;47;26;38;418
"110025 PRESIDENTE MEDICI";5;2;5;3;5;2;4;3;1;2;-;1;33
"110026 RIO CRESPO";-;1;-;1;1;1;-;-;1;1;-;-;6
"110028 ROLIM DE MOURA";6;11;11;9;4;5;7;10;10;8;12;14;107
"110029 SANTA LUZIA D'OESTE";1;-;-;-;1;-;2;1;-;2;-;-;7
"110030 VILHENA";20;13;19;14;21;14;21;25;24;11;12;13;207
"110032 SAO MIGUEL DO GUAPORE";1;3;2;1;1;6;5;3;5;3;2;1;33
"110033 NOVA MAMORE";-;-;1;1;2;2;1;3;3;2;3;2;20
"110034 ALVORADA D'OESTE";-;-;-;1;1;-;2;2;-;1;2;1;10
"110037 ALTO ALEGRE DOS PARECIS";2;-;3;-;-;2;1;1;1;-;1;1;12
"110040 ALTO PARAISO";-;-;2;-;-;1;-;1;-;1;-;-;5
"110045 BURITIS";-;1;3;3;2;1;1;3;5;3;-;5;27
"110050 NOVO HORIZONTE DO OESTE";-;3;-;1;-;1;1;2;-;2;-;-;10
"110060 CACAULANDIA";1;-;2;-;-;5;1;3;-;2;-;-;14
"110070 CAMPO NOVO DE RONDONIA";-;1;3;1;1;-;-;-;-;1;2;2;11
"110080 CANDEIAS DO JAMARI";-;1;-;2;17;11;4;3;1;1;-;-;40
"110090 CASTANHEIRAS";1;1;2;-;1;1;-;-;2;-;1;-;9
"110092 CHUPINGUAIA";2;1;2;1;2;1;-;-;-;-;-;-;9
"110094 CUJUBIM";-;-;-;2;1;2;3;18;-;3;3;1;33
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;1;1;-;3;-;-;-;-;-;5
