2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/animaisbr.def
Venomous Animal Accident
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"120013 BUJARI";-;3;3;3;-;2;1;-;-;2;3;3;5;25
"120017 CAPIXABA";-;1;5;-;6;1;-;-;-;-;-;-;1;14
"120020 CRUZEIRO DO SUL";-;27;37;33;38;50;33;18;15;27;25;23;26;352
"120025 EPITACIOLANDIA";-;9;5;5;10;6;5;4;7;5;11;9;8;84
"120030 FEIJO";-;2;1;1;3;2;2;2;1;1;-;7;2;24
"120032 JORDAO";-;4;5;-;-;2;1;1;-;1;1;2;3;20
"120033 MANCIO LIMA";-;3;7;1;4;8;5;3;6;7;8;5;3;60
"120034 MANOEL URBANO";-;1;3;1;6;6;2;1;2;1;1;4;4;32
"120035 MARECHAL THAUMATURGO";-;6;9;6;5;6;6;4;5;5;8;11;9;80
"120038 PLACIDO DE CASTRO";-;5;3;3;8;7;3;7;1;5;4;7;5;58
"120039 PORTO WALTER";-;6;8;9;3;6;7;5;4;5;7;4;4;68
"120040 RIO BRANCO";-;43;38;39;59;57;44;37;29;27;47;54;44;518
"120042 RODRIGUES ALVES";-;4;5;2;7;5;8;1;4;4;3;14;6;63
"120043 SANTA ROSA DO PURUS";-;2;1;3;3;1;-;1;-;1;3;6;3;24
"120045 SENADOR GUIOMARD";-;3;1;-;2;4;1;1;2;-;2;-;2;18
"120050 SENA MADUREIRA";-;5;8;15;14;8;8;11;17;8;12;13;7;126
"120060 TARAUACA";-;8;3;9;4;8;2;5;3;5;3;11;5;66
"120070 XAPURI";-;5;10;4;10;12;6;11;8;8;17;6;8;105
"120080 PORTO ACRE";-;3;4;2;3;-;2;5;1;2;2;1;4;29
" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"130002 ALVARAES";-;10;8;10;14;11;8;8;7;7;7;12;12;114
"130006 AMATURA";-;4;2;1;-;2;5;3;1;2;3;4;3;30
"130008 ANAMA";-;5;6;6;4;6;2;3;3;3;-;1;1;40
"130010 ANORI";-;2;3;2;2;2;-;-;-;2;-;5;1;19
"130014 APUI";-;23;12;28;18;29;17;17;19;17;15;20;16;231
"130020 ATALAIA DO NORTE";-;28;20;17;13;20;13;6;13;18;23;18;17;206
"130030 AUTAZES";-;11;10;20;18;20;12;10;8;5;8;8;5;135
"130040 BARCELOS";-;9;11;6;6;7;8;8;2;7;4;2;3;73
"130050 BARREIRINHA";-;17;15;19;25;24;14;12;13;12;5;11;8;175
"130060 BENJAMIN CONSTANT";-;18;8;12;12;9;9;10;10;5;6;11;9;119
"130063 BERURI";-;3;4;7;6;8;3;6;2;1;2;3;3;48
"130068 BOA VISTA DO RAMOS";-;6;9;9;8;10;5;5;2;6;6;4;5;75
"130070 BOCA DO ACRE";-;5;8;6;6;5;3;-;1;6;3;8;4;55
"130080 BORBA";-;15;22;25;16;13;13;18;19;13;16;7;6;183
"130083 CAAPIRANGA";-;6;12;4;3;4;5;4;3;2;1;3;-;47
"130090 CANUTAMA";-;2;4;5;2;1;2;1;1;1;1;1;5;26
"130100 CARAUARI";-;12;6;13;9;19;12;18;11;10;8;8;9;135
"130110 CAREIRO";-;11;4;7;5;9;4;6;5;7;4;2;1;65
"130115 CAREIRO DA VARZEA";-;2;2;2;10;5;1;2;2;2;-;4;-;32
"130120 COARI";-;9;12;11;8;10;11;14;15;4;6;11;5;116
"130130 CODAJAS";-;1;4;8;7;2;5;-;-;1;7;5;6;46
"130140 EIRUNEPE";-;5;6;9;3;5;3;1;5;1;-;2;6;46
"130150 ENVIRA";-;4;10;5;3;9;4;4;4;4;3;7;8;65
"130160 FONTE BOA";-;4;2;2;6;9;7;2;1;4;2;2;2;43
"130165 GUAJARA";-;6;3;6;2;5;10;7;3;3;7;7;4;63
"130170 HUMAITA";-;13;12;7;15;8;4;5;4;3;4;8;13;96
"130180 IPIXUNA";-;6;-;9;6;7;6;11;7;4;4;12;8;80
"130185 IRANDUBA";-;13;12;22;12;13;11;12;13;10;11;10;18;157
"130190 ITACOATIARA";-;28;30;36;33;43;32;26;29;24;33;25;28;367
"130195 ITAMARATI";-;4;5;2;3;3;1;2;1;-;1;1;3;26
"130200 ITAPIRANGA";-;3;7;6;4;1;6;2;-;3;1;-;3;36
"130210 JAPURA";-;4;6;1;6;4;4;1;1;2;2;2;-;33
"130220 JURUA";-;-;2;2;-;-;4;-;1;-;-;-;1;10
"130230 JUTAI";-;6;2;9;7;5;4;6;2;9;4;-;4;58
"130240 LABREA";-;13;12;21;13;10;9;4;7;4;7;7;13;120
"130250 MANACAPURU";-;17;20;19;21;16;14;13;15;10;13;15;12;185
"130255 MANAQUIRI";-;3;5;-;2;6;-;-;3;1;4;3;-;27
"130260 MANAUS";-;30;23;35;36;40;24;28;31;28;18;18;23;334
"130270 MANICORE";-;19;17;16;14;14;10;7;8;8;3;8;9;133
"130280 MARAA";-;2;2;2;2;4;4;3;3;2;3;2;6;35
"130290 MAUES";-;23;31;29;28;33;25;23;22;11;11;14;13;263
"130300 NHAMUNDA";-;11;14;11;10;8;3;6;12;6;16;7;8;112
"130310 NOVA OLINDA DO NORTE";-;12;12;11;7;7;8;8;15;4;8;3;2;97
"130320 NOVO AIRAO";-;3;3;6;9;6;5;10;3;-;2;5;2;54
"130330 NOVO ARIPUANA";-;5;6;9;5;11;7;5;5;6;3;3;5;70
"130340 PARINTINS";-;15;36;38;44;27;34;18;23;28;26;12;14;315
"130350 PAUINI";-;8;4;9;4;2;1;4;1;1;2;1;7;44
"130353 PRESIDENTE FIGUEIREDO";-;9;7;15;8;5;11;8;1;4;8;6;13;95
"130356 RIO PRETO DA EVA";-;22;21;34;35;34;35;24;18;20;22;16;18;299
"130360 SANTA ISABEL DO RIO NEGRO";-;5;1;7;2;2;4;6;4;2;3;3;1;40
"130370 SANTO ANTONIO DO ICA";-;10;6;8;3;4;4;6;3;3;3;1;6;57
"130380 SAO GABRIEL DA CACHOEIRA";-;19;12;22;23;33;23;18;13;16;11;14;7;211
"130390 SAO PAULO DE OLIVENCA";-;12;9;5;14;9;6;13;14;7;8;7;9;113
"130395 SAO SEBASTIAO DO UATUMA";-;4;4;4;7;7;4;22;2;6;8;2;2;72
"130400 SILVES";-;5;6;4;2;3;3;3;1;1;6;3;3;40
"130406 TABATINGA";-;13;9;10;9;13;5;12;3;4;2;8;4;92
"130410 TAPAUA";-;2;8;10;6;11;8;4;1;-;1;-;1;52
"130420 TEFE";-;29;20;17;8;13;17;19;9;25;22;16;20;215
"130423 TONANTINS";-;2;1;3;7;3;2;6;6;4;14;5;3;56
"130426 UARINI";-;5;6;8;9;4;8;4;7;5;4;2;7;69
"130430 URUCARA";-;7;10;8;11;5;2;12;10;11;7;7;5;95
"130440 URUCURITUBA";-;2;5;8;-;1;-;2;-;-;1;1;2;22
"140002 AMAJARI";-;7;14;3;7;8;10;8;6;7;4;3;5;82
"140005 ALTO ALEGRE";-;14;29;13;19;27;25;18;20;25;20;17;21;248
"140010 BOA VISTA";-;45;43;50;52;44;38;35;48;55;70;61;53;594
"140015 BONFIM";-;7;6;5;1;10;8;5;5;5;2;5;4;63
"140017 CANTA";-;3;7;8;8;11;6;3;10;15;6;7;1;85
"140020 CARACARAI";-;6;4;11;10;7;15;12;9;17;10;12;4;117
"140023 CAROEBE";-;7;3;5;3;4;9;2;4;4;5;4;4;54
"140028 IRACEMA";-;1;3;4;1;3;5;2;11;10;5;1;4;50
"140030 MUCAJAI";-;11;7;16;16;10;12;10;4;10;11;13;12;132
"140040 NORMANDIA";-;1;1;1;2;3;1;1;3;4;3;2;1;23
"140045 PACARAIMA";-;12;7;5;4;13;5;5;10;6;10;8;2;87
"140047 RORAINOPOLIS";-;11;13;11;19;17;10;11;19;7;8;9;14;149
"140050 SAO JOAO DA BALIZA";-;4;4;3;5;4;1;-;2;5;8;11;6;53
"140060 SAO LUIZ";-;4;3;4;3;4;4;2;5;1;4;2;3;39
"140070 UIRAMUTA";-;9;6;9;8;10;20;14;13;13;8;10;8;128
"150010 ABAETETUBA";-;25;23;24;17;14;12;25;22;20;18;15;19;234
"150013 ABEL FIGUEIREDO";-;6;1;4;1;3;-;-;2;-;1;-;2;20
"150020 ACARA";-;24;33;22;20;11;10;10;13;13;22;13;14;205
"150030 AFUA";-;35;34;27;35;20;17;21;15;36;24;27;29;320
"150034 AGUA AZUL DO NORTE";-;-;3;2;3;2;5;3;-;2;4;2;5;31
"150040 ALENQUER";-;13;17;15;10;10;3;9;10;8;10;16;20;141
"150050 ALMEIRIM";-;18;20;33;26;35;30;23;26;18;33;25;25;312
"150060 ALTAMIRA";-;50;60;72;58;78;95;51;57;54;59;43;49;726
"150070 ANAJAS";-;15;15;15;21;9;11;10;5;17;14;17;11;160
"150080 ANANINDEUA";-;7;2;9;10;5;7;12;1;9;10;7;4;83
"150085 ANAPU";-;18;21;26;15;25;17;16;9;10;12;23;14;206
"150090 AUGUSTO CORREA";-;3;3;2;2;5;6;1;7;3;4;-;4;40
"150095 AURORA DO PARA";-;3;4;7;6;2;3;3;1;4;2;1;2;38
"150100 AVEIRO";-;5;8;4;5;10;14;12;8;5;3;3;7;84
"150110 BAGRE";-;14;14;16;13;5;14;16;11;10;11;9;18;151
"150120 BAIAO";-;6;5;13;8;4;3;8;10;7;6;4;6;80
"150125 BANNACH";-;2;-;-;3;-;-;1;-;1;1;-;1;9
"150130 BARCARENA";-;22;15;20;21;19;19;20;19;26;21;20;20;242
"150140 BELEM";-;23;25;24;43;26;29;52;32;25;31;34;31;375
"150145 BELTERRA";-;6;23;19;12;7;19;21;18;20;9;19;13;186
"150150 BENEVIDES";-;10;13;8;8;11;11;12;17;12;7;10;16;135
"150157 BOM JESUS DO TOCANTINS";-;1;8;8;2;3;2;3;3;-;3;4;3;40
"150160 BONITO";-;9;4;4;2;6;8;2;6;3;1;6;3;54
"150170 BRAGANCA";-;5;11;9;5;8;8;8;10;13;6;8;4;95
"150172 BRASIL NOVO";-;25;26;35;41;47;49;27;22;28;26;18;26;370
"150175 BREJO GRANDE DO ARAGUAIA";-;6;2;1;2;3;1;-;-;-;1;1;2;19
"150178 BREU BRANCO";-;4;7;4;4;4;4;2;2;7;2;2;6;48
"150180 BREVES";-;21;42;44;32;20;23;26;33;30;32;40;29;372
"150190 BUJARU";-;15;22;16;10;9;9;10;8;13;14;8;11;145
"150195 CACHOEIRA DO PIRIA";-;5;7;10;2;5;3;9;6;1;2;5;4;59
"150200 CACHOEIRA DO ARARI";-;6;2;11;5;2;8;6;5;5;9;6;10;75
"150210 CAMETA";-;42;29;40;33;34;30;20;26;22;20;32;29;357
"150215 CANAA DOS CARAJAS";-;-;-;2;6;4;-;1;1;1;5;3;-;23
"150220 CAPANEMA";-;14;17;7;12;16;10;18;15;9;13;12;8;151
"150230 CAPITAO POCO";-;9;4;7;5;7;5;4;9;3;3;2;3;61
"150240 CASTANHAL";-;22;23;23;13;19;25;17;12;17;23;22;11;227
"150250 CHAVES";-;17;17;11;9;11;9;12;11;16;12;14;12;151
"150260 COLARES";-;5;5;8;1;3;4;4;1;2;4;7;7;51
"150270 CONCEICAO DO ARAGUAIA";-;10;10;7;16;7;17;9;7;2;7;9;5;106
"150275 CONCORDIA DO PARA";-;15;14;15;18;8;9;7;7;14;8;9;12;136
"150276 CUMARU DO NORTE";-;6;6;2;2;3;1;4;-;-;-;1;-;25
"150277 CURIONOPOLIS";-;-;-;1;2;1;1;3;-;1;-;2;-;11
"150280 CURRALINHO";-;8;9;20;11;10;18;12;9;12;9;13;11;142
"150285 CURUA";-;5;2;5;3;4;3;2;2;3;2;4;7;42
"150290 CURUCA";-;7;7;19;14;12;8;8;4;6;4;2;12;103
"150293 DOM ELISEU";-;6;9;7;3;6;8;5;3;5;7;4;7;70
"150295 ELDORADO DOS CARAJAS";-;4;5;3;2;3;10;12;6;3;8;11;1;68
"150300 FARO";-;-;3;4;6;6;-;2;1;4;4;6;3;39
"150304 FLORESTA DO ARAGUAIA";-;1;3;3;8;5;3;5;1;6;3;2;1;41
"150307 GARRAFAO DO NORTE";-;8;4;11;10;11;7;5;3;6;2;5;7;79
"150309 GOIANESIA DO PARA";-;3;9;9;7;7;5;7;4;4;4;2;8;69
"150310 GURUPA";1;13;14;12;5;12;2;12;7;9;9;11;18;125
"150320 IGARAPE-ACU";-;9;4;13;10;22;12;14;22;17;25;16;25;189
"150330 IGARAPE-MIRI";-;12;12;10;7;11;12;14;8;10;12;7;4;119
"150340 INHANGAPI";-;9;6;9;2;6;9;9;8;4;5;1;6;74
"150345 IPIXUNA DO PARA";-;9;4;17;5;18;3;8;4;3;3;6;5;85
"150350 IRITUIA";-;11;18;14;10;11;15;9;13;10;11;16;13;151
"150360 ITAITUBA";-;25;33;24;30;22;36;25;35;19;16;26;27;318
"150370 ITUPIRANGA";-;8;6;13;12;8;15;7;6;6;9;10;11;111
"150375 JACAREACANGA";-;8;9;15;18;9;10;20;11;11;12;9;9;141
"150380 JACUNDA";-;5;6;2;7;5;6;6;7;6;1;8;6;65
"150390 JURUTI";-;27;33;35;30;25;23;30;25;21;26;16;22;313
"150400 LIMOEIRO DO AJURU";-;4;6;5;7;4;5;9;2;5;7;6;4;64
"150405 MAE DO RIO";-;4;-;2;1;1;3;-;1;1;2;1;-;16
"150410 MAGALHAES BARATA";-;2;1;3;-;3;2;-;3;3;1;1;1;20
"150420 MARABA";-;37;37;38;36;31;26;18;23;18;22;41;43;370
"150430 MARACANA";-;5;5;7;6;8;6;7;7;1;11;3;6;72
"150440 MARAPANIM";-;-;7;9;5;14;5;3;1;5;1;2;2;54
"150442 MARITUBA";-;6;4;7;6;4;4;8;3;6;3;3;6;60
"150445 MEDICILANDIA";-;23;36;30;71;123;72;28;53;52;32;60;33;613
"150450 MELGACO";-;19;15;14;13;6;15;12;6;4;16;7;10;137
"150460 MOCAJUBA";-;12;7;9;9;10;5;7;7;3;1;4;7;81
"150470 MOJU";-;24;24;21;25;16;19;16;15;11;13;14;14;212
"150475 MOJUI DOS CAMPOS";-;8;12;14;8;12;14;21;20;21;13;8;11;162
"150480 MONTE ALEGRE";-;15;32;25;22;29;26;22;25;28;29;20;28;301
"150490 MUANA";-;14;11;11;21;15;11;21;17;19;21;12;15;188
"150495 NOVA ESPERANCA DO PIRIA";-;9;10;4;5;6;5;10;5;4;7;8;5;78
"150497 NOVA IPIXUNA";-;1;4;3;2;7;3;3;2;1;5;5;4;40
"150500 NOVA TIMBOTEUA";-;4;7;1;4;1;1;1;3;1;3;3;3;32
"150503 NOVO PROGRESSO";-;27;23;26;18;24;16;23;16;23;27;16;25;264
"150506 NOVO REPARTIMENTO";-;20;20;31;30;15;24;18;10;13;16;12;29;238
"150510 OBIDOS";-;22;19;21;27;17;10;12;18;13;12;16;23;210
"150520 OEIRAS DO PARA";-;17;19;14;15;14;20;13;13;12;13;15;11;176
"150530 ORIXIMINA";-;32;35;42;52;28;32;34;28;47;31;29;33;423
"150540 OUREM";-;1;2;2;-;1;3;-;1;1;2;2;1;16
"150543 OURILANDIA DO NORTE";-;-;1;5;3;-;2;1;-;1;3;5;2;23
"150548 PACAJA";-;26;29;20;35;24;29;13;12;17;23;24;18;270
"150549 PALESTINA DO PARA";-;1;1;-;-;-;-;-;-;-;-;-;1;3
"150550 PARAGOMINAS";-;18;15;14;14;17;8;5;9;3;8;4;10;125
"150553 PARAUAPEBAS";-;26;24;26;20;19;23;18;9;13;24;16;20;238
"150555 PAU D'ARCO";-;2;1;4;2;3;2;-;1;-;1;3;-;19
"150560 PEIXE-BOI";-;6;3;3;6;1;2;2;1;2;-;2;1;29
"150563 PICARRA";-;2;1;2;-;-;1;1;-;-;2;1;1;11
"150565 PLACAS";-;25;21;24;32;36;29;31;17;26;18;21;29;309
"150570 PONTA DE PEDRAS";-;11;9;14;13;9;6;6;4;11;8;13;20;124
"150580 PORTEL";-;42;26;26;20;25;27;34;20;30;23;27;44;344
"150590 PORTO DE MOZ";-;13;15;21;12;10;7;19;13;15;12;14;6;157
"150600 PRAINHA";-;37;38;46;44;37;26;43;36;33;21;21;34;416
"150610 PRIMAVERA";-;3;1;4;3;5;5;2;6;4;4;3;3;43
"150611 QUATIPURU";-;1;-;2;1;3;-;-;1;1;1;1;-;11
"150613 REDENCAO";-;7;11;9;10;7;5;5;6;4;5;7;11;87
"150616 RIO MARIA";-;1;-;-;3;2;3;-;-;-;1;-;-;10
"150618 RONDON DO PARA";-;8;2;6;5;1;3;-;2;2;1;2;5;37
"150619 RUROPOLIS";-;20;19;37;33;43;16;28;22;31;15;22;22;308
"150620 SALINOPOLIS";-;-;-;3;1;5;1;3;1;1;1;-;-;16
"150630 SALVATERRA";-;1;3;8;10;4;8;14;19;7;12;9;5;100
"150635 SANTA BARBARA DO PARA";-;10;3;5;3;1;4;2;4;2;-;2;1;37
"150640 SANTA CRUZ DO ARARI";-;6;9;4;2;2;3;2;3;4;5;2;4;46
"150650 SANTA IZABEL DO PARA";-;10;14;11;6;7;12;14;12;15;10;17;12;140
"150655 SANTA LUZIA DO PARA";-;3;2;5;4;3;3;5;3;7;3;3;5;46
"150658 SANTA MARIA DAS BARREIRAS";-;5;1;6;14;10;6;2;3;3;2;4;3;59
"150660 SANTA MARIA DO PARA";-;6;-;2;2;2;1;6;5;5;2;-;1;32
"150670 SANTANA DO ARAGUAIA";-;5;8;8;9;11;7;5;6;1;5;5;7;77
"150680 SANTAREM";-;105;91;105;78;87;80;70;86;104;97;92;93;1088
"150690 SANTAREM NOVO";-;-;1;2;1;-;1;1;1;3;-;2;-;12
"150700 SANTO ANTONIO DO TAUA";-;8;10;5;8;5;1;8;4;2;5;5;2;63
"150710 SAO CAETANO DE ODIVELAS";-;3;1;5;3;4;-;2;-;-;6;6;5;35
"150715 SAO DOMINGOS DO ARAGUAIA";-;6;4;7;4;2;5;5;4;1;6;2;6;52
"150720 SAO DOMINGOS DO CAPIM";-;9;13;16;6;6;9;15;6;9;5;10;6;110
"150730 SAO FELIX DO XINGU";-;11;8;10;3;11;9;7;9;5;2;9;6;90
"150740 SAO FRANCISCO DO PARA";-;8;5;4;6;9;13;9;9;8;6;11;13;101
"150745 SAO GERALDO DO ARAGUAIA";-;3;4;2;6;6;12;6;5;3;11;5;6;69
"150746 SAO JOAO DA PONTA";-;1;3;3;2;-;2;4;4;2;-;3;2;26
"150747 SAO JOAO DE PIRABAS";-;4;-;5;2;1;4;1;1;3;3;1;-;25
"150750 SAO JOAO DO ARAGUAIA";-;2;3;5;5;4;5;2;1;2;5;5;3;42
"150760 SAO MIGUEL DO GUAMA";-;13;10;3;2;17;5;8;8;7;6;3;5;87
"150770 SAO SEBASTIAO DA BOA VISTA";-;3;11;10;3;15;6;9;7;6;5;1;5;81
"150775 SAPUCAIA";-;1;1;1;-;3;1;1;-;-;1;-;1;10
"150780 SENADOR JOSE PORFIRIO";-;3;9;9;4;6;4;5;12;7;9;9;2;79
"150790 SOURE";-;1;1;2;3;1;1;3;3;-;3;1;1;20
"150795 TAILANDIA";-;42;34;34;36;27;30;24;32;34;41;41;35;410
"150796 TERRA ALTA";-;7;4;7;5;9;6;4;11;6;9;4;1;73
"150797 TERRA SANTA";-;9;4;6;4;5;7;9;5;7;8;7;3;74
"150800 TOME-ACU";-;35;40;25;19;30;17;24;18;15;29;23;20;295
"150803 TRACUATEUA";-;5;5;6;7;2;4;3;9;2;4;3;3;53
"150805 TRAIRAO";-;27;40;20;32;18;35;29;20;25;36;26;29;337
"150808 TUCUMA";-;2;4;5;4;1;7;1;2;3;-;5;6;40
"150810 TUCURUI";-;12;11;14;6;9;8;2;9;9;7;1;9;97
"150812 ULIANOPOLIS";-;18;7;10;11;8;10;13;5;6;3;3;6;100
"150815 URUARA";-;32;53;54;48;73;44;55;40;36;47;44;54;580
"150820 VIGIA";-;8;10;7;9;5;3;6;6;4;3;6;11;78
"150830 VISEU";-;8;13;9;13;10;7;9;9;5;4;11;4;102
"150835 VITORIA DO XINGU";-;23;20;20;22;29;29;21;23;19;14;17;15;252
"150840 XINGUARA";-;2;6;1;-;2;2;2;-;2;3;-;3;23
"160005 SERRA DO NAVIO";-;3;1;2;3;4;-;1;-;-;3;-;-;17
"160010 AMAPA";-;8;8;7;4;2;4;5;3;-;2;4;6;53
"160015 PEDRA BRANCA DO AMAPARI";-;7;5;5;6;9;5;8;5;7;2;3;3;65
"160020 CALCOENE";-;5;1;8;7;4;3;6;3;7;1;4;10;59
"160021 CUTIAS";-;1;6;1;6;4;3;3;1;4;3;6;4;42
"160023 FERREIRA GOMES";-;3;4;8;10;3;3;10;4;2;3;4;10;64
"160025 ITAUBAL";-;5;1;4;1;9;3;2;3;4;10;6;2;50
"160027 LARANJAL DO JARI";-;28;32;44;31;19;31;33;29;18;21;19;23;328
"160030 MACAPA";-;29;43;53;55;38;35;37;31;31;35;27;25;439
"160040 MAZAGAO";-;11;16;19;24;11;13;17;11;7;6;4;7;146
"160050 OIAPOQUE";-;8;16;13;5;9;18;11;11;11;10;13;13;138
"160053 PORTO GRANDE";-;14;18;9;22;11;5;9;8;7;7;6;8;124
"160055 PRACUUBA";-;3;2;2;-;3;1;1;1;-;1;1;1;16
"160060 SANTANA";-;22;14;17;7;16;10;10;13;10;14;15;9;157
"160070 TARTARUGALZINHO";-;7;15;8;3;8;8;6;8;5;5;4;7;84
"160080 VITORIA DO JARI";-;7;13;13;17;15;4;18;5;6;4;6;2;110
"170025 ABREULANDIA";-;4;5;10;5;2;3;1;5;2;2;5;4;48
"170030 AGUIARNOPOLIS";-;1;2;3;1;1;-;-;1;4;-;1;2;16
"170035 ALIANCA DO TOCANTINS";-;2;3;5;4;5;7;10;4;1;9;5;2;57
"170040 ALMAS";-;1;2;1;-;3;1;-;-;-;2;1;2;13
"170070 ALVORADA";-;5;4;9;12;3;6;8;9;2;6;6;6;76
"170100 ANANAS";-;2;3;2;1;4;4;3;-;3;-;1;4;27
"170105 ANGICO";-;4;3;5;5;2;2;1;1;3;3;5;1;35
"170110 APARECIDA DO RIO NEGRO";-;1;1;4;4;1;2;-;-;2;3;2;2;22
"170130 ARAGOMINAS";-;-;7;2;1;2;2;5;1;4;2;5;3;34
"170190 ARAGUACEMA";-;7;-;2;1;2;3;7;13;4;5;7;-;51
"170200 ARAGUACU";-;8;4;4;3;4;4;6;10;2;4;7;2;58
"170210 ARAGUAINA";-;147;130;99;124;110;96;121;116;114;106;119;108;1390
