2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/violebr.def
Interpersonal/Self-caused Violence
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;-;-;-;-;-;-;-;1;-;-;-;1
"110001 ALTA FLORESTA D'OESTE";22;14;25;9;30;20;23;24;26;11;27;13;244
"110002 ARIQUEMES";29;45;47;47;56;44;46;74;39;48;47;53;575
"110003 CABIXI";-;-;-;-;1;-;-;-;-;-;1;3;5
"110004 CACOAL";22;16;51;35;25;22;13;38;34;34;24;23;337
"110005 CEREJEIRAS";3;3;2;1;1;1;1;1;1;2;-;9;25
"110006 COLORADO DO OESTE";1;2;1;1;2;-;-;1;1;2;1;3;15
"110007 CORUMBIARA";-;-;2;1;-;-;-;1;1;-;-;-;5
"110008 COSTA MARQUES";2;2;7;5;11;2;6;3;14;4;5;3;64
"110009 ESPIGAO D'OESTE";-;3;4;4;-;5;3;10;8;8;11;8;64
"110010 GUAJARA-MIRIM";7;7;6;16;7;12;6;13;7;9;18;5;113
"110011 JARU";14;13;20;13;10;10;17;19;20;18;8;8;170
"110012 JI-PARANA";50;63;57;44;68;55;63;65;87;90;87;94;823
"110013 MACHADINHO D'OESTE";-;1;3;3;4;6;4;1;4;1;5;5;37
"110014 NOVA BRASILANDIA D'OESTE";3;2;1;1;1;2;-;-;2;3;1;2;18
"110015 OURO PRETO DO OESTE";4;6;10;8;3;3;6;3;2;5;8;8;66
"110018 PIMENTA BUENO";6;8;11;17;11;12;14;16;23;14;10;7;149
"110020 PORTO VELHO";112;111;130;121;122;185;144;141;156;133;146;111;1612
"110025 PRESIDENTE MEDICI";3;4;3;5;3;2;4;7;8;25;7;2;73
"110026 RIO CRESPO";-;1;-;1;1;1;1;1;2;8;-;1;17
"110028 ROLIM DE MOURA";7;13;6;7;9;11;11;27;18;23;17;3;152
"110029 SANTA LUZIA D'OESTE";1;1;-;1;-;1;2;1;-;1;4;1;13
"110030 VILHENA";48;59;83;50;90;54;78;48;66;57;42;39;714
"110032 SAO MIGUEL DO GUAPORE";6;2;2;3;8;5;6;13;5;8;4;4;66
"110033 NOVA MAMORE";4;2;4;4;1;1;3;4;7;5;8;8;51
"110034 ALVORADA D'OESTE";1;1;1;1;5;-;2;2;8;3;1;10;35
"110037 ALTO ALEGRE DOS PARECIS";1;1;3;-;2;-;1;-;4;4;5;-;21
"110040 ALTO PARAISO";2;1;8;4;2;1;1;2;5;9;4;6;45
"110045 BURITIS";10;9;14;8;17;24;14;20;16;15;29;12;188
"110050 NOVO HORIZONTE DO OESTE";1;-;-;1;3;2;5;2;-;1;-;-;15
"110060 CACAULANDIA";4;4;2;3;-;3;2;2;4;1;1;1;27
"110070 CAMPO NOVO DE RONDONIA";-;2;3;8;2;1;3;-;4;5;3;6;37
"110080 CANDEIAS DO JAMARI";6;5;7;2;7;4;7;3;5;1;6;5;58
"110090 CASTANHEIRAS";1;3;-;-;2;-;1;-;-;-;-;-;7
"110092 CHUPINGUAIA";2;5;3;-;1;-;4;2;4;7;2;2;32
"110094 CUJUBIM";4;7;1;4;-;4;8;6;10;6;5;1;56
"110100 GOVERNADOR JORGE TEIXEIRA";1;-;1;-;1;2;-;1;1;-;1;1;9
"110110 ITAPUA DO OESTE";2;-;-;-;2;-;-;3;1;-;-;-;8
"110120 MINISTRO ANDREAZZA";3;1;1;1;1;-;-;-;2;1;2;-;12
"110130 MIRANTE DA SERRA";5;7;1;9;2;6;17;8;11;2;7;6;81
"110140 MONTE NEGRO";5;10;10;10;11;18;7;18;16;19;13;8;145
"110143 NOVA UNIAO";1;1;2;1;1;2;2;5;1;1;1;-;18
"110145 PARECIS";1;-;3;1;-;-;-;-;-;1;2;1;9
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;-;-;2;-;-;-;2
"110147 PRIMAVERA DE RONDONIA";-;-;1;1;2;1;2;-;4;1;1;-;13
"110148 SAO FELIPE D'OESTE";-;-;-;-;1;-;-;1;1;-;-;1;4
"110149 SAO FRANCISCO DO GUAPORE";12;5;6;7;9;5;27;15;14;7;16;9;132
"110150 SERINGUEIRAS";2;2;1;-;1;1;1;1;1;-;1;1;12
"110155 TEIXEIROPOLIS";3;-;-;1;1;-;-;3;-;1;1;2;12
"110160 THEOBROMA";-;-;2;2;-;2;1;3;3;1;1;1;16
"110170 URUPA";-;-;1;-;1;4;3;1;8;2;3;1;24
"110175 VALE DO ANARI";-;-;-;2;1;2;-;2;3;3;3;2;18
"110180 VALE DO PARAISO";-;2;-;-;-;1;1;1;2;-;1;1;9
"120001 ACRELANDIA";12;2;2;13;13;7;7;13;19;13;5;10;116
"120005 ASSIS BRASIL";4;7;4;3;5;4;5;7;5;7;8;8;67
"120010 BRASILEIA";43;66;38;66;62;36;41;60;63;59;58;55;647
"120013 BUJARI";7;6;12;6;3;2;9;2;9;8;8;9;81
"120017 CAPIXABA";2;4;4;4;3;6;3;10;9;11;6;5;67
"120020 CRUZEIRO DO SUL";35;33;21;38;36;42;30;46;45;63;62;63;514
"120025 EPITACIOLANDIA";28;31;25;30;36;31;33;32;33;36;23;25;363
"120030 FEIJO";7;9;5;8;7;6;11;14;5;3;11;9;95
"120032 JORDAO";6;10;20;3;6;8;9;2;3;2;12;7;88
"120033 MANCIO LIMA";7;7;4;6;8;5;7;8;11;4;1;7;75
"120034 MANOEL URBANO";-;4;1;4;1;6;8;2;10;1;3;2;42
"120035 MARECHAL THAUMATURGO";6;8;5;6;7;6;5;10;7;6;11;12;89
"120038 PLACIDO DE CASTRO";7;12;4;6;10;8;10;13;10;8;7;10;105
"120039 PORTO WALTER";5;3;2;2;4;4;3;4;1;2;3;4;37
"120040 RIO BRANCO";285;248;308;277;324;283;312;346;414;424;362;301;3884
"120042 RODRIGUES ALVES";3;7;3;8;1;13;5;7;6;8;15;5;81
"120043 SANTA ROSA DO PURUS";2;4;3;-;1;1;4;1;2;3;1;-;22
"120045 SENADOR GUIOMARD";5;7;5;8;6;6;3;8;9;12;7;16;92
"120050 SENA MADUREIRA";13;11;10;14;12;14;13;14;18;29;11;18;177
"120060 TARAUACA";30;25;18;20;22;28;19;19;23;27;25;24;280
"120070 XAPURI";33;23;12;24;27;21;14;34;28;26;33;21;296
"120080 PORTO ACRE";5;7;7;6;13;5;5;9;10;8;10;11;96
" MUNICIPIO IGNORADO - AM";-;1;-;-;1;-;-;-;-;-;-;-;2
"130002 ALVARAES";11;18;7;14;10;5;9;11;4;10;9;11;119
"130006 AMATURA";22;25;25;10;9;10;22;20;11;4;8;11;177
"130008 ANAMA";-;1;-;-;2;4;2;3;1;3;4;2;22
"130010 ANORI";1;2;5;-;5;1;5;5;6;1;3;2;36
"130014 APUI";10;14;22;16;19;7;13;15;23;14;18;19;190
"130020 ATALAIA DO NORTE";4;16;10;19;23;15;16;23;21;17;15;14;193
"130030 AUTAZES";9;9;9;4;6;4;4;2;5;4;8;10;74
"130040 BARCELOS";9;5;13;5;5;9;17;9;7;10;7;20;116
"130050 BARREIRINHA";12;14;19;23;9;21;17;16;17;17;18;15;198
