2009
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/acbibr.def
Work Accident Exposure to Biologic Material
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";5;2;7;7;8;8;9;10;5;9;11;9;90
"110002 ARIQUEMES";22;25;45;32;37;35;37;47;46;36;41;37;440
"110003 CABIXI";-;-;-;-;-;2;1;-;-;1;-;1;5
"110004 CACOAL";33;38;46;49;55;48;43;67;51;48;47;34;559
"110005 CEREJEIRAS";1;1;2;4;1;5;6;5;4;6;10;2;47
"110006 COLORADO DO OESTE";-;1;7;3;4;1;6;2;1;1;5;1;32
"110007 CORUMBIARA";-;-;-;-;1;1;-;1;1;1;1;-;6
"110008 COSTA MARQUES";1;4;2;1;1;1;1;3;3;3;2;1;23
"110009 ESPIGAO D'OESTE";5;5;2;2;5;4;2;2;5;4;4;-;40
"110010 GUAJARA-MIRIM";6;2;6;7;11;6;-;6;3;9;7;3;66
"110011 JARU";6;14;4;7;5;11;17;11;17;13;13;10;128
"110012 JI-PARANA";27;16;34;16;22;14;25;40;19;31;15;12;271
"110013 MACHADINHO D'OESTE";5;7;5;5;6;9;5;6;4;7;2;5;66
"110014 NOVA BRASILANDIA D'OESTE";4;4;8;6;9;4;4;6;2;4;6;2;59
"110015 OURO PRETO DO OESTE";4;5;4;5;5;5;8;9;3;6;1;3;58
"110018 PIMENTA BUENO";5;4;6;5;4;2;8;1;6;4;5;5;55
"110020 PORTO VELHO";47;43;42;59;68;68;67;59;50;64;47;53;667
"110025 PRESIDENTE MEDICI";5;5;8;5;9;5;5;5;2;2;4;6;61
"110026 RIO CRESPO";-;1;-;2;1;1;-;-;1;1;-;-;7
"110028 ROLIM DE MOURA";10;15;17;13;12;11;14;20;22;15;20;22;191
"110029 SANTA LUZIA D'OESTE";2;-;-;-;2;-;2;2;-;2;1;-;11
"110030 VILHENA";33;27;40;32;40;23;33;42;36;29;26;33;394
"110032 SAO MIGUEL DO GUAPORE";2;5;3;11;3;6;5;9;7;4;4;4;63
"110033 NOVA MAMORE";1;-;2;1;2;3;1;4;4;2;5;3;28
"110034 ALVORADA D'OESTE";2;1;-;3;1;1;3;5;1;3;3;4;27
"110037 ALTO ALEGRE DOS PARECIS";2;1;3;1;2;2;2;3;2;4;3;1;26
"110040 ALTO PARAISO";3;-;3;2;-;2;2;2;3;3;2;1;23
"110045 BURITIS";1;2;4;4;2;5;2;4;6;5;2;7;44
"110050 NOVO HORIZONTE DO OESTE";1;3;-;4;1;3;2;3;-;2;-;2;21
"110060 CACAULANDIA";1;-;2;-;-;5;2;3;-;2;-;-;15
"110070 CAMPO NOVO DE RONDONIA";1;2;3;3;3;-;1;3;-;1;3;3;23
"110080 CANDEIAS DO JAMARI";1;1;-;2;17;11;5;5;2;1;-;-;45
"110090 CASTANHEIRAS";1;1;2;-;1;1;-;1;2;-;1;-;10
"110092 CHUPINGUAIA";3;4;3;3;3;1;3;1;-;-;-;-;21
"110094 CUJUBIM";1;1;-;2;2;2;4;18;1;3;5;1;40
"110100 GOVERNADOR JORGE TEIXEIRA";1;3;2;3;3;-;4;1;2;-;-;-;19
"110110 ITAPUA DO OESTE";1;2;2;3;1;1;1;1;1;-;1;1;15
"110120 MINISTRO ANDREAZZA";2;-;3;1;-;2;-;3;-;-;2;-;13
"110130 MIRANTE DA SERRA";1;-;-;2;1;2;1;2;1;4;-;1;15
"110140 MONTE NEGRO";12;4;5;10;1;1;6;6;8;2;3;4;62
"110143 NOVA UNIAO";-;-;-;-;2;1;2;1;-;-;-;-;6
"110145 PARECIS";-;-;-;1;-;-;1;-;1;2;-;-;5
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;1;1;-;1;1;3;7
"110147 PRIMAVERA DE RONDONIA";-;-;1;1;-;1;-;2;-;1;1;-;7
"110148 SAO FELIPE D'OESTE";-;-;-;2;1;-;-;1;-;1;-;-;5
"110149 SAO FRANCISCO DO GUAPORE";6;8;4;2;10;3;2;7;5;9;4;6;66
"110150 SERINGUEIRAS";1;-;2;1;-;4;1;-;-;1;3;4;17
"110155 TEIXEIROPOLIS";-;-;-;1;1;-;2;2;2;-;-;1;9
"110160 THEOBROMA";-;-;1;1;-;1;3;-;-;-;-;1;7
"110170 URUPA";1;-;1;1;2;2;4;2;3;2;5;2;25
"110175 VALE DO ANARI";-;-;-;-;2;2;3;2;2;1;-;1;13
"110180 VALE DO PARAISO";-;-;1;-;-;-;-;1;1;-;1;3;7
"120001 ACRELANDIA";6;2;3;6;11;1;2;2;-;4;2;1;40
"120005 ASSIS BRASIL";-;-;5;1;-;2;-;-;2;4;1;-;15
"120010 BRASILEIA";10;9;6;12;8;7;7;13;5;9;5;7;98
"120013 BUJARI";-;-;-;2;1;-;-;2;-;-;-;1;6
"120017 CAPIXABA";-;-;-;-;1;-;-;-;-;-;-;-;1
"120020 CRUZEIRO DO SUL";24;16;26;31;25;25;28;26;18;22;26;28;295
"120025 EPITACIOLANDIA";4;2;6;5;5;3;5;5;2;4;7;4;52
"120030 FEIJO";-;2;2;7;9;2;2;1;4;-;3;1;33
"120032 JORDAO";-;-;1;1;1;1;-;2;-;-;-;-;6
"120033 MANCIO LIMA";-;2;-;-;-;-;-;1;-;-;1;1;5
"120034 MANOEL URBANO";-;2;-;1;4;1;1;-;-;3;2;-;14
"120035 MARECHAL THAUMATURGO";4;4;-;2;18;4;2;4;-;-;2;1;41
"120038 PLACIDO DE CASTRO";2;3;2;2;2;2;2;8;3;-;1;2;29
"120039 PORTO WALTER";-;-;-;-;1;-;1;-;-;-;-;-;2
"120040 RIO BRANCO";99;94;124;114;110;132;97;101;118;108;133;99;1329
"120042 RODRIGUES ALVES";-;-;1;-;2;2;-;-;1;1;-;-;7
"120043 SANTA ROSA DO PURUS";2;1;-;1;1;-;-;-;-;-;2;1;8
"120045 SENADOR GUIOMARD";3;-;2;2;2;3;-;3;-;4;3;1;23
"120050 SENA MADUREIRA";4;2;5;2;6;5;5;4;4;2;3;7;49
"120060 TARAUACA";-;-;-;-;-;-;1;-;1;1;-;-;3
"120070 XAPURI";3;-;2;3;1;1;1;4;4;4;2;3;28
"120080 PORTO ACRE";-;-;-;1;1;-;-;-;2;1;-;1;6
" MUNICIPIO IGNORADO - AM";-;-;-;-;1;-;-;-;2;-;-;2;5
"130002 ALVARAES";3;1;1;2;-;3;2;-;1;3;1;1;18
"130006 AMATURA";1;1;-;-;3;3;1;-;1;-;2;4;16
"130008 ANAMA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130010 ANORI";-;-;-;-;-;-;1;-;1;-;-;1;3
"130014 APUI";4;-;1;2;2;2;1;1;1;1;1;-;16
"130020 ATALAIA DO NORTE";3;2;3;4;4;3;6;3;-;3;3;2;36
"130030 AUTAZES";4;4;6;3;2;4;1;2;1;3;1;-;31
"130040 BARCELOS";4;4;3;2;3;2;4;4;4;3;2;-;35
"130050 BARREIRINHA";-;1;4;1;2;-;-;-;4;2;2;-;16
"130060 BENJAMIN CONSTANT";4;7;2;2;1;4;5;5;2;3;3;2;40
"130063 BERURI";-;1;2;1;2;-;-;1;1;1;-;-;9
"130068 BOA VISTA DO RAMOS";2;1;-;3;1;2;2;4;6;-;1;2;24
"130070 BOCA DO ACRE";-;1;1;-;-;1;1;-;-;-;1;-;5
"130080 BORBA";7;7;11;7;10;4;12;18;7;6;3;4;96
"130083 CAAPIRANGA";-;1;-;-;-;-;-;-;2;-;-;2;5
"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;1;-;-;1
"130100 CARAUARI";2;2;9;4;1;5;2;3;6;6;1;5;46
"130110 CAREIRO";3;3;2;6;6;2;2;9;2;-;-;2;37
"130115 CAREIRO DA VARZEA";-;-;-;-;-;1;-;-;2;-;-;-;3
"130120 COARI";8;2;13;9;3;14;7;12;8;14;6;8;104
"130130 CODAJAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"130140 EIRUNEPE";3;4;9;7;6;16;6;15;10;10;4;11;101
"130150 ENVIRA";-;-;-;-;-;2;2;-;-;3;1;-;8
"130160 FONTE BOA";-;-;1;-;1;2;-;1;-;1;1;-;7
"130165 GUAJARA";1;-;2;2;1;-;1;-;2;1;-;1;11
"130170 HUMAITA";3;3;3;3;3;8;3;6;7;4;2;5;50
"130180 IPIXUNA";-;-;1;-;1;-;-;1;1;-;-;1;5
"130185 IRANDUBA";10;7;14;17;13;19;10;14;7;15;12;6;144
"130190 ITACOATIARA";27;28;43;32;36;34;30;43;28;23;31;17;372
"130195 ITAMARATI";-;-;1;1;1;-;-;-;-;-;-;-;3
"130200 ITAPIRANGA";1;-;-;-;-;1;-;-;3;-;-;1;6
"130210 JAPURA";-;-;1;3;1;-;1;3;1;-;2;-;12
"130220 JURUA";1;-;-;1;-;-;1;-;1;-;-;-;4
"130230 JUTAI";-;-;-;-;-;-;-;-;-;-;1;-;1
"130240 LABREA";2;1;6;1;4;11;8;5;8;11;6;1;64
"130250 MANACAPURU";11;13;17;8;21;13;15;12;11;12;13;10;156
"130255 MANAQUIRI";-;2;2;3;2;1;3;-;1;2;2;2;20
"130260 MANAUS";791;758;881;840;943;865;787;967;876;951;823;669;10151
"130270 MANICORE";1;2;2;2;1;1;1;3;2;4;4;1;24
"130280 MARAA";-;2;1;2;3;2;1;2;1;1;1;-;16
"130290 MAUES";9;5;3;3;6;6;4;3;6;5;5;6;61
