2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/chikunbr.def
Chikungunya Fever
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"150560 PEIXE-BOI";-;-;-;-;-;3;-;1;-;-;-;-;-;4
"150563 PICARRA";-;-;-;-;-;-;2;1;-;-;-;-;-;3
"150565 PLACAS";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"150570 PONTA DE PEDRAS";-;6;3;1;-;2;2;-;1;1;1;1;1;19
"150580 PORTEL";-;-;-;7;3;1;1;-;-;-;2;1;1;16
"150590 PORTO DE MOZ";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"150600 PRAINHA";-;9;10;5;-;4;-;-;-;-;-;-;-;28
"150610 PRIMAVERA";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"150611 QUATIPURU";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"150613 REDENCAO";-;16;25;34;13;22;19;10;4;2;5;4;4;158
"150616 RIO MARIA";-;11;8;2;3;-;-;-;-;-;1;1;1;27
"150618 RONDON DO PARA";-;2;1;-;1;-;-;-;-;-;1;-;1;6
"150619 RUROPOLIS";-;10;8;2;4;4;3;1;-;1;-;1;1;35
"150620 SALINOPOLIS";-;8;12;16;6;7;3;10;23;4;2;2;1;94
"150630 SALVATERRA";-;2;1;1;7;2;1;3;-;3;8;4;2;34
"150635 SANTA BARBARA DO PARA";-;3;6;15;10;13;6;3;6;1;1;4;4;72
"150650 SANTA IZABEL DO PARA";-;100;84;61;30;21;19;20;18;24;44;38;24;483
"150655 SANTA LUZIA DO PARA";-;-;2;10;6;1;2;1;-;2;3;-;1;28
"150658 SANTA MARIA DAS BARREIRAS";-;-;-;-;-;-;1;-;-;-;-;1;-;2
"150660 SANTA MARIA DO PARA";-;1;4;3;6;4;2;1;-;2;1;2;1;27
"150670 SANTANA DO ARAGUAIA";-;4;13;14;19;9;3;1;-;-;-;-;1;64
"150680 SANTAREM";-;224;309;236;163;118;40;34;35;29;38;36;51;1313
"150690 SANTAREM NOVO";-;1;-;6;4;4;6;19;35;36;12;-;-;123
"150700 SANTO ANTONIO DO TAUA";-;3;4;-;2;3;1;1;1;-;3;2;3;23
"150710 SAO CAETANO DE ODIVELAS";-;-;13;10;4;1;3;1;1;-;3;1;-;37
"150715 SAO DOMINGOS DO ARAGUAIA";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"150720 SAO DOMINGOS DO CAPIM";-;85;184;154;15;22;16;22;18;5;8;12;11;552
"150730 SAO FELIX DO XINGU";-;-;2;-;-;-;1;-;1;1;-;-;1;6
"150740 SAO FRANCISCO DO PARA";-;4;17;18;13;3;2;6;9;8;3;8;2;93
"150745 SAO GERALDO DO ARAGUAIA";-;2;-;-;1;1;-;1;-;-;-;-;-;5
"150746 SAO JOAO DA PONTA";-;1;1;3;-;1;-;-;1;2;-;-;-;9
"150747 SAO JOAO DE PIRABAS";-;14;11;16;22;8;4;1;30;6;4;4;1;121
"150750 SAO JOAO DO ARAGUAIA";-;1;-;-;-;1;-;-;-;-;-;1;1;4
"150760 SAO MIGUEL DO GUAMA";-;5;30;59;22;15;3;7;2;4;-;3;3;153
"150770 SAO SEBASTIAO DA BOA VISTA";-;-;2;1;2;-;1;5;-;-;-;-;-;11
"150780 SENADOR JOSE PORFIRIO";-;-;1;1;2;-;1;-;-;1;2;-;-;8
"150790 SOURE";-;-;-;-;1;1;-;3;-;-;-;1;1;7
"150795 TAILANDIA";-;47;81;142;50;24;5;3;1;4;1;1;6;365
"150796 TERRA ALTA";-;5;12;4;4;2;-;-;1;2;-;1;-;31
"150797 TERRA SANTA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"150800 TOME-ACU";-;11;12;9;15;41;9;7;5;3;1;2;3;118
"150803 TRACUATEUA";-;4;5;10;9;2;1;2;1;4;1;-;-;39
"150805 TRAIRAO";-;-;-;1;-;-;-;-;1;-;-;-;-;2
"150808 TUCUMA";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"150810 TUCURUI";-;25;29;12;6;9;29;15;9;5;10;3;3;155
"150812 ULIANOPOLIS";-;-;1;2;6;10;4;2;1;-;-;-;-;26
"150815 URUARA";-;-;2;2;-;-;-;-;-;-;-;-;-;4
"150820 VIGIA";-;4;10;7;5;4;2;-;1;1;-;1;1;36
"150830 VISEU";-;-;1;-;-;7;2;7;15;1;-;-;-;33
"150835 VITORIA DO XINGU";-;-;2;2;4;1;-;-;-;-;1;-;-;10
"150840 XINGUARA";-;1;-;3;1;-;-;-;1;1;3;1;1;12
"160005 SERRA DO NAVIO";-;13;25;13;3;3;4;3;8;3;-;-;2;77
"160010 AMAPA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"160015 PEDRA BRANCA DO AMAPARI";-;2;1;1;-;3;-;3;1;-;6;1;-;18
"160020 CALCOENE";-;1;-;-;-;1;-;-;1;-;-;1;-;4
"160023 FERREIRA GOMES";-;2;11;8;9;5;6;1;2;-;-;1;-;45
"160025 ITAUBAL";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"160027 LARANJAL DO JARI";-;90;33;46;70;46;16;5;-;1;2;-;-;309
"160030 MACAPA";-;71;49;64;62;45;34;32;56;45;38;46;23;565
"160040 MAZAGAO";-;-;1;1;1;4;6;4;10;9;6;-;1;43
"160050 OIAPOQUE";-;12;12;10;10;38;7;10;41;2;-;1;4;147
"160053 PORTO GRANDE";-;3;6;-;3;-;-;2;-;1;-;1;-;16
"160060 SANTANA";-;32;23;17;21;16;11;16;18;21;22;26;10;233
"160070 TARTARUGALZINHO";-;2;3;5;4;-;1;1;-;1;-;-;-;17
"160080 VITORIA DO JARI";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"170025 ABREULANDIA";-;-;-;2;5;5;1;-;-;1;-;1;2;17
"170030 AGUIARNOPOLIS";-;22;71;53;70;40;34;9;7;9;9;10;11;345
"170035 ALIANCA DO TOCANTINS";-;2;75;15;31;3;1;-;-;-;-;-;-;127
"170040 ALMAS";-;-;1;1;2;-;-;-;1;-;-;-;1;6
"170070 ALVORADA";-;-;-;2;2;-;-;-;-;-;-;-;-;4
"170100 ANANAS";-;1;5;5;3;9;4;3;1;-;-;1;1;33
"170105 ANGICO";-;2;-;-;1;2;-;-;-;-;1;-;1;7
"170110 APARECIDA DO RIO NEGRO";-;3;-;2;9;7;3;4;1;-;-;3;-;32
"170130 ARAGOMINAS";-;11;10;5;3;10;8;-;1;-;8;13;10;79
"170190 ARAGUACEMA";-;4;1;1;-;-;-;1;-;-;-;-;-;7
"170200 ARAGUACU";-;4;3;2;2;-;2;1;1;-;1;1;2;19
"170210 ARAGUAINA";-;90;116;159;165;147;65;41;49;32;43;40;29;976
"170215 ARAGUANA";-;1;1;2;4;2;1;1;-;-;-;-;1;13
"170220 ARAGUATINS";-;18;43;42;15;23;1;-;4;1;4;10;7;168
"170230 ARAPOEMA";-;2;1;16;15;13;6;2;-;-;-;1;2;58
"170240 ARRAIAS";-;7;2;1;1;1;2;-;-;1;-;-;9;24
"170255 AUGUSTINOPOLIS";-;4;3;1;4;3;1;-;2;1;1;-;1;21
"170270 AURORA DO TOCANTINS";-;2;1;3;1;3;1;-;1;-;-;1;1;14
"170290 AXIXA DO TOCANTINS";-;1;-;-;1;1;-;-;-;-;-;-;-;3
"170300 BABACULANDIA";-;3;3;14;8;3;9;1;1;-;-;-;-;42
"170305 BANDEIRANTES DO TOCANTINS";-;1;2;2;-;2;-;-;-;-;-;-;-;7
"170307 BARRA DO OURO";-;1;1;-;2;1;1;-;-;-;1;-;-;7
"170310 BARROLANDIA";-;2;45;40;65;57;11;3;3;3;1;2;2;234
"170320 BERNARDO SAYAO";-;-;-;1;-;1;1;-;-;-;-;-;-;3
"170330 BOM JESUS DO TOCANTINS";-;-;-;1;1;-;1;-;1;-;-;1;-;5
"170370 BREJINHO DE NAZARE";-;1;1;2;1;-;1;-;-;-;-;-;-;6
