2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/acgrbr.def
Work Accident
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;-;-;-;-;-;-;1;-;-;-;-;1
"110001 ALTA FLORESTA D'OESTE";5;4;12;18;38;30;40;39;49;24;33;18;310
"110002 ARIQUEMES";126;80;112;75;100;107;106;87;75;78;58;64;1068
"110003 CABIXI";2;3;6;4;5;6;5;8;5;8;1;4;57
"110004 CACOAL";34;42;37;56;30;98;116;81;73;52;82;47;748
"110005 CEREJEIRAS";8;13;11;15;18;16;11;22;17;17;19;12;179
"110006 COLORADO DO OESTE";15;22;25;26;25;24;37;33;26;32;30;19;314
"110007 CORUMBIARA";8;9;9;6;14;14;20;16;16;11;12;17;152
"110008 COSTA MARQUES";1;3;5;7;11;7;4;6;8;8;5;6;71
"110009 ESPIGAO D'OESTE";20;24;35;28;42;38;60;38;51;58;54;45;493
"110010 GUAJARA-MIRIM";32;24;19;9;15;17;22;34;8;12;15;28;235
"110011 JARU";42;68;76;31;71;58;82;105;104;56;37;53;783
"110012 JI-PARANA";64;108;89;100;121;154;129;173;192;139;92;86;1447
"110013 MACHADINHO D'OESTE";6;17;9;8;11;11;13;25;62;25;11;5;203
"110014 NOVA BRASILANDIA D'OESTE";5;4;4;5;11;4;5;15;16;1;6;3;79
"110015 OURO PRETO DO OESTE";6;15;17;14;14;65;39;27;39;43;38;12;329
"110018 PIMENTA BUENO";6;3;13;5;32;14;6;18;11;24;19;13;164
"110020 PORTO VELHO";248;261;228;268;336;659;555;426;463;427;333;221;4425
"110025 PRESIDENTE MEDICI";12;12;9;7;10;21;13;33;13;17;18;10;175
"110026 RIO CRESPO";9;5;6;6;9;6;3;16;13;7;10;3;93
"110028 ROLIM DE MOURA";9;9;22;6;14;15;20;76;19;24;29;55;298
"110029 SANTA LUZIA D'OESTE";-;8;8;2;3;6;9;15;3;4;15;6;79
"110030 VILHENA";94;93;104;135;179;172;194;218;175;192;142;95;1793
