2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/chagasbr.def
Acute Chagas
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110012 JI-PARANA";-;-;-;-;-;-;-;-;-;-;1;-;1
"110013 MACHADINHO D'OESTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"110020 PORTO VELHO";1;-;-;-;-;-;-;-;-;-;-;-;1
"120020 CRUZEIRO DO SUL";-;1;2;1;-;2;-;1;1;-;-;5;13
"120030 FEIJO";-;1;-;1;-;-;-;-;-;-;-;-;2
"120035 MARECHAL THAUMATURGO";2;5;1;1;4;-;-;-;-;-;-;-;13
"120039 PORTO WALTER";-;-;-;-;-;1;-;-;-;-;-;1;2
"120040 RIO BRANCO";-;1;-;-;-;-;-;-;-;-;-;-;1
"120060 TARAUACA";-;-;-;-;-;-;-;-;-;-;1;1;2
"130006 AMATURA";-;-;-;10;4;-;-;-;-;-;-;-;14
"130040 BARCELOS";-;1;4;2;-;-;-;5;-;-;-;1;13
"130050 BARREIRINHA";-;-;-;-;-;1;-;8;7;-;-;-;16
"130068 BOA VISTA DO RAMOS";-;-;-;-;-;-;-;1;-;-;-;-;1
"130100 CARAUARI";-;-;-;-;-;-;-;-;-;-;1;-;1
"130120 COARI";-;-;-;-;-;-;-;-;-;-;1;1;2
"130140 EIRUNEPE";-;-;-;-;-;-;-;-;-;-;-;1;1
"130180 IPIXUNA";-;-;2;2;-;1;-;-;-;-;-;-;5
"130240 LABREA";-;-;-;-;-;2;-;-;-;-;-;-;2
"130260 MANAUS";-;-;1;-;-;-;-;1;-;-;-;-;2
"130310 NOVA OLINDA DO NORTE";-;1;-;-;-;-;-;-;-;-;-;1;2
"130340 PARINTINS";-;-;-;-;-;-;-;1;-;-;-;-;1
"130356 RIO PRETO DA EVA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;1;-;-;-;-;-;-;-;-;1
"130390 SAO PAULO DE OLIVENCA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130426 UARINI";-;-;-;-;7;-;-;-;-;-;1;-;8
"140020 CARACARAI";-;-;-;-;-;-;-;-;1;-;-;-;1
"150010 ABAETETUBA";10;7;6;2;3;5;5;16;28;32;36;13;163
"150020 ACARA";-;-;1;5;1;-;-;-;-;14;1;2;24
"150030 AFUA";2;-;-;-;2;1;2;2;2;2;9;1;23
"150034 AGUA AZUL DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"150060 ALTAMIRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150070 ANAJAS";6;-;4;-;-;1;6;-;4;4;6;2;33
"150080 ANANINDEUA";-;1;1;-;-;-;2;3;1;3;1;1;13
"150090 AUGUSTO CORREA";-;-;-;-;-;-;-;-;1;-;-;-;1
"150095 AURORA DO PARA";-;-;-;1;-;-;-;-;-;-;5;-;6
"150110 BAGRE";13;4;-;-;-;-;8;5;5;6;1;-;42
"150120 BAIAO";-;-;1;-;-;-;-;1;1;-;-;-;3
"150130 BARCARENA";2;-;1;-;-;1;2;2;3;4;7;2;24
"150140 BELEM";5;3;2;5;1;-;6;7;29;19;3;5;85
"150150 BENEVIDES";-;-;-;-;1;-;-;-;-;-;-;-;1
"150170 BRAGANCA";-;-;-;-;-;-;1;2;1;-;-;-;4
"150178 BREU BRANCO";-;-;-;-;1;-;-;-;-;-;-;-;1
"150180 BREVES";7;1;2;3;-;-;36;13;13;13;7;14;109
"150190 BUJARU";-;-;-;-;-;-;-;-;-;1;3;-;4
"150195 CACHOEIRA DO PIRIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150210 CAMETA";1;2;4;4;4;-;-;23;29;8;2;6;83
"150215 CANAA DOS CARAJAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"150220 CAPANEMA";-;-;-;-;1;-;-;1;-;-;-;-;2
"150240 CASTANHAL";-;-;-;-;-;-;-;-;1;-;1;1;3
"150250 CHAVES";-;-;-;-;-;-;-;-;-;1;-;-;1
"150260 COLARES";-;-;-;-;-;-;-;1;-;1;-;-;2
"150275 CONCORDIA DO PARA";-;1;-;-;-;-;-;-;-;-;-;-;1
"150280 CURRALINHO";4;-;2;1;2;3;2;1;21;10;2;1;49
"150290 CURUCA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150310 GURUPA";-;-;-;-;-;-;1;-;-;4;-;1;6
"150320 IGARAPE-ACU";-;-;-;-;-;-;1;-;-;-;-;-;1
"150330 IGARAPE-MIRI";-;2;-;-;4;-;2;4;8;4;-;3;27
"150345 IPIXUNA DO PARA";-;-;-;-;-;-;-;1;-;-;1;1;3
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"150390 JURUTI";-;-;-;-;-;-;-;-;1;-;-;-;1
"150400 LIMOEIRO DO AJURU";3;-;-;1;-;-;1;3;9;5;8;12;42
"150420 MARABA";-;-;-;-;-;-;1;-;1;-;-;-;2
"150430 MARACANA";-;-;-;-;-;-;-;-;-;1;-;-;1
"150442 MARITUBA";-;-;-;1;-;-;1;-;1;-;1;-;4
"150450 MELGACO";3;-;-;-;-;-;-;2;-;5;5;3;18
"150460 MOCAJUBA";-;-;1;-;-;-;-;1;-;6;-;2;10
"150470 MOJU";2;1;5;-;1;-;1;-;-;3;-;6;19
"150475 MOJUI DOS CAMPOS";-;-;1;-;1;-;-;-;-;-;-;-;2
"150480 MONTE ALEGRE";-;-;-;-;5;-;-;-;-;-;-;-;5
"150490 MUANA";1;-;-;2;-;-;5;9;9;5;6;2;39
"150506 NOVO REPARTIMENTO";1;-;-;-;-;-;-;-;-;-;1;-;2
"150520 OEIRAS DO PARA";-;-;2;-;1;5;5;9;6;2;1;8;39
"150548 PACAJA";-;-;-;-;-;1;-;-;-;-;-;-;1
