2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/violebr.def
Interpersonal/Self-caused Violence
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;-;-;-;-;-;-;-;1;-;-;-;1
"110001 ALTA FLORESTA D'OESTE";18;13;19;7;27;17;18;22;22;9;27;13;212
"110002 ARIQUEMES";19;27;39;31;41;26;34;47;24;45;39;47;419
"110003 CABIXI";-;-;-;-;-;-;-;-;-;-;1;3;4
"110004 CACOAL";19;13;35;27;20;16;11;32;29;27;17;23;269
"110005 CEREJEIRAS";3;3;2;1;1;-;1;1;1;1;-;9;23
"110006 COLORADO DO OESTE";1;2;-;1;2;-;-;-;-;2;1;3;12
"110007 CORUMBIARA";-;-;2;1;-;-;-;1;-;-;-;-;4
"110008 COSTA MARQUES";1;1;6;4;10;2;4;1;7;1;3;2;42
"110009 ESPIGAO D'OESTE";-;3;4;1;-;4;3;9;8;7;11;8;58
"110010 GUAJARA-MIRIM";3;2;3;10;2;5;3;6;4;4;13;3;58
"110011 JARU";10;9;18;9;6;7;11;18;16;18;4;6;132
"110012 JI-PARANA";44;51;51;39;58;33;51;53;67;84;71;85;687
"110013 MACHADINHO D'OESTE";-;1;3;3;4;5;4;1;3;1;4;4;33
"110014 NOVA BRASILANDIA D'OESTE";2;2;1;1;1;2;-;-;2;1;1;2;15
"110015 OURO PRETO DO OESTE";3;6;10;5;3;2;4;2;2;5;7;8;57
"110018 PIMENTA BUENO";2;6;5;6;4;5;2;6;2;4;4;5;51
"110020 PORTO VELHO";85;77;87;86;71;125;100;113;145;124;145;110;1268
"110025 PRESIDENTE MEDICI";3;3;3;5;3;2;4;7;5;2;6;2;45
"110026 RIO CRESPO";-;1;-;1;1;1;1;-;2;8;-;1;16
"110028 ROLIM DE MOURA";4;10;4;7;7;9;9;22;16;21;12;3;124
"110029 SANTA LUZIA D'OESTE";1;1;-;1;-;-;2;1;-;1;3;1;11
"110030 VILHENA";37;46;59;38;62;31;66;27;38;41;27;36;508
"110032 SAO MIGUEL DO GUAPORE";6;2;2;3;6;5;6;10;3;8;3;4;58
"110033 NOVA MAMORE";2;2;4;4;1;1;2;3;7;5;8;8;47
"110034 ALVORADA D'OESTE";1;1;1;1;5;-;2;1;4;3;1;10;30
"110037 ALTO ALEGRE DOS PARECIS";1;-;3;-;2;-;1;-;4;3;5;-;19
"110040 ALTO PARAISO";2;-;7;4;2;1;1;2;5;4;4;5;37
"110045 BURITIS";8;6;10;7;11;13;10;12;8;10;16;11;122
"110050 NOVO HORIZONTE DO OESTE";-;-;-;1;3;1;5;1;-;-;-;-;11
"110060 CACAULANDIA";4;4;2;3;-;2;2;2;4;1;1;1;26
"110070 CAMPO NOVO DE RONDONIA";-;1;2;5;1;1;2;-;2;3;2;5;24
"110080 CANDEIAS DO JAMARI";5;4;6;2;6;3;6;3;5;1;5;5;51
"110090 CASTANHEIRAS";1;3;-;-;2;-;1;-;-;-;-;-;7
"110092 CHUPINGUAIA";1;4;3;-;1;-;4;2;4;5;2;1;27
"110094 CUJUBIM";3;3;1;4;-;4;7;6;10;6;5;1;50
"110100 GOVERNADOR JORGE TEIXEIRA";1;-;1;-;1;2;-;1;1;-;1;1;9
"110110 ITAPUA DO OESTE";2;-;-;-;1;-;-;3;1;-;-;-;7
"110120 MINISTRO ANDREAZZA";1;1;1;1;1;-;-;-;1;1;2;-;9
"110130 MIRANTE DA SERRA";5;7;1;9;2;5;7;8;3;1;3;4;55
"110140 MONTE NEGRO";5;7;10;8;8;15;5;12;15;16;13;7;121
"110143 NOVA UNIAO";1;1;1;-;-;2;-;1;-;1;-;-;7
"110145 PARECIS";1;-;3;1;-;-;-;-;-;1;2;1;9
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;-;-;1;-;-;-;1
"110147 PRIMAVERA DE RONDONIA";-;-;1;1;1;-;-;-;3;-;-;-;6
"110148 SAO FELIPE D'OESTE";-;-;-;-;-;-;-;1;1;-;-;1;3
"110149 SAO FRANCISCO DO GUAPORE";4;4;6;7;6;4;25;12;11;3;12;8;102
"110150 SERINGUEIRAS";1;1;1;-;1;1;1;1;-;-;1;1;9
"110155 TEIXEIROPOLIS";3;-;-;1;1;-;-;3;-;1;1;2;12
"110160 THEOBROMA";-;-;2;2;-;2;1;3;3;1;1;1;16
