2008
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/hepabr.def
Hepatitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";9;12;13;6;6;7;10;7;7;7;12;8;104
"110002 ARIQUEMES";50;58;59;55;69;47;71;67;67;68;66;37;714
"110003 CABIXI";2;1;1;1;-;-;-;-;1;2;4;-;12
"110004 CACOAL";33;29;34;43;37;29;27;43;41;43;41;32;432
"110005 CEREJEIRAS";5;9;3;11;2;9;8;13;14;15;7;6;102
"110006 COLORADO DO OESTE";6;3;4;3;4;2;3;7;2;3;6;1;44
"110007 CORUMBIARA";3;-;1;4;3;1;4;2;2;3;5;2;30
"110008 COSTA MARQUES";3;1;2;4;5;2;4;-;2;2;7;2;34
"110009 ESPIGAO D'OESTE";11;9;13;5;11;10;12;17;18;11;13;4;134
"110010 GUAJARA-MIRIM";40;21;34;20;17;35;63;27;36;35;78;22;428
"110011 JARU";25;22;28;23;22;23;26;32;22;28;17;14;282
"110012 JI-PARANA";38;41;50;39;42;33;63;62;42;39;40;39;528
"110013 MACHADINHO D'OESTE";27;23;32;27;25;19;33;50;30;20;21;13;320
"110014 NOVA BRASILANDIA D'OESTE";9;17;10;12;11;5;7;9;14;10;7;2;113
"110015 OURO PRETO DO OESTE";19;14;10;11;12;16;25;19;11;10;14;20;181
"110018 PIMENTA BUENO";18;6;16;6;9;16;7;15;18;17;20;10;158
"110020 PORTO VELHO";243;224;248;223;259;262;283;296;300;279;235;195;3047
"110025 PRESIDENTE MEDICI";4;5;4;4;6;6;3;6;8;3;2;5;56
"110026 RIO CRESPO";2;3;-;5;1;2;1;4;6;5;1;3;33
"110028 ROLIM DE MOURA";10;14;15;16;10;13;15;19;25;14;11;10;172
"110029 SANTA LUZIA D'OESTE";1;2;2;3;1;2;1;3;-;2;4;-;21
"110030 VILHENA";39;38;42;45;35;37;49;49;37;31;34;32;468
"110032 SAO MIGUEL DO GUAPORE";2;4;9;7;25;10;12;11;3;-;7;4;94
"110033 NOVA MAMORE";12;2;9;17;6;9;12;15;9;11;11;10;123
"110034 ALVORADA D'OESTE";2;4;6;2;1;3;4;10;10;6;3;6;57
"110037 ALTO ALEGRE DOS PARECIS";1;5;7;5;2;1;5;6;2;6;5;4;49
"110040 ALTO PARAISO";12;9;11;10;12;4;5;4;7;9;13;10;106
"110045 BURITIS";21;22;20;12;16;18;28;22;15;19;15;15;223
