2010
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";2;1;2;1;2;-;3;3;2;1;1;1;19
"110002 ARIQUEMES";2;2;3;1;2;6;6;1;3;2;2;3;33
"110003 CABIXI";-;-;-;-;-;-;1;-;-;-;1;-;2
"110004 CACOAL";10;7;6;13;6;8;7;6;8;7;6;10;94
"110005 CEREJEIRAS";1;1;-;1;1;1;-;-;-;-;1;-;6
"110006 COLORADO DO OESTE";-;-;-;1;-;-;-;-;-;-;-;1;2
"110007 CORUMBIARA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;1;1;-;-;-;1;-;-;3
"110009 ESPIGAO D'OESTE";2;-;5;13;7;1;1;2;-;1;4;2;38
"110010 GUAJARA-MIRIM";2;-;-;3;1;1;2;1;3;-;-;1;14
"110011 JARU";1;1;1;1;1;1;-;2;1;2;-;3;14
"110012 JI-PARANA";5;2;5;5;7;2;3;1;1;6;4;-;41
"110013 MACHADINHO D'OESTE";-;2;2;-;3;-;-;2;-;1;1;-;11
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;1;2;-;2;-;-;3;-;-;8
"110015 OURO PRETO DO OESTE";-;-;3;4;4;3;1;1;1;2;3;4;26
"110018 PIMENTA BUENO";2;2;1;3;1;2;2;3;-;2;3;2;23
"110020 PORTO VELHO";31;24;25;28;32;22;29;15;21;20;21;17;285
"110025 PRESIDENTE MEDICI";1;-;-;-;-;1;-;1;-;-;1;1;5
"110026 RIO CRESPO";1;-;1;-;-;-;-;-;-;-;-;-;2
"110028 ROLIM DE MOURA";4;3;4;3;4;5;2;2;3;-;1;2;33
"110029 SANTA LUZIA D'OESTE";-;1;-;-;2;-;1;-;2;1;-;1;8
"110030 VILHENA";5;2;2;1;2;2;2;2;1;2;4;1;26
