2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis in Pregnant Women
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110040 ALTO PARAISO";-;1;4;5;-;1;-;-;1;1;1;2;2;18
"110045 BURITIS";-;7;5;6;4;3;2;3;10;7;8;5;5;65
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"110060 CACAULANDIA";-;-;-;-;-;1;-;-;-;2;1;2;-;6
"110070 CAMPO NOVO DE RONDONIA";-;4;2;-;-;1;1;-;-;2;1;-;-;11
"110080 CANDEIAS DO JAMARI";-;1;6;6;4;8;9;8;4;8;3;3;3;63
"110090 CASTANHEIRAS";-;-;-;-;1;-;-;-;1;-;-;1;-;3
"110092 CHUPINGUAIA";-;3;3;4;4;3;1;2;2;1;3;3;3;32
"110094 CUJUBIM";-;1;2;2;-;5;5;3;4;2;3;5;2;34
"110100 GOVERNADOR JORGE TEIXEIRA";-;1;-;1;-;1;-;-;1;-;-;-;-;4
"110110 ITAPUA DO OESTE";-;-;-;2;1;1;-;-;-;-;1;1;-;6
"110120 MINISTRO ANDREAZZA";-;1;-;-;1;-;-;1;-;-;-;-;-;3
"110130 MIRANTE DA SERRA";-;-;1;-;1;2;-;1;2;-;-;-;-;7
"110140 MONTE NEGRO";-;2;2;1;1;3;1;3;3;-;3;-;-;19
"110145 PARECIS";-;-;-;-;-;-;-;-;1;-;-;1;-;2
"110146 PIMENTEIRAS DO OESTE";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";-;6;3;4;5;4;4;5;6;2;1;3;2;45
"110150 SERINGUEIRAS";-;1;1;4;2;3;2;2;2;2;2;-;2;23
"110155 TEIXEIROPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"110160 THEOBROMA";-;2;1;-;-;-;-;-;2;-;-;1;-;6
"110170 URUPA";-;-;-;-;2;3;-;-;1;-;1;-;1;8
"110175 VALE DO ANARI";-;-;1;-;1;1;1;1;-;1;1;-;1;8
"110180 VALE DO PARAISO";-;-;-;-;-;-;-;1;1;-;-;1;1;4
"120001 ACRELANDIA";-;4;3;5;2;4;-;3;1;4;5;4;1;36
"120005 ASSIS BRASIL";-;7;1;6;3;-;2;4;4;4;4;3;3;41
"120010 BRASILEIA";-;8;9;22;9;10;14;12;13;10;10;5;7;129
"120013 BUJARI";-;7;9;4;5;2;2;3;8;7;8;1;6;62
"120017 CAPIXABA";-;5;5;10;4;5;4;6;4;4;4;4;2;57
"120020 CRUZEIRO DO SUL";-;21;24;21;22;17;21;9;16;12;21;23;24;231
"120025 EPITACIOLANDIA";-;6;6;3;5;3;4;3;5;3;5;10;3;56
"120030 FEIJO";-;14;8;16;8;8;14;9;6;12;2;10;13;120
"120032 JORDAO";-;1;-;4;2;-;2;1;1;-;1;1;-;13
"120033 MANCIO LIMA";-;-;3;2;3;2;3;4;2;-;3;1;1;24
"120034 MANOEL URBANO";-;1;2;5;1;3;1;-;2;1;2;2;1;21
"120035 MARECHAL THAUMATURGO";-;1;1;2;2;-;-;-;1;-;1;1;3;12
"120038 PLACIDO DE CASTRO";-;4;9;6;2;3;3;1;2;4;2;7;2;45
"120039 PORTO WALTER";-;3;-;4;2;-;-;-;-;-;3;3;1;16
"120040 RIO BRANCO";-;141;142;185;151;157;189;137;132;130;121;108;154;1747
"120042 RODRIGUES ALVES";-;2;1;3;2;-;-;2;3;-;1;-;1;15
"120043 SANTA ROSA DO PURUS";-;4;9;3;4;2;3;5;1;3;-;2;2;38
"120045 SENADOR GUIOMARD";-;8;10;14;8;3;11;13;6;5;5;6;13;102
"120050 SENA MADUREIRA";-;8;8;7;3;5;11;10;7;7;10;12;13;101
"120060 TARAUACA";-;29;27;24;26;29;21;17;25;26;15;22;12;273
"120070 XAPURI";-;8;9;9;5;9;4;6;4;10;9;7;8;88
"120080 PORTO ACRE";-;7;7;10;3;18;13;14;8;3;9;7;8;107
"130002 ALVARAES";-;1;2;1;2;-;6;-;1;-;3;-;4;20
"130006 AMATURA";-;-;1;-;-;-;1;1;-;-;-;1;1;5
"130008 ANAMA";-;-;2;1;1;-;1;1;1;3;-;2;1;13
"130010 ANORI";-;1;5;2;2;2;2;2;1;-;2;2;5;26
"130014 APUI";-;-;2;-;3;1;2;1;-;1;2;1;-;13
"130020 ATALAIA DO NORTE";-;-;1;-;1;2;-;-;-;-;-;-;-;4
"130030 AUTAZES";-;6;4;5;11;5;3;2;4;4;6;2;2;54
"130040 BARCELOS";-;-;1;1;-;1;-;-;-;1;-;1;-;5
"130050 BARREIRINHA";-;1;2;-;4;1;2;5;4;1;3;1;1;25
"130060 BENJAMIN CONSTANT";-;5;4;2;9;4;6;3;2;1;3;7;1;47
"130063 BERURI";-;3;-;1;1;4;5;3;-;-;-;2;-;19
"130068 BOA VISTA DO RAMOS";-;-;-;3;5;1;1;1;-;-;2;3;1;17
"130070 BOCA DO ACRE";-;8;4;8;2;6;1;1;3;5;4;1;1;44
"130080 BORBA";-;4;5;4;3;9;4;4;9;4;6;2;4;58
"130083 CAAPIRANGA";-;2;1;2;-;-;1;-;1;1;-;-;-;8
"130090 CANUTAMA";-;1;2;1;2;-;1;1;5;2;1;3;-;19
"130100 CARAUARI";-;6;4;3;5;7;7;1;5;8;4;4;4;58
"130110 CAREIRO";-;6;3;10;-;2;5;3;2;1;2;2;4;40
"130115 CAREIRO DA VARZEA";-;1;3;1;1;-;1;1;1;-;1;1;1;12
"130120 COARI";-;13;8;15;14;7;13;9;7;11;10;17;6;130
"130130 CODAJAS";-;5;2;3;4;1;3;3;2;1;2;1;-;27
"130140 EIRUNEPE";-;5;7;7;7;5;6;6;7;11;4;2;3;70
"130150 ENVIRA";-;7;10;7;8;2;5;8;9;3;6;4;9;78
"130165 GUAJARA";-;-;-;7;2;2;1;1;-;1;4;3;1;22
"130170 HUMAITA";-;7;7;13;12;11;8;9;9;6;8;12;3;105
"130180 IPIXUNA";-;1;1;2;1;1;1;-;1;-;-;1;-;9
"130185 IRANDUBA";-;5;10;11;5;7;9;7;9;6;7;5;4;85
"130190 ITACOATIARA";-;10;9;15;9;13;13;8;9;12;9;6;12;125
"130195 ITAMARATI";-;-;-;4;-;-;-;-;3;-;-;-;1;8
"130200 ITAPIRANGA";-;1;2;-;1;1;1;-;-;2;1;1;1;11
"130210 JAPURA";-;-;-;1;2;2;1;2;-;5;-;1;2;16
"130220 JURUA";-;1;-;-;1;-;-;1;1;-;-;-;-;4
"130230 JUTAI";-;1;1;4;3;-;2;4;6;2;2;5;2;32
"130240 LABREA";-;5;6;10;7;7;6;9;3;10;9;6;10;88
"130250 MANACAPURU";-;12;11;16;10;18;21;14;21;12;10;5;13;163
"130255 MANAQUIRI";-;1;1;4;2;-;2;1;-;3;1;1;3;19
"130260 MANAUS";-;681;668;759;621;812;700;613;608;529;548;565;579;7683
"130270 MANICORE";-;7;11;17;7;13;7;7;11;5;7;8;10;110
"130280 MARAA";-;2;1;1;4;6;2;2;4;-;-;2;1;25
"130290 MAUES";-;7;2;5;6;6;3;3;5;2;1;2;1;43
"130300 NHAMUNDA";-;-;2;2;1;2;1;1;-;1;-;-;2;12
"130310 NOVA OLINDA DO NORTE";-;9;3;13;10;8;-;4;2;5;6;3;7;70
"130320 NOVO AIRAO";-;1;3;1;1;1;3;5;1;-;1;1;-;18
"130330 NOVO ARIPUANA";-;3;7;1;2;1;5;2;2;4;2;-;1;30
"130340 PARINTINS";-;21;19;28;18;15;15;18;20;18;24;10;15;221
"130350 PAUINI";-;5;5;4;5;8;1;8;6;1;7;1;8;59
"130353 PRESIDENTE FIGUEIREDO";-;4;6;3;4;1;8;3;3;7;5;4;4;52
"130356 RIO PRETO DA EVA";-;5;7;5;3;4;3;8;4;4;4;3;3;53
"130360 SANTA ISABEL DO RIO NEGRO";-;3;2;3;4;2;3;1;-;2;-;-;1;21
"130370 SANTO ANTONIO DO ICA";-;-;4;2;2;2;3;1;1;-;-;-;1;16
"130380 SAO GABRIEL DA CACHOEIRA";-;1;2;4;2;2;3;4;2;2;3;3;2;30
"130390 SAO PAULO DE OLIVENCA";-;4;4;-;3;4;1;5;1;5;-;2;1;30
"130395 SAO SEBASTIAO DO UATUMA";-;2;-;-;-;3;-;1;-;3;4;-;-;13
"130400 SILVES";-;-;-;2;1;-;1;1;-;1;-;1;-;7
"130406 TABATINGA";-;12;13;6;9;11;10;12;11;9;16;11;2;122
"130410 TAPAUA";-;2;1;-;-;3;2;-;-;1;-;-;1;10
"130420 TEFE";-;12;15;9;14;13;12;13;5;6;4;3;4;110
"130423 TONANTINS";-;2;-;1;-;-;-;-;-;1;1;-;-;5
"130426 UARINI";-;1;-;-;-;1;1;-;1;1;3;2;1;11
"130430 URUCARA";-;1;2;1;-;1;1;2;1;-;2;-;-;11
"130440 URUCURITUBA";-;3;-;2;3;3;2;1;3;3;2;2;2;26
"140002 AMAJARI";-;4;3;1;1;2;-;2;-;1;1;1;-;16
"140005 ALTO ALEGRE";-;5;3;1;-;-;4;4;5;1;2;-;3;28
"140010 BOA VISTA";-;136;111;146;111;120;93;116;111;102;100;100;101;1347
"140015 BONFIM";-;3;1;4;4;-;4;-;3;1;1;1;-;22
"140017 CANTA";-;4;5;10;3;4;3;4;3;1;4;4;1;46
"140020 CARACARAI";-;12;9;14;8;6;6;10;4;4;8;1;3;85
"140023 CAROEBE";-;1;2;2;4;2;1;1;-;3;-;-;-;16
"140028 IRACEMA";-;3;2;1;1;1;2;-;-;1;1;1;-;13
"140030 MUCAJAI";-;3;-;3;4;5;6;7;5;4;6;7;5;55
"140040 NORMANDIA";-;1;4;2;3;-;-;1;2;-;3;2;-;18
"140045 PACARAIMA";-;13;5;8;11;9;11;9;10;4;10;4;13;107
"140047 RORAINOPOLIS";-;10;6;16;11;12;8;2;6;4;5;4;6;90
"140050 SAO JOAO DA BALIZA";-;1;2;2;1;1;-;-;-;2;-;2;-;11
"140060 SAO LUIZ";-;1;2;-;3;1;2;-;2;3;3;1;1;19
"140070 UIRAMUTA";-;-;-;3;-;1;-;-;-;2;4;1;-;11
"150010 ABAETETUBA";-;10;11;8;12;11;14;7;2;7;10;9;14;115
"150013 ABEL FIGUEIREDO";-;-;3;2;-;-;-;-;-;1;-;-;-;6
"150020 ACARA";-;14;14;5;10;8;10;1;7;9;5;4;6;93
"150030 AFUA";-;3;13;10;9;3;14;10;5;13;10;8;3;101
"150034 AGUA AZUL DO NORTE";-;-;3;6;1;-;2;-;1;1;-;-;1;15
"150040 ALENQUER";-;3;6;12;3;8;3;8;5;3;6;6;3;66
"150050 ALMEIRIM";-;2;-;1;1;-;-;2;3;2;1;-;1;13
"150060 ALTAMIRA";-;26;16;20;16;14;17;17;17;23;27;21;14;228
"150070 ANAJAS";-;6;6;10;9;4;11;13;4;4;6;4;6;83
"150080 ANANINDEUA";-;90;85;85;60;85;65;53;50;75;57;66;61;832
"150085 ANAPU";-;8;7;12;14;11;8;4;4;13;6;14;4;105
"150090 AUGUSTO CORREA";-;11;5;3;12;5;12;5;4;9;10;8;4;88
"150095 AURORA DO PARA";-;2;4;3;7;5;1;5;1;2;4;4;-;38
"150100 AVEIRO";-;3;-;-;-;1;2;2;-;3;-;-;-;11
"150110 BAGRE";-;3;4;2;5;8;2;3;2;2;4;3;3;41
"150120 BAIAO";-;8;5;5;3;6;8;3;1;3;2;3;3;50
"150125 BANNACH";-;1;2;-;1;-;1;1;-;-;-;-;-;6
"150130 BARCARENA";-;23;21;31;27;33;22;17;15;13;19;17;15;253
"150140 BELEM";-;234;189;229;237;235;180;141;157;151;165;162;166;2246
"150145 BELTERRA";-;3;-;3;-;1;2;1;-;5;-;1;-;16
"150150 BENEVIDES";-;13;13;19;17;18;12;8;12;9;6;12;8;147
"150157 BOM JESUS DO TOCANTINS";-;-;-;1;3;2;1;1;-;1;-;2;-;11
"150160 BONITO";-;-;-;-;1;1;1;1;-;-;2;1;-;7
"150170 BRAGANCA";-;14;14;7;8;13;11;14;16;6;13;12;5;133
"150172 BRASIL NOVO";-;6;4;1;3;4;1;4;5;3;-;1;2;34
"150175 BREJO GRANDE DO ARAGUAIA";-;1;2;1;3;4;1;1;-;2;1;1;-;17
"150178 BREU BRANCO";-;5;5;7;7;7;6;5;4;5;6;4;3;64
"150180 BREVES";-;20;24;33;25;31;14;23;28;16;18;23;18;273
"150190 BUJARU";-;3;2;5;7;3;5;5;1;2;7;3;3;46
"150195 CACHOEIRA DO PIRIA";-;5;-;1;-;2;3;4;4;-;1;3;-;23
"150200 CACHOEIRA DO ARARI";-;2;-;2;2;1;-;-;1;1;1;1;-;11
"150210 CAMETA";-;27;28;25;24;22;24;19;23;17;17;18;14;258
"150215 CANAA DOS CARAJAS";-;12;12;12;16;13;16;7;15;15;8;22;11;159
"150220 CAPANEMA";-;7;4;7;7;7;6;5;7;3;7;8;4;72
"150230 CAPITAO POCO";-;6;3;3;3;4;3;6;4;2;2;3;5;44
"150240 CASTANHAL";-;27;19;23;13;24;31;20;18;28;25;22;24;274
"150250 CHAVES";-;2;2;2;4;2;5;1;1;-;2;1;1;23
"150260 COLARES";-;1;-;-;1;-;2;1;2;1;2;-;-;10
"150270 CONCEICAO DO ARAGUAIA";-;4;8;6;7;5;2;-;4;3;6;3;6;54
"150275 CONCORDIA DO PARA";-;6;3;6;2;-;4;2;1;6;3;3;4;40
"150276 CUMARU DO NORTE";-;-;-;-;-;1;-;1;1;-;-;-;2;5
"150277 CURIONOPOLIS";-;7;2;2;9;2;6;3;3;2;4;5;6;51
"150280 CURRALINHO";-;3;6;6;7;2;2;-;-;2;1;3;-;32
"150285 CURUA";-;-;-;2;1;-;-;1;-;1;5;-;-;10
"150290 CURUCA";-;3;3;6;2;5;8;2;8;3;6;3;10;59
"150293 DOM ELISEU";-;5;6;4;2;6;9;4;7;5;2;11;2;63
"150295 ELDORADO DOS CARAJAS";-;6;4;3;5;11;6;5;12;5;5;12;1;75
"150300 FARO";-;1;1;1;-;2;-;-;2;2;-;2;1;12
"150304 FLORESTA DO ARAGUAIA";-;4;4;7;4;4;2;1;4;5;2;2;3;42
"150307 GARRAFAO DO NORTE";-;1;2;-;-;2;3;3;2;-;2;2;-;17
"150309 GOIANESIA DO PARA";-;3;5;2;-;2;7;6;1;3;3;1;7;40
"150310 GURUPA";-;2;4;2;7;2;4;4;5;3;3;3;2;41
"150320 IGARAPE-ACU";-;3;5;3;4;1;2;6;6;3;4;1;2;40
"150330 IGARAPE-MIRI";-;3;2;7;4;5;2;2;1;5;4;4;2;41
"150340 INHANGAPI";-;1;2;1;1;2;1;1;1;2;1;2;-;15
"150345 IPIXUNA DO PARA";-;3;6;4;6;4;4;4;6;8;5;4;5;59
"150350 IRITUIA";-;6;3;5;2;5;5;7;4;7;4;2;3;53
"150360 ITAITUBA";-;77;60;56;60;53;51;43;44;40;47;58;49;638
"150370 ITUPIRANGA";-;7;6;8;6;8;3;5;7;12;14;6;8;90
"150375 JACAREACANGA";-;7;1;5;2;1;1;1;6;5;1;4;4;38
"150380 JACUNDA";-;15;9;12;9;7;14;1;9;15;3;6;5;105
"150390 JURUTI";-;15;12;7;4;8;7;3;10;1;3;8;3;81
"150400 LIMOEIRO DO AJURU";-;3;3;4;8;4;4;2;5;4;4;4;4;49
"150405 MAE DO RIO";-;6;2;3;3;4;-;3;5;3;1;3;2;35
"150410 MAGALHAES BARATA";-;3;2;2;5;-;2;1;1;1;1;1;1;20
"150420 MARABA";-;113;69;74;77;114;98;83;92;81;111;73;68;1053
"150430 MARACANA";-;10;1;1;2;4;9;1;7;4;3;2;5;49
"150440 MARAPANIM";-;5;6;1;3;1;5;4;5;2;3;4;-;39
"150442 MARITUBA";-;34;33;42;34;35;32;28;35;35;32;33;26;399
"150445 MEDICILANDIA";-;6;4;11;7;6;8;7;4;1;1;3;-;58
"150450 MELGACO";-;4;-;2;4;2;1;-;4;2;2;1;1;23
"150460 MOCAJUBA";-;4;-;5;1;-;6;6;3;5;4;7;-;41
"150470 MOJU";-;19;8;9;14;22;15;14;11;16;11;16;20;175
"150475 MOJUI DOS CAMPOS";-;-;1;3;2;-;1;-;1;-;2;1;2;13
"150480 MONTE ALEGRE";-;7;8;19;7;8;6;7;10;2;5;9;6;94
"150490 MUANA";-;8;3;8;4;5;11;7;6;5;4;3;4;68
"150495 NOVA ESPERANCA DO PIRIA";-;2;1;2;2;2;-;4;5;1;1;1;2;23
"150497 NOVA IPIXUNA";-;1;2;2;1;-;2;-;3;-;2;1;2;16
"150500 NOVA TIMBOTEUA";-;2;1;1;-;-;-;1;1;-;1;-;-;7
"150503 NOVO PROGRESSO";-;12;15;16;11;17;9;11;11;14;12;8;11;147
"150506 NOVO REPARTIMENTO";-;8;8;13;9;11;6;5;5;5;5;6;6;87
"150510 OBIDOS";-;8;2;9;7;12;7;9;5;5;5;4;4;77
"150520 OEIRAS DO PARA";-;2;6;9;5;7;13;10;6;7;13;7;7;92
"150530 ORIXIMINA";-;5;8;14;6;5;7;8;9;5;8;5;4;84
"150540 OUREM";-;6;3;-;1;-;2;-;-;3;-;-;-;15
"150543 OURILANDIA DO NORTE";-;6;3;6;4;3;6;1;2;-;4;3;3;41
"150548 PACAJA";-;4;8;2;4;7;6;2;5;7;5;7;1;58
"150549 PALESTINA DO PARA";-;1;1;-;-;-;-;1;-;-;1;2;-;6
"150550 PARAGOMINAS";-;22;10;17;11;14;25;9;17;29;12;24;11;201
"150553 PARAUAPEBAS";-;48;48;53;42;57;52;39;37;56;46;52;41;571
"150555 PAU D'ARCO";-;-;4;-;2;-;2;-;1;-;1;-;-;10
"150560 PEIXE-BOI";-;1;-;-;1;-;-;-;1;-;-;1;-;4
"150563 PICARRA";-;-;2;3;2;1;2;-;3;3;2;-;-;18
"150565 PLACAS";-;1;2;-;3;1;-;3;-;1;1;1;-;13
"150570 PONTA DE PEDRAS";-;7;5;2;3;8;4;2;3;3;5;5;4;51
"150580 PORTEL";-;12;15;18;13;17;10;7;8;3;17;11;5;136
"150590 PORTO DE MOZ";-;1;-;2;3;1;2;3;7;3;3;4;-;29
"150600 PRAINHA";-;3;5;8;4;10;2;7;10;8;8;5;4;74
"150610 PRIMAVERA";-;1;-;-;1;3;-;-;2;-;1;1;-;9
"150611 QUATIPURU";-;2;5;3;2;2;1;1;3;1;2;1;1;24
"150613 REDENCAO";-;12;11;17;6;14;13;16;12;17;19;10;16;163
"150616 RIO MARIA";-;3;2;4;11;5;1;1;4;5;5;4;2;47
"150618 RONDON DO PARA";-;3;4;2;1;5;4;4;1;4;3;3;4;38
"150619 RUROPOLIS";-;4;5;2;2;5;3;3;3;2;2;2;1;34
"150620 SALINOPOLIS";-;9;7;11;6;9;6;7;4;4;7;6;10;86
"150630 SALVATERRA";-;4;2;2;6;6;1;-;1;2;1;2;1;28
"150635 SANTA BARBARA DO PARA";-;7;4;4;4;6;4;6;3;3;2;4;3;50
"150640 SANTA CRUZ DO ARARI";-;1;1;2;-;1;1;2;-;-;-;-;-;8
"150650 SANTA IZABEL DO PARA";-;17;16;14;10;16;10;7;10;8;8;7;12;135
"150655 SANTA LUZIA DO PARA";-;1;1;-;2;2;1;6;3;4;3;4;1;28
"150658 SANTA MARIA DAS BARREIRAS";-;2;-;1;-;-;-;-;-;1;-;1;-;5
"150660 SANTA MARIA DO PARA";-;1;2;1;3;3;1;3;-;2;2;1;-;19
"150670 SANTANA DO ARAGUAIA";-;10;8;10;6;11;13;6;9;8;5;5;5;96
"150680 SANTAREM";-;70;59;61;50;58;48;43;58;59;39;49;49;643
"150690 SANTAREM NOVO";-;-;-;1;2;3;1;-;-;1;-;-;-;8
"150700 SANTO ANTONIO DO TAUA";-;1;4;3;-;2;3;3;4;-;1;2;3;26
"150710 SAO CAETANO DE ODIVELAS";-;2;2;5;2;3;1;2;1;1;3;2;-;24
"150715 SAO DOMINGOS DO ARAGUAIA";-;3;2;3;6;5;2;5;3;6;3;6;4;48
"150720 SAO DOMINGOS DO CAPIM";-;1;1;-;4;6;6;1;1;3;4;1;2;30
"150730 SAO FELIX DO XINGU";-;35;15;23;21;22;11;16;29;12;19;18;15;236
"150740 SAO FRANCISCO DO PARA";-;-;-;2;2;3;3;2;1;1;2;-;3;19
"150745 SAO GERALDO DO ARAGUAIA";-;2;4;4;6;4;4;2;3;3;8;4;6;50
"150746 SAO JOAO DA PONTA";-;1;1;-;-;1;-;1;-;-;-;1;-;5
"150747 SAO JOAO DE PIRABAS";-;4;1;2;2;7;3;4;2;5;2;4;2;38
"150750 SAO JOAO DO ARAGUAIA";-;4;1;4;2;2;4;5;3;5;2;6;1;39
"150760 SAO MIGUEL DO GUAMA";-;5;6;9;11;6;10;6;7;4;9;9;4;86
"150770 SAO SEBASTIAO DA BOA VISTA";-;6;11;9;6;10;9;6;8;7;3;3;6;84
"150775 SAPUCAIA";-;3;2;4;2;1;4;3;3;-;1;-;2;25
"150780 SENADOR JOSE PORFIRIO";-;3;2;-;1;1;3;4;2;3;2;2;1;24
"150790 SOURE";-;5;2;1;3;-;2;1;2;-;-;-;2;18
"150795 TAILANDIA";-;23;35;22;24;32;20;19;23;28;25;18;19;288
"150796 TERRA ALTA";-;3;1;2;-;1;2;2;1;1;1;-;3;17
"150797 TERRA SANTA";-;5;2;5;8;9;8;6;5;4;2;4;3;61
"150800 TOME-ACU";-;10;9;12;5;12;13;11;13;15;8;6;8;122
"150803 TRACUATEUA";-;3;1;2;4;1;6;2;3;2;1;1;1;27
"150805 TRAIRAO";-;6;2;2;2;3;6;5;7;4;3;7;2;49
"150808 TUCUMA";-;10;5;8;4;8;10;5;4;6;9;3;6;78
"150810 TUCURUI";-;15;7;10;9;11;16;6;9;5;6;6;6;106
"150812 ULIANOPOLIS";-;2;4;4;5;5;6;6;1;2;2;2;2;41
"150815 URUARA";-;4;6;3;2;1;3;2;4;-;1;1;1;28
"150820 VIGIA";-;5;6;8;5;6;1;7;4;3;7;4;4;60
"150830 VISEU";-;2;4;4;2;3;2;4;2;4;1;5;1;34
"150835 VITORIA DO XINGU";-;3;5;5;4;7;7;1;5;7;6;4;3;57
"150840 XINGUARA";-;7;5;4;4;5;3;7;6;8;7;7;3;66
"160005 SERRA DO NAVIO";-;1;1;2;-;2;-;-;-;2;1;1;2;12
"160010 AMAPA";-;1;-;-;1;3;1;3;1;1;3;5;1;20
"160015 PEDRA BRANCA DO AMAPARI";-;1;-;2;1;1;2;5;1;-;3;2;2;20
"160020 CALCOENE";-;3;3;1;-;1;4;4;1;1;4;1;4;27
"160021 CUTIAS";-;1;-;-;-;1;1;-;-;-;-;-;1;4
"160023 FERREIRA GOMES";-;4;3;1;-;-;4;-;1;2;2;1;-;18
"160025 ITAUBAL";-;1;2;-;-;1;1;-;-;-;1;2;1;9
"160027 LARANJAL DO JARI";-;10;12;10;7;9;6;8;4;12;7;12;5;102
"160030 MACAPA";-;188;135;165;164;161;141;117;126;106;113;107;119;1642
"160040 MAZAGAO";-;6;8;5;3;4;6;4;3;8;2;1;2;52
"160050 OIAPOQUE";-;2;5;3;4;1;2;2;2;2;5;1;1;30
"160053 PORTO GRANDE";-;3;7;2;5;6;2;2;2;3;3;2;4;41
"160055 PRACUUBA";-;-;2;-;-;1;-;-;-;-;-;-;1;4
"160060 SANTANA";-;32;23;34;24;30;28;13;11;22;23;15;13;268
"160070 TARTARUGALZINHO";-;3;7;3;5;3;2;3;1;2;-;1;3;33
"160080 VITORIA DO JARI";-;4;1;5;-;6;1;1;4;5;9;1;1;38
"170025 ABREULANDIA";-;-;-;1;-;1;-;1;-;-;-;-;-;3
"170030 AGUIARNOPOLIS";-;-;-;-;1;-;1;-;-;-;1;2;-;5
"170035 ALIANCA DO TOCANTINS";-;-;2;1;-;-;1;-;1;1;-;1;1;8
"170040 ALMAS";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"170070 ALVORADA";-;1;1;1;2;4;-;1;1;1;2;-;2;16
"170100 ANANAS";-;-;6;4;3;4;1;5;5;1;3;1;4;37
"170105 ANGICO";-;-;-;-;-;1;2;1;-;-;-;-;-;4
"170110 APARECIDA DO RIO NEGRO";-;1;1;3;2;2;1;1;-;2;-;3;1;17
"170130 ARAGOMINAS";-;1;1;-;-;-;-;-;1;1;-;1;2;7
"170190 ARAGUACEMA";-;-;-;1;2;-;1;1;2;1;-;2;2;12
"170200 ARAGUACU";-;2;-;-;-;3;-;-;3;-;-;1;-;9
"170210 ARAGUAINA";-;66;46;62;43;52;39;25;39;43;46;41;44;546
"170215 ARAGUANA";-;-;-;1;1;-;-;1;-;2;1;-;-;6
"170220 ARAGUATINS";-;10;8;6;15;8;5;3;8;1;4;6;6;80
"170230 ARAPOEMA";-;2;1;-;2;1;-;2;-;1;1;1;1;12
"170240 ARRAIAS";-;-;-;3;1;4;1;1;-;-;-;2;-;12
