2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";11;3;11;2;5;9;4;3;5;4;-;2;59
"110002 ARIQUEMES";38;34;35;37;46;33;19;29;32;26;31;40;400
"110003 CABIXI";-;1;1;1;-;-;-;-;-;-;1;-;4
"110004 CACOAL";43;54;60;56;59;44;58;46;58;41;34;36;589
"110005 CEREJEIRAS";-;1;2;3;2;3;2;2;1;6;6;4;32
"110006 COLORADO DO OESTE";3;2;6;3;1;4;-;-;6;6;6;3;40
"110007 CORUMBIARA";3;1;-;1;1;1;-;1;4;1;2;1;16
"110008 COSTA MARQUES";1;2;4;1;3;4;3;5;1;1;2;2;29
"110009 ESPIGAO D'OESTE";10;6;13;8;9;4;10;15;3;7;8;2;95
"110010 GUAJARA-MIRIM";14;25;16;14;9;13;12;17;19;21;13;21;194
"110011 JARU";13;15;23;20;17;17;19;11;14;15;10;7;181
"110012 JI-PARANA";40;34;42;34;56;67;44;69;54;45;51;43;579
"110013 MACHADINHO D'OESTE";13;6;17;10;3;9;11;7;4;8;6;6;100
"110014 NOVA BRASILANDIA D'OESTE";1;2;4;3;10;2;3;3;1;4;4;5;42
"110015 OURO PRETO DO OESTE";6;13;6;7;8;4;5;3;3;2;3;3;63
"110018 PIMENTA BUENO";5;5;5;2;6;7;4;7;2;2;5;1;51
"110020 PORTO VELHO";204;175;245;210;252;187;158;176;195;208;150;147;2307
"110025 PRESIDENTE MEDICI";1;4;2;3;5;8;3;1;3;4;4;4;42
"110026 RIO CRESPO";2;3;3;4;-;-;4;2;1;4;1;2;26
"110028 ROLIM DE MOURA";6;15;23;23;20;18;21;20;14;12;12;13;197
"110029 SANTA LUZIA D'OESTE";-;-;1;-;2;2;-;1;-;-;1;-;7
"110030 VILHENA";37;48;53;45;58;31;48;50;43;48;32;40;533
"110032 SAO MIGUEL DO GUAPORE";2;5;5;-;3;2;1;2;2;3;1;-;26
"110033 NOVA MAMORE";10;7;7;9;15;8;5;8;5;13;13;14;114
"110034 ALVORADA D'OESTE";-;2;3;2;3;3;-;1;2;3;1;3;23
"110037 ALTO ALEGRE DOS PARECIS";-;-;1;-;3;-;1;3;-;1;1;-;10
"110040 ALTO PARAISO";-;-;-;1;1;2;-;-;-;3;-;-;7
"110045 BURITIS";36;27;26;18;20;26;21;25;22;23;19;29;292
"110050 NOVO HORIZONTE DO OESTE";1;2;-;-;-;-;-;-;1;-;-;1;5
"110060 CACAULANDIA";1;-;-;-;-;1;-;1;1;-;3;-;7
"110070 CAMPO NOVO DE RONDONIA";-;2;3;9;-;2;2;-;-;-;1;-;19
"110080 CANDEIAS DO JAMARI";4;6;9;7;12;8;6;3;9;2;3;3;72
"110090 CASTANHEIRAS";-;-;-;1;-;-;-;2;-;-;-;-;3
"110092 CHUPINGUAIA";-;2;1;4;1;-;2;-;1;2;-;1;14
"110094 CUJUBIM";5;4;9;6;4;4;1;3;3;2;8;4;53
"110100 GOVERNADOR JORGE TEIXEIRA";1;-;4;-;1;3;2;-;1;-;1;-;13
"110110 ITAPUA DO OESTE";1;1;1;2;1;2;-;1;-;-;-;4;13
"110120 MINISTRO ANDREAZZA";1;-;-;1;1;-;-;1;2;1;3;1;11
"110130 MIRANTE DA SERRA";1;-;1;-;-;-;1;-;1;-;-;-;4
"110140 MONTE NEGRO";4;4;6;2;3;-;2;6;3;6;5;-;41
"110143 NOVA UNIAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"110145 PARECIS";1;1;-;2;-;-;-;-;-;-;1;-;5
