2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis in Pregnant Women
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"120001 ACRELANDIA";-;4;4;5;2;4;1;4;1;4;5;4;2;40
"120005 ASSIS BRASIL";-;7;1;6;3;-;3;4;5;4;4;3;3;43
"120010 BRASILEIA";-;8;9;24;9;12;14;13;13;11;12;8;12;145
"120013 BUJARI";-;7;9;4;6;3;2;3;11;8;8;2;7;70
"120017 CAPIXABA";-;7;7;12;5;7;5;7;5;4;4;4;3;70
"120020 CRUZEIRO DO SUL";-;24;26;24;26;18;25;11;20;15;23;26;27;265
"120025 EPITACIOLANDIA";-;7;7;5;6;5;5;3;5;3;7;11;3;67
"120030 FEIJO";-;17;10;18;9;9;14;9;6;13;3;10;14;132
"120032 JORDAO";-;1;-;4;2;-;2;2;1;1;1;1;-;15
"120033 MANCIO LIMA";-;-;5;5;3;2;3;4;2;-;3;2;2;31
"120034 MANOEL URBANO";-;1;4;5;1;4;1;1;4;1;2;2;1;27
"120035 MARECHAL THAUMATURGO";-;1;1;2;2;-;-;-;1;-;1;1;3;12
"120038 PLACIDO DE CASTRO";-;6;10;6;4;3;4;3;3;4;2;9;4;58
"120039 PORTO WALTER";-;3;-;4;2;-;-;-;-;-;3;3;1;16
"120040 RIO BRANCO";-;177;191;239;189;206;228;159;166;164;155;145;185;2204
"120042 RODRIGUES ALVES";-;2;1;4;2;-;1;3;3;1;1;-;2;20
"120043 SANTA ROSA DO PURUS";-;4;9;3;4;2;3;5;1;3;-;3;2;39
"120045 SENADOR GUIOMARD";-;12;12;17;9;5;17;21;7;6;6;8;16;136
"120050 SENA MADUREIRA";-;10;11;9;7;7;12;12;9;7;12;14;15;125
"120060 TARAUACA";-;31;29;27;30;34;28;23;32;33;21;25;20;333
"120070 XAPURI";-;8;9;10;5;11;4;6;5;10;12;8;8;96
"120080 PORTO ACRE";-;7;7;11;5;18;13;17;10;5;10;11;10;124
"130002 ALVARAES";-;1;2;1;5;-;6;1;2;1;3;-;5;27
"130006 AMATURA";-;-;1;-;-;-;1;1;-;-;-;1;1;5
"130008 ANAMA";-;-;2;1;3;-;1;2;1;4;1;3;2;20
"130010 ANORI";-;1;5;5;3;4;3;4;3;1;3;2;5;39
"130014 APUI";-;-;2;-;3;1;3;1;-;1;2;1;-;14
"130020 ATALAIA DO NORTE";-;-;1;-;1;3;-;-;-;-;1;-;1;7
"130030 AUTAZES";-;7;4;6;12;6;8;2;4;4;8;2;2;65
"130040 BARCELOS";-;-;2;2;2;3;-;-;-;1;-;1;2;13
"130050 BARREIRINHA";-;3;3;-;4;2;2;8;6;2;4;1;1;36
"130060 BENJAMIN CONSTANT";-;5;5;4;11;7;7;6;2;2;6;7;4;66
"130063 BERURI";-;3;1;2;1;4;5;5;-;-;-;2;-;23
"130068 BOA VISTA DO RAMOS";-;-;-;3;5;1;1;1;-;-;3;4;1;19
"130070 BOCA DO ACRE";-;8;4;8;2;6;3;1;4;6;5;1;2;50
"130080 BORBA";-;6;6;6;3;10;5;7;12;5;6;2;7;75
"130083 CAAPIRANGA";-;2;1;2;-;-;2;-;1;1;-;1;-;10
"130090 CANUTAMA";-;1;2;1;2;-;1;1;5;2;1;4;-;20
"130100 CARAUARI";-;7;5;8;8;9;9;3;5;9;6;5;5;79
"130110 CAREIRO";-;6;5;13;-;4;6;6;5;2;5;6;6;64
"130115 CAREIRO DA VARZEA";-;1;4;1;2;-;1;1;1;-;3;1;1;16
"130120 COARI";-;22;13;18;17;15;19;17;10;14;15;20;8;188
"130130 CODAJAS";-;5;2;3;5;1;3;4;3;1;3;1;-;31
"130140 EIRUNEPE";-;8;10;8;8;6;6;9;8;12;4;4;6;89
"130150 ENVIRA";-;7;10;7;8;3;6;8;9;5;6;4;9;82
"130160 FONTE BOA";-;-;-;-;1;-;1;1;-;-;-;-;-;3
"130165 GUAJARA";-;1;1;8;2;2;1;1;1;1;4;4;2;28
"130170 HUMAITA";-;7;16;13;13;13;13;10;11;10;14;12;10;142
"130180 IPIXUNA";-;1;1;2;2;1;2;-;1;-;-;1;-;11
"130185 IRANDUBA";-;12;11;13;6;12;10;9;12;6;7;9;9;116
"130190 ITACOATIARA";-;15;12;20;10;18;14;9;11;13;10;7;15;154
"130195 ITAMARATI";-;-;-;4;-;-;-;-;3;-;-;-;1;8
"130200 ITAPIRANGA";-;1;2;-;3;1;1;1;-;2;1;1;1;14
"130210 JAPURA";-;-;-;1;2;2;1;2;-;5;-;1;2;16
"130220 JURUA";-;1;-;-;1;-;-;1;1;-;-;-;-;4
"130230 JUTAI";-;1;1;4;4;-;2;4;6;2;2;5;2;33
"130240 LABREA";-;6;7;10;7;7;8;13;5;11;9;6;10;99
"130250 MANACAPURU";-;12;13;20;11;21;25;16;21;12;11;6;17;185
"130255 MANAQUIRI";-;1;1;4;2;-;2;3;-;3;1;3;4;24
"130260 MANAUS";-;840;861;985;829;1013;900;824;806;712;753;706;770;9999
"130270 MANICORE";-;7;12;19;8;16;9;8;12;5;7;8;11;122
"130280 MARAA";-;2;1;1;4;6;2;3;5;-;2;3;1;30
"130290 MAUES";-;7;2;5;9;7;4;5;6;5;4;4;2;60
"130300 NHAMUNDA";-;-;2;2;1;2;1;1;-;1;-;-;2;12
"130310 NOVA OLINDA DO NORTE";-;9;5;14;12;8;2;6;3;6;9;5;7;86
"130320 NOVO AIRAO";-;2;4;4;3;2;4;5;4;1;1;1;-;31
"130330 NOVO ARIPUANA";-;5;7;1;2;1;5;2;2;4;2;1;1;33
"130340 PARINTINS";-;24;21;29;18;16;17;20;22;19;25;13;17;241
"130350 PAUINI";-;5;5;4;5;8;1;8;6;1;7;3;8;61
"130353 PRESIDENTE FIGUEIREDO";-;5;6;3;5;2;9;3;3;7;5;4;4;56
"130356 RIO PRETO DA EVA";-;5;8;5;3;8;4;8;4;5;5;3;4;62
"130360 SANTA ISABEL DO RIO NEGRO";-;3;2;3;4;3;3;1;-;2;1;-;1;23
"130370 SANTO ANTONIO DO ICA";-;-;4;4;3;2;4;2;2;-;2;3;1;27
"130380 SAO GABRIEL DA CACHOEIRA";-;1;4;4;2;4;3;5;4;2;3;3;2;37
"130390 SAO PAULO DE OLIVENCA";-;5;6;1;3;4;2;6;3;5;1;3;1;40
"130395 SAO SEBASTIAO DO UATUMA";-;2;-;-;-;4;-;1;-;3;4;-;1;15
"130400 SILVES";-;-;-;2;1;1;2;2;-;1;-;1;-;10
"130406 TABATINGA";-;16;17;7;12;18;14;15;16;12;18;20;10;175
"130410 TAPAUA";-;2;1;1;-;3;2;1;-;1;-;-;1;12
"130420 TEFE";-;13;17;16;15;21;13;15;9;8;6;8;9;150
"130423 TONANTINS";-;3;-;2;-;-;-;-;-;1;1;-;-;7
"130426 UARINI";-;1;-;2;-;1;1;-;1;1;3;2;1;13
"130430 URUCARA";-;1;2;1;-;1;1;2;1;-;3;-;-;12
"130440 URUCURITUBA";-;3;-;2;3;3;2;2;5;3;4;2;2;31
"140002 AMAJARI";-;4;3;1;1;2;-;2;-;1;1;1;-;16
"140005 ALTO ALEGRE";-;5;3;2;-;-;4;4;5;2;3;-;4;32
"140010 BOA VISTA";-;143;125;164;121;129;112;132;124;117;112;121;109;1509
"140015 BONFIM";-;3;4;4;4;1;4;-;3;1;1;1;-;26
"140017 CANTA";-;4;5;12;3;4;3;4;4;1;4;5;1;50
"140020 CARACARAI";-;13;9;14;9;6;7;11;7;4;10;1;7;98
"140023 CAROEBE";-;2;4;2;4;2;1;2;-;4;-;-;-;21
"140028 IRACEMA";-;3;2;1;1;2;2;-;-;1;1;1;-;14
"140030 MUCAJAI";-;3;-;4;4;6;7;7;7;6;6;7;5;62
"140040 NORMANDIA";-;1;4;3;3;-;-;2;2;-;3;2;-;20
"140045 PACARAIMA";-;13;6;8;11;9;11;9;13;5;10;4;13;112
"140047 RORAINOPOLIS";-;10;6;16;11;14;11;2;6;5;5;5;7;98
"140050 SAO JOAO DA BALIZA";-;1;2;2;1;1;-;-;-;2;-;2;-;11
"140060 SAO LUIZ";-;1;2;-;4;1;2;-;2;3;3;1;1;20
"140070 UIRAMUTA";-;-;-;3;-;2;-;-;-;2;4;1;-;12
"150010 ABAETETUBA";-;10;12;12;12;12;15;13;7;7;12;13;14;139
"150013 ABEL FIGUEIREDO";-;-;3;2;-;1;-;1;-;1;-;-;-;8
"150020 ACARA";-;14;15;6;10;8;15;1;7;9;5;6;7;103
"150030 AFUA";-;3;14;11;9;5;14;11;8;16;10;8;5;114
"150034 AGUA AZUL DO NORTE";-;-;4;6;1;-;2;-;1;2;-;-;1;17
"150040 ALENQUER";-;5;7;15;6;10;5;9;5;8;7;8;3;88
"150050 ALMEIRIM";-;2;-;1;1;-;-;2;3;2;1;-;1;13
"150060 ALTAMIRA";-;28;27;30;27;19;20;23;25;33;35;26;16;309
"150070 ANAJAS";-;6;6;10;9;4;11;13;4;4;8;4;6;85
"150080 ANANINDEUA";-;108;102;94;72;97;84;73;70;89;75;77;71;1012
"150085 ANAPU";-;11;9;13;14;11;9;6;4;16;7;14;5;119
"150090 AUGUSTO CORREA";-;12;6;3;12;6;13;7;6;12;10;8;4;99
"150095 AURORA DO PARA";-;3;4;4;7;7;1;5;3;4;5;4;-;47
"150100 AVEIRO";-;3;-;-;1;1;2;2;-;4;-;1;-;14
"150110 BAGRE";-;3;4;2;6;8;2;4;2;2;4;3;3;43
"150120 BAIAO";-;9;8;5;4;7;8;3;1;5;3;3;3;59
"150125 BANNACH";-;1;2;-;1;-;1;1;-;-;-;-;-;6
"150130 BARCARENA";-;23;24;32;34;35;27;18;16;15;25;20;16;285
"150140 BELEM";-;285;258;275;272;282;226;180;194;178;201;201;192;2744
"150145 BELTERRA";-;3;1;4;1;1;2;2;-;5;-;1;-;20
"150150 BENEVIDES";-;16;15;21;20;20;14;8;19;13;8;13;10;177
"150157 BOM JESUS DO TOCANTINS";-;-;-;4;5;3;2;1;2;2;-;3;1;23
"150160 BONITO";-;-;-;-;1;1;2;1;-;-;2;1;-;8
"150170 BRAGANCA";-;20;14;11;10;16;16;17;22;7;14;12;7;166
"150172 BRASIL NOVO";-;6;6;1;5;5;1;5;6;3;-;1;2;41
"150175 BREJO GRANDE DO ARAGUAIA";-;1;2;1;3;4;1;1;-;2;1;2;-;18
"150178 BREU BRANCO";-;8;6;9;8;8;7;6;5;7;6;4;4;78
"150180 BREVES";-;23;26;34;28;32;15;27;34;17;19;27;18;300
"150190 BUJARU";-;4;2;5;7;3;5;5;2;3;7;3;3;49
"150195 CACHOEIRA DO PIRIA";-;5;-;1;-;2;3;4;4;-;2;3;-;24
"150200 CACHOEIRA DO ARARI";-;2;-;2;2;1;1;-;1;1;1;1;2;14
"150210 CAMETA";-;27;28;32;28;24;26;20;23;19;20;19;17;283
"150215 CANAA DOS CARAJAS";-;17;16;16;19;17;17;12;17;21;10;24;11;197
"150220 CAPANEMA";-;7;4;10;7;9;7;6;8;4;7;9;5;83
"150230 CAPITAO POCO";-;6;3;3;3;4;3;6;4;2;2;3;5;44
"150240 CASTANHAL";-;28;21;24;15;29;31;25;22;32;26;23;25;301
"150250 CHAVES";-;3;2;2;4;2;5;1;1;-;2;1;1;24
"150260 COLARES";-;2;-;-;2;-;4;2;2;2;5;-;-;19
"150270 CONCEICAO DO ARAGUAIA";-;5;9;6;7;5;3;-;5;5;8;4;6;63
"150275 CONCORDIA DO PARA";-;7;4;8;4;2;4;2;3;7;3;3;4;51
"150276 CUMARU DO NORTE";-;1;1;-;-;1;-;2;1;-;-;-;2;8
"150277 CURIONOPOLIS";-;8;5;4;9;3;7;5;5;4;8;6;6;70
"150280 CURRALINHO";-;3;6;7;7;2;2;-;-;2;2;3;-;34
"150285 CURUA";-;-;-;2;2;1;-;1;-;1;5;1;-;13
"150290 CURUCA";-;3;4;8;2;5;8;4;8;3;8;5;11;69
"150293 DOM ELISEU";-;5;11;5;3;6;9;4;8;5;3;13;4;76
"150295 ELDORADO DOS CARAJAS";-;7;4;3;6;14;6;7;14;9;7;14;2;93
"150300 FARO";-;1;1;1;-;2;-;-;2;2;-;2;1;12
"150304 FLORESTA DO ARAGUAIA";-;5;4;7;4;5;4;2;5;5;2;2;3;48
"150307 GARRAFAO DO NORTE";-;1;2;-;-;3;3;3;3;1;3;2;-;21
"150309 GOIANESIA DO PARA";-;3;5;2;2;2;7;6;1;4;5;3;7;47
"150310 GURUPA";-;2;4;2;7;2;4;4;5;3;3;3;3;42
"150320 IGARAPE-ACU";-;5;8;3;5;2;3;6;6;5;5;3;2;53
"150330 IGARAPE-MIRI";-;4;3;7;6;6;4;2;2;6;4;5;5;54
"150340 INHANGAPI";-;1;2;1;2;3;1;1;1;2;1;2;-;17
"150345 IPIXUNA DO PARA";-;7;6;5;6;4;4;5;6;9;6;5;5;68
"150350 IRITUIA";-;9;5;6;4;7;6;8;5;7;8;2;4;71
"150360 ITAITUBA";-;80;69;70;70;63;60;48;57;56;62;70;56;761
"150370 ITUPIRANGA";-;12;9;8;9;13;5;7;10;16;16;8;11;124
"150375 JACAREACANGA";-;8;1;5;3;2;2;1;6;5;1;4;4;42
"150380 JACUNDA";-;15;9;13;9;9;15;3;12;16;5;8;7;121
"150390 JURUTI";-;15;13;9;6;11;8;6;10;1;3;8;3;93
"150400 LIMOEIRO DO AJURU";-;4;3;5;9;4;4;2;5;4;6;8;4;58
"150405 MAE DO RIO";-;8;3;6;3;4;-;4;7;3;2;3;2;45
"150410 MAGALHAES BARATA";-;3;2;2;5;-;2;1;2;2;1;1;1;22
"150420 MARABA";-;135;106;107;101;141;117;112;138;112;143;108;94;1414
"150430 MARACANA";-;12;1;3;2;7;12;1;8;6;4;2;5;63
"150440 MARAPANIM";-;7;7;2;3;1;6;4;5;3;3;4;-;45
"150442 MARITUBA";-;36;36;45;36;39;33;30;38;37;36;40;31;437
"150445 MEDICILANDIA";-;6;6;11;7;6;8;7;4;1;1;4;-;61
"150450 MELGACO";-;4;-;2;5;2;1;-;4;2;2;1;1;24
"150460 MOCAJUBA";-;5;3;7;1;1;9;6;3;6;6;9;1;57
"150470 MOJU";-;28;11;12;20;28;25;16;14;18;14;22;20;228
"150475 MOJUI DOS CAMPOS";-;1;1;3;2;-;1;-;2;-;3;1;2;16
"150480 MONTE ALEGRE";-;7;10;23;9;11;8;8;12;2;6;9;8;113
"150490 MUANA";-;8;4;10;6;8;11;8;6;6;4;3;4;78
"150495 NOVA ESPERANCA DO PIRIA";-;2;2;2;4;2;-;6;5;1;1;1;2;28
"150497 NOVA IPIXUNA";-;2;2;2;1;2;4;1;4;1;2;2;4;27
"150500 NOVA TIMBOTEUA";-;2;1;1;-;-;-;1;1;-;1;-;-;7
"150503 NOVO PROGRESSO";-;13;19;19;12;18;9;14;12;18;13;8;12;167
"150506 NOVO REPARTIMENTO";-;8;8;15;9;12;10;7;6;5;6;6;7;99
"150510 OBIDOS";-;10;4;9;12;17;9;11;7;11;10;5;4;109
"150520 OEIRAS DO PARA";-;5;8;10;6;9;15;10;10;7;14;7;9;110
"150530 ORIXIMINA";-;9;11;14;8;7;13;12;11;6;11;13;6;121
"150540 OUREM";-;6;3;-;1;-;2;-;-;3;-;-;-;15
"150543 OURILANDIA DO NORTE";-;6;3;6;4;6;8;1;4;1;6;4;4;53
"150548 PACAJA";-;4;9;2;4;7;6;2;5;7;6;7;1;60
"150549 PALESTINA DO PARA";-;1;1;-;1;1;-;1;-;-;1;3;1;10
"150550 PARAGOMINAS";-;23;11;21;14;17;26;11;17;32;14;28;13;227
"150553 PARAUAPEBAS";-;58;56;69;61;62;59;50;48;66;52;66;48;695
"150555 PAU D'ARCO";-;1;4;-;2;-;3;1;2;-;1;-;-;14
"150560 PEIXE-BOI";-;1;-;-;1;-;-;1;1;-;-;1;-;5
"150563 PICARRA";-;-;2;3;2;1;2;-;3;3;2;-;-;18
"150565 PLACAS";-;1;2;-;3;1;-;3;-;1;1;1;-;13
"150570 PONTA DE PEDRAS";-;7;6;2;3;8;6;2;3;4;5;5;4;55
"150580 PORTEL";-;12;15;19;15;17;14;7;9;3;18;11;5;145
"150590 PORTO DE MOZ";-;2;1;3;3;1;2;3;8;3;3;4;-;33
"150600 PRAINHA";-;4;9;10;6;10;3;7;11;9;10;6;6;91
"150610 PRIMAVERA";-;1;-;-;1;3;-;-;3;1;1;1;-;11
"150611 QUATIPURU";-;2;6;3;2;2;1;1;4;1;2;1;1;26
"150613 REDENCAO";-;13;12;22;7;21;18;18;15;20;22;13;16;197
"150616 RIO MARIA";-;3;3;5;11;5;1;1;6;7;6;5;2;55
"150618 RONDON DO PARA";-;3;4;3;2;5;4;4;2;4;4;3;4;42
"150619 RUROPOLIS";-;4;6;2;2;7;4;3;3;2;4;3;1;41
"150620 SALINOPOLIS";-;13;8;12;7;13;7;7;6;5;8;8;11;105
"150630 SALVATERRA";-;4;2;2;6;10;2;-;1;2;1;2;1;33
"150635 SANTA BARBARA DO PARA";-;7;4;4;4;8;6;6;3;4;3;4;3;56
"150640 SANTA CRUZ DO ARARI";-;1;1;2;-;1;2;2;-;-;-;-;-;9
"150650 SANTA IZABEL DO PARA";-;19;17;14;13;22;12;8;12;13;11;8;14;163
"150655 SANTA LUZIA DO PARA";-;3;4;-;2;3;2;7;4;5;3;4;1;38
"150658 SANTA MARIA DAS BARREIRAS";-;2;-;1;-;-;-;-;-;1;-;1;-;5
"150660 SANTA MARIA DO PARA";-;1;2;1;3;3;1;3;1;3;2;3;-;23
"150670 SANTANA DO ARAGUAIA";-;10;11;13;11;13;16;7;11;9;6;9;5;121
"150680 SANTAREM";-;84;65;77;71;73;66;63;78;76;53;62;54;822
"150690 SANTAREM NOVO";-;-;-;1;2;4;1;-;-;1;1;1;-;11
"150700 SANTO ANTONIO DO TAUA";-;1;4;4;1;5;4;3;4;-;1;2;4;33
"150710 SAO CAETANO DE ODIVELAS";-;3;2;5;3;4;1;3;1;1;3;2;2;30
"150715 SAO DOMINGOS DO ARAGUAIA";-;3;4;4;6;5;2;5;3;7;5;6;4;54
"150720 SAO DOMINGOS DO CAPIM";-;2;1;1;4;6;7;2;2;7;5;1;4;42
"150730 SAO FELIX DO XINGU";-;37;17;24;22;24;12;16;31;14;24;22;17;260
"150740 SAO FRANCISCO DO PARA";-;-;-;2;3;3;3;4;1;2;2;1;3;24
"150745 SAO GERALDO DO ARAGUAIA";-;2;7;5;7;4;7;3;3;3;8;6;7;62
"150746 SAO JOAO DA PONTA";-;2;1;-;-;1;-;2;-;-;-;1;-;7
"150747 SAO JOAO DE PIRABAS";-;5;1;3;4;7;3;4;2;5;2;5;3;44
"150750 SAO JOAO DO ARAGUAIA";-;4;2;5;2;3;4;6;6;7;3;6;1;49
"150760 SAO MIGUEL DO GUAMA";-;7;8;10;12;7;15;9;9;6;10;10;5;108
"150770 SAO SEBASTIAO DA BOA VISTA";-;6;11;9;6;10;9;6;9;7;4;3;6;86
"150775 SAPUCAIA";-;3;5;4;3;2;4;3;3;2;1;-;4;34
"150780 SENADOR JOSE PORFIRIO";-;3;2;-;1;1;3;4;3;3;2;2;2;26
"150790 SOURE";-;7;2;1;4;-;2;1;3;-;-;-;6;26
"150795 TAILANDIA";-;28;42;29;27;36;25;24;29;35;30;24;22;351
"150796 TERRA ALTA";-;3;1;2;1;1;2;4;1;1;1;-;3;20
"150797 TERRA SANTA";-;5;2;5;8;9;9;6;5;4;3;7;3;66
"150800 TOME-ACU";-;10;15;16;9;14;20;15;20;19;13;7;13;171
"150803 TRACUATEUA";-;5;1;2;4;1;6;3;4;3;3;2;2;36
"150805 TRAIRAO";-;8;4;2;3;4;6;6;8;5;3;7;2;58
"150808 TUCUMA";-;11;7;8;5;9;11;5;4;7;9;3;6;85
"150810 TUCURUI";-;18;9;14;13;14;19;10;18;16;9;10;7;157
"150812 ULIANOPOLIS";-;3;8;4;6;8;6;6;4;4;3;2;3;57
"150815 URUARA";-;4;7;3;4;1;6;3;6;-;2;1;2;39
"150820 VIGIA";-;5;6;10;6;6;1;8;6;4;9;4;5;70
"150830 VISEU";-;2;6;4;2;3;2;4;2;4;1;5;1;36
"150835 VITORIA DO XINGU";-;3;6;7;4;7;7;1;6;7;6;4;3;61
"150840 XINGUARA";-;8;5;5;5;7;4;8;8;11;8;8;3;80
"160005 SERRA DO NAVIO";-;1;1;3;-;2;3;-;-;2;1;1;2;16
"160010 AMAPA";-;3;-;1;1;4;1;3;1;1;3;5;1;24
"160015 PEDRA BRANCA DO AMAPARI";-;1;-;2;2;1;3;5;2;-;3;2;2;23
"160020 CALCOENE";-;3;3;1;4;2;6;4;1;1;4;1;8;38
"160021 CUTIAS";-;1;-;-;1;2;2;-;-;-;1;-;1;8
"160023 FERREIRA GOMES";-;4;3;2;-;-;4;-;2;2;3;1;-;21
"160025 ITAUBAL";-;1;2;-;1;1;1;-;-;-;1;2;1;10
"160027 LARANJAL DO JARI";-;12;12;11;8;10;7;10;7;15;10;14;6;122
"160030 MACAPA";-;207;150;179;176;182;168;140;148;134;134;131;135;1884
"160040 MAZAGAO";-;6;9;5;4;5;6;5;4;11;2;2;2;61
"160050 OIAPOQUE";-;2;6;5;5;2;3;2;2;2;5;1;1;36
"160053 PORTO GRANDE";-;4;9;3;7;6;5;3;5;3;3;3;4;55
"160055 PRACUUBA";-;-;2;-;-;1;-;-;-;-;-;-;2;5
"160060 SANTANA";-;35;23;34;27;31;34;17;24;25;34;21;15;320
"160070 TARTARUGALZINHO";-;3;7;4;5;4;2;4;1;2;-;1;3;36
"160080 VITORIA DO JARI";-;4;2;5;-;6;2;2;4;5;9;2;1;42
"170025 ABREULANDIA";-;-;-;1;-;1;-;1;-;-;-;-;-;3
"170030 AGUIARNOPOLIS";-;-;-;-;1;-;1;-;-;-;1;2;-;5
"170035 ALIANCA DO TOCANTINS";-;-;2;1;-;-;1;-;1;1;-;1;1;8
"170040 ALMAS";-;-;-;-;-;1;-;1;-;1;-;-;-;3
"170070 ALVORADA";-;1;1;1;2;4;-;1;1;1;2;-;3;17
"170100 ANANAS";-;1;6;5;3;6;2;6;8;1;5;1;4;48
"170105 ANGICO";-;-;-;-;-;1;2;1;-;-;-;-;-;4
"170110 APARECIDA DO RIO NEGRO";-;1;2;4;2;2;1;1;1;2;1;3;1;21
"170130 ARAGOMINAS";-;1;1;-;-;-;-;-;1;2;-;1;2;8
"170190 ARAGUACEMA";-;-;-;1;2;-;1;1;3;2;-;2;2;14
"170200 ARAGUACU";-;2;-;-;1;3;1;-;3;1;-;3;-;14
"170210 ARAGUAINA";-;73;53;69;49;55;43;32;44;48;49;57;57;629
"170215 ARAGUANA";-;-;-;1;1;1;-;2;-;2;1;-;-;8
"170220 ARAGUATINS";-;11;9;7;15;10;5;3;8;1;5;10;7;91
