2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis in Pregnant Women
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110146 PIMENTEIRAS DO OESTE";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";-;5;3;2;2;4;3;4;4;2;1;2;1;33
"110150 SERINGUEIRAS";-;-;1;3;-;2;2;2;2;1;2;-;2;17
"110155 TEIXEIROPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"110160 THEOBROMA";-;2;1;-;-;-;-;-;2;-;-;1;-;6
"110170 URUPA";-;-;-;-;2;2;-;-;1;-;-;-;1;6
"110175 VALE DO ANARI";-;-;1;-;1;1;1;1;-;1;1;-;1;8
"110180 VALE DO PARAISO";-;-;-;-;-;-;-;1;-;-;-;1;1;3
"120001 ACRELANDIA";-;3;2;4;1;3;-;3;1;2;1;3;1;24
"120005 ASSIS BRASIL";-;4;1;5;2;-;1;2;3;3;2;1;2;26
"120010 BRASILEIA";-;5;6;18;8;7;12;8;6;4;7;2;5;88
"120013 BUJARI";-;5;6;2;4;1;1;2;5;6;3;1;4;40
"120017 CAPIXABA";-;2;4;7;2;3;2;2;-;2;4;3;-;31
"120020 CRUZEIRO DO SUL";-;17;17;17;17;9;19;6;11;9;17;17;16;172
"120025 EPITACIOLANDIA";-;2;4;1;3;1;2;2;-;1;4;8;1;29
"120030 FEIJO";-;9;8;11;7;5;12;7;4;10;1;5;12;91
"120032 JORDAO";-;1;-;2;1;-;1;-;1;-;1;1;-;8
"120033 MANCIO LIMA";-;-;2;1;2;2;2;2;2;-;1;-;1;15
"120034 MANOEL URBANO";-;1;2;4;1;2;1;-;-;1;2;2;1;17
"120035 MARECHAL THAUMATURGO";-;1;1;1;2;-;-;-;1;-;1;-;1;8
"120038 PLACIDO DE CASTRO";-;2;7;3;2;2;3;-;1;4;1;5;1;31
"120039 PORTO WALTER";-;3;-;4;2;-;-;-;-;-;2;3;1;15
"120040 RIO BRANCO";-;88;91;109;87;101;135;78;68;69;75;59;91;1051
"120042 RODRIGUES ALVES";-;2;1;3;2;-;-;2;1;-;-;-;1;12
"120043 SANTA ROSA DO PURUS";-;3;7;3;2;1;2;5;1;3;-;1;2;30
"120045 SENADOR GUIOMARD";-;4;7;8;2;-;4;6;-;3;2;4;9;49
"120050 SENA MADUREIRA";-;7;6;5;2;4;6;7;7;6;6;10;10;76
"120060 TARAUACA";-;18;18;22;11;16;18;14;15;16;5;16;11;180
"120070 XAPURI";-;7;7;4;4;6;4;2;3;7;7;3;4;58
"120080 PORTO ACRE";-;6;4;8;1;15;6;9;7;2;4;5;3;70
"130002 ALVARAES";-;-;-;1;1;-;6;-;1;-;2;-;3;14
"130006 AMATURA";-;-;1;-;-;-;1;1;-;-;-;-;-;3
"130008 ANAMA";-;-;-;1;-;-;1;-;-;2;-;-;-;4
"130010 ANORI";-;-;2;1;1;1;1;1;1;-;-;1;3;12
"130014 APUI";-;-;1;-;3;1;1;1;-;1;1;-;-;9
"130020 ATALAIA DO NORTE";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"130030 AUTAZES";-;3;4;5;9;5;3;1;2;3;4;1;1;41
"130040 BARCELOS";-;-;-;1;-;-;-;-;-;1;-;1;-;3
"130050 BARREIRINHA";-;-;2;-;2;1;2;4;4;1;-;1;-;17
"130060 BENJAMIN CONSTANT";-;2;3;2;4;3;4;2;1;1;3;4;-;29
"130063 BERURI";-;2;-;1;-;2;3;2;-;-;-;2;-;12
"130068 BOA VISTA DO RAMOS";-;-;-;3;2;1;-;1;-;-;2;2;1;12
"130070 BOCA DO ACRE";-;5;4;7;2;6;1;1;3;5;3;-;-;37
"130080 BORBA";-;1;3;2;2;6;2;4;6;1;4;1;3;35
"130083 CAAPIRANGA";-;1;1;2;-;-;1;-;1;1;-;-;-;7
"130090 CANUTAMA";-;1;2;1;2;-;1;1;4;-;1;2;-;15
"130100 CARAUARI";-;5;4;3;4;3;6;1;2;4;3;3;2;40
"130110 CAREIRO";-;1;-;8;-;1;4;1;1;-;2;2;3;23
"130115 CAREIRO DA VARZEA";-;1;2;1;1;-;1;1;-;-;-;1;-;8
"130120 COARI";-;8;4;10;8;2;5;8;5;4;5;8;2;69
"130130 CODAJAS";-;1;2;3;4;1;2;1;1;1;-;1;-;17
"130140 EIRUNEPE";-;4;4;6;2;5;3;3;5;8;3;1;3;47
"130150 ENVIRA";-;7;10;7;5;1;5;7;6;2;2;3;8;63
"130165 GUAJARA";-;-;-;5;1;2;1;1;-;-;3;-;1;14
"130170 HUMAITA";-;5;6;4;11;7;6;7;8;4;8;8;2;76
"130180 IPIXUNA";-;1;-;2;1;-;1;-;1;-;-;1;-;7
"130185 IRANDUBA";-;3;7;7;4;5;6;4;4;3;2;2;4;51
"130190 ITACOATIARA";-;6;7;11;3;10;9;8;6;9;8;5;9;91
"130195 ITAMARATI";-;-;-;3;-;-;-;-;3;-;-;-;1;7
"130200 ITAPIRANGA";-;1;1;-;1;1;1;-;-;-;1;1;1;8
"130210 JAPURA";-;-;-;1;1;2;1;2;-;2;-;1;2;12
"130220 JURUA";-;1;-;-;-;-;-;1;1;-;-;-;-;3
"130230 JUTAI";-;1;-;3;1;-;2;4;3;1;1;1;-;17
"130240 LABREA";-;4;4;7;3;3;6;6;3;7;7;5;8;63
"130250 MANACAPURU";-;9;6;7;8;13;16;11;17;9;5;2;9;112
"130255 MANAQUIRI";-;1;-;3;1;-;2;-;-;1;1;-;1;10
"130260 MANAUS";-;454;479;564;423;577;515;417;399;345;338;362;375;5248
"130270 MANICORE";-;5;9;15;7;11;6;4;11;4;5;6;7;90
"130280 MARAA";-;2;1;-;1;3;2;2;2;-;-;1;1;15
"130290 MAUES";-;2;1;2;3;2;1;-;4;2;-;1;-;18
"130300 NHAMUNDA";-;-;2;2;1;2;1;-;-;-;-;-;1;9
"130310 NOVA OLINDA DO NORTE";-;5;1;10;8;8;-;3;1;3;4;3;3;49
"130320 NOVO AIRAO";-;-;3;-;1;-;3;3;1;-;-;-;-;11
"130330 NOVO ARIPUANA";-;-;5;-;1;-;2;-;2;-;1;-;1;12
"130340 PARINTINS";-;14;12;25;14;13;10;13;14;11;18;9;9;162
"130350 PAUINI";-;5;5;4;2;6;1;6;2;1;3;1;5;41
"130353 PRESIDENTE FIGUEIREDO";-;3;4;3;3;-;5;2;2;5;2;2;1;32
"130356 RIO PRETO DA EVA";-;3;5;2;1;4;2;5;3;4;2;2;2;35
"130360 SANTA ISABEL DO RIO NEGRO";-;3;-;2;2;1;3;-;-;1;-;-;1;13
"130370 SANTO ANTONIO DO ICA";-;-;1;1;2;2;3;-;1;-;-;-;1;11
"130380 SAO GABRIEL DA CACHOEIRA";-;1;-;2;-;2;1;4;2;2;1;2;1;18
"130390 SAO PAULO DE OLIVENCA";-;3;2;-;3;1;-;5;1;3;-;-;-;18
"130395 SAO SEBASTIAO DO UATUMA";-;2;-;-;-;2;-;1;-;2;4;-;-;11
"130400 SILVES";-;-;-;2;1;-;1;1;-;1;-;1;-;7
"130406 TABATINGA";-;3;8;3;5;6;5;5;5;8;6;6;1;61
"130410 TAPAUA";-;1;1;-;-;1;2;-;-;1;-;-;1;7
"130420 TEFE";-;8;10;6;11;12;10;5;4;4;2;2;3;77
"130423 TONANTINS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"130426 UARINI";-;1;-;-;-;1;-;-;1;1;2;1;1;8
"130430 URUCARA";-;-;1;1;-;1;1;2;1;-;2;-;-;9
"130440 URUCURITUBA";-;1;-;1;2;1;-;-;2;1;2;1;-;11
"140002 AMAJARI";-;3;1;1;1;-;-;1;-;1;-;-;-;8
"140005 ALTO ALEGRE";-;3;3;1;-;-;2;1;4;1;-;-;2;17
"140010 BOA VISTA";-;105;89;116;77;87;68;80;82;72;75;77;73;1001
"140015 BONFIM";-;3;1;3;3;-;4;-;2;-;1;1;-;18
"140017 CANTA";-;2;3;7;2;3;3;3;2;-;4;4;1;34
"140020 CARACARAI";-;9;8;13;7;5;4;6;3;3;7;1;1;67
"140023 CAROEBE";-;1;1;2;3;2;1;1;-;3;-;-;-;14
"140028 IRACEMA";-;3;1;-;1;1;2;-;-;1;-;1;-;10
"140030 MUCAJAI";-;2;-;3;3;3;4;5;2;4;6;7;3;42
"140040 NORMANDIA";-;-;3;2;2;-;-;1;-;-;3;2;-;13
"140045 PACARAIMA";-;12;5;6;11;9;9;8;10;3;9;4;11;97
"140047 RORAINOPOLIS";-;8;6;13;10;6;7;1;6;1;5;2;5;70
"140050 SAO JOAO DA BALIZA";-;1;2;2;-;1;-;-;-;2;-;1;-;9
"140060 SAO LUIZ";-;1;2;-;2;-;2;-;2;2;2;1;1;15
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;1;4;1;-;6
"150010 ABAETETUBA";-;9;10;6;9;8;10;3;-;3;8;4;12;82
"150013 ABEL FIGUEIREDO";-;-;3;1;-;-;-;-;-;1;-;-;-;5
"150020 ACARA";-;10;8;2;7;5;7;1;4;7;4;4;2;61
"150030 AFUA";-;3;8;5;6;1;7;7;5;12;7;7;3;71
"150034 AGUA AZUL DO NORTE";-;-;3;3;1;-;2;-;1;1;-;-;1;12
"150040 ALENQUER";-;1;4;10;-;4;1;5;5;2;4;2;2;40
"150050 ALMEIRIM";-;1;-;1;1;-;-;1;2;2;1;-;1;10
"150060 ALTAMIRA";-;14;9;13;9;7;13;10;8;11;13;15;8;130
"150070 ANAJAS";-;6;6;9;9;3;11;12;4;4;5;4;6;79
"150080 ANANINDEUA";-;56;71;59;41;61;50;38;36;46;35;43;49;585
"150085 ANAPU";-;6;2;8;9;6;5;2;3;8;2;4;4;59
"150090 AUGUSTO CORREA";-;6;5;2;6;4;6;2;3;8;7;5;3;57
"150095 AURORA DO PARA";-;1;2;2;3;4;1;4;1;1;1;4;-;24
"150100 AVEIRO";-;2;-;-;-;1;2;1;-;1;-;-;-;7
"150110 BAGRE";-;3;4;2;4;8;2;2;1;2;4;2;3;37
"150120 BAIAO";-;5;2;3;2;4;6;2;1;2;1;1;2;31
"150125 BANNACH";-;1;1;-;-;-;1;1;-;-;-;-;-;4
"150130 BARCARENA";-;16;18;28;22;28;12;10;11;10;14;10;14;193
"150140 BELEM";-;182;142;190;187;167;132;110;111;108;120;104;126;1679
"150145 BELTERRA";-;2;-;2;-;1;-;-;-;5;-;1;-;11
"150150 BENEVIDES";-;9;10;17;11;14;9;4;7;9;4;9;6;109
"150157 BOM JESUS DO TOCANTINS";-;-;-;1;2;1;1;1;-;-;-;1;-;7
"150160 BONITO";-;-;-;-;1;1;-;1;-;-;2;1;-;6
"150170 BRAGANCA";-;10;11;6;5;12;9;8;15;4;8;8;1;97
"150172 BRASIL NOVO";-;5;3;1;3;2;1;4;3;3;-;1;2;28
"150175 BREJO GRANDE DO ARAGUAIA";-;1;2;1;1;3;1;-;-;2;1;1;-;13
"150178 BREU BRANCO";-;3;4;4;2;7;5;3;3;5;3;4;1;44
"150180 BREVES";-;17;17;26;18;26;13;19;21;11;11;19;11;209
"150190 BUJARU";-;3;2;5;6;3;4;4;1;2;5;2;1;38
"150195 CACHOEIRA DO PIRIA";-;4;-;1;-;1;3;3;2;-;1;3;-;18
"150200 CACHOEIRA DO ARARI";-;1;-;1;2;1;-;-;-;1;1;-;-;7
"150210 CAMETA";-;12;18;12;12;14;9;7;8;6;7;9;12;126
"150215 CANAA DOS CARAJAS";-;9;11;12;13;9;13;7;9;13;8;17;11;132
"150220 CAPANEMA";-;5;4;6;4;6;6;3;6;2;5;6;3;56
"150230 CAPITAO POCO";-;6;3;2;3;2;3;4;2;2;1;3;3;34
"150240 CASTANHAL";-;22;14;19;7;18;28;17;17;18;16;16;19;211
"150250 CHAVES";-;2;1;2;3;1;3;1;1;-;1;-;1;16
"150260 COLARES";-;1;-;-;1;-;2;-;1;-;2;-;-;7
"150270 CONCEICAO DO ARAGUAIA";-;2;7;5;5;2;1;-;3;2;6;2;5;40
"150275 CONCORDIA DO PARA";-;5;1;5;2;-;4;2;1;2;2;1;3;28
"150276 CUMARU DO NORTE";-;-;-;-;-;1;-;1;1;-;-;-;1;4
"150277 CURIONOPOLIS";-;5;-;1;6;1;5;2;1;-;1;2;2;26
"150280 CURRALINHO";-;3;6;5;7;2;2;-;-;2;1;-;-;28
"150285 CURUA";-;-;-;1;-;-;-;1;-;1;3;-;-;6
"150290 CURUCA";-;1;2;3;2;2;6;1;2;2;3;2;6;32
"150293 DOM ELISEU";-;2;4;3;1;4;7;4;3;3;1;6;1;39
"150295 ELDORADO DOS CARAJAS";-;6;2;3;3;8;4;4;9;3;4;9;1;56
"150300 FARO";-;1;1;1;-;2;-;-;1;2;-;1;1;10
"150304 FLORESTA DO ARAGUAIA";-;4;3;5;2;3;2;1;3;4;2;1;3;33
"150307 GARRAFAO DO NORTE";-;1;2;-;-;-;3;1;1;-;1;2;-;11
"150309 GOIANESIA DO PARA";-;2;3;2;-;2;6;4;1;3;1;1;5;30
"150310 GURUPA";-;2;4;2;6;2;1;3;5;1;1;3;2;32
"150320 IGARAPE-ACU";-;1;3;1;3;1;2;4;2;1;2;1;1;22
"150330 IGARAPE-MIRI";-;2;1;4;2;3;2;2;-;3;3;3;1;26
"150340 INHANGAPI";-;1;1;-;1;1;1;1;1;1;1;1;-;10
"150345 IPIXUNA DO PARA";-;1;6;3;3;3;2;3;5;5;4;3;3;41
"150350 IRITUIA";-;5;2;3;1;2;5;5;3;3;1;-;2;32
"150360 ITAITUBA";-;52;42;37;34;35;40;26;24;17;32;35;37;411
"150370 ITUPIRANGA";-;3;4;7;4;5;3;2;3;5;8;4;4;52
"150375 JACAREACANGA";-;5;1;2;1;1;1;1;5;3;1;4;4;29
"150380 JACUNDA";-;11;7;10;7;5;10;1;3;9;-;3;5;71
"150390 JURUTI";-;11;11;6;4;8;4;3;6;1;1;5;2;62
"150400 LIMOEIRO DO AJURU";-;-;2;4;7;3;3;2;4;3;2;2;3;35
"150405 MAE DO RIO";-;4;1;2;-;2;-;1;3;2;1;-;2;18
"150410 MAGALHAES BARATA";-;3;1;1;2;-;1;-;-;1;1;-;1;11
"150420 MARABA";-;86;51;58;61;79;65;60;58;59;65;56;51;749
"150430 MARACANA";-;10;-;1;2;3;7;-;3;4;2;1;3;36
"150440 MARAPANIM";-;3;5;-;2;1;1;1;1;-;1;3;-;18
"150442 MARITUBA";-;28;21;35;24;27;21;18;19;20;25;23;22;283
"150445 MEDICILANDIA";-;5;4;9;7;6;8;7;3;1;1;3;-;54
"150450 MELGACO";-;3;-;2;4;1;1;-;2;2;2;1;1;19
"150460 MOCAJUBA";-;2;-;5;1;-;3;5;2;5;4;6;-;33
"150470 MOJU";-;12;7;6;13;10;13;11;8;13;6;12;17;128
"150475 MOJUI DOS CAMPOS";-;-;-;2;1;-;1;-;1;-;1;1;1;8
"150480 MONTE ALEGRE";-;4;4;14;5;2;3;5;6;2;3;5;3;56
"150490 MUANA";-;6;2;6;4;4;8;6;6;4;3;1;4;54
"150495 NOVA ESPERANCA DO PIRIA";-;2;1;2;2;2;-;2;1;-;1;1;1;15
"150497 NOVA IPIXUNA";-;-;1;2;1;-;1;-;1;-;2;1;1;10
"150500 NOVA TIMBOTEUA";-;1;1;1;-;-;-;-;-;-;1;-;-;4
"150503 NOVO PROGRESSO";-;9;10;10;6;10;6;9;7;11;9;4;5;96
"150506 NOVO REPARTIMENTO";-;7;3;12;7;9;6;4;4;3;3;5;6;69
"150510 OBIDOS";-;5;-;6;5;10;4;3;3;2;5;1;2;46
"150520 OEIRAS DO PARA";-;1;3;5;2;6;7;5;2;3;4;5;4;47
"150530 ORIXIMINA";-;3;3;8;3;4;6;4;5;4;5;2;2;49
"150540 OUREM";-;3;2;-;1;-;1;-;-;3;-;-;-;10
"150543 OURILANDIA DO NORTE";-;5;2;4;3;2;5;-;2;-;3;2;1;29
"150548 PACAJA";-;2;5;2;3;6;5;1;5;5;4;5;1;44
"150549 PALESTINA DO PARA";-;1;-;-;-;-;-;-;-;-;-;2;-;3
"150550 PARAGOMINAS";-;16;6;13;8;12;18;8;16;20;8;19;8;152
"150553 PARAUAPEBAS";-;36;39;41;34;45;42;27;33;45;35;41;34;452
"150555 PAU D'ARCO";-;-;4;-;1;-;2;-;1;-;-;-;-;8
"150560 PEIXE-BOI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150563 PICARRA";-;-;1;2;1;1;1;-;2;2;1;-;-;11
"150565 PLACAS";-;-;2;-;2;1;-;3;-;1;1;-;-;10
"150570 PONTA DE PEDRAS";-;4;4;2;3;6;3;1;1;2;4;4;4;38
"150580 PORTEL";-;9;11;17;12;12;10;5;6;3;12;7;4;108
"150590 PORTO DE MOZ";-;-;-;1;2;-;2;2;3;3;-;3;-;16
"150600 PRAINHA";-;2;2;5;1;9;1;4;5;2;4;3;3;41
"150610 PRIMAVERA";-;1;-;-;1;3;-;-;1;-;-;1;-;7
"150611 QUATIPURU";-;-;3;2;2;2;-;1;2;-;1;-;-;13
"150613 REDENCAO";-;9;8;14;5;13;8;12;9;14;16;9;16;133
"150616 RIO MARIA";-;2;2;4;8;4;1;1;4;5;4;2;1;38
"150618 RONDON DO PARA";-;3;3;1;1;5;4;2;1;3;2;1;2;28
"150619 RUROPOLIS";-;4;3;2;2;3;3;2;2;-;1;1;1;24
"150620 SALINOPOLIS";-;8;5;7;4;9;4;1;3;3;2;4;7;57
"150630 SALVATERRA";-;2;-;1;3;4;1;-;-;1;1;1;1;15
"150635 SANTA BARBARA DO PARA";-;5;2;4;3;6;3;4;3;1;1;4;-;36
"150640 SANTA CRUZ DO ARARI";-;1;1;2;-;1;1;2;-;-;-;-;-;8
"150650 SANTA IZABEL DO PARA";-;14;12;11;9;13;6;1;5;5;6;6;9;97
"150655 SANTA LUZIA DO PARA";-;1;1;-;2;1;1;2;2;3;3;1;-;17
"150658 SANTA MARIA DAS BARREIRAS";-;2;-;1;-;-;-;-;-;1;-;1;-;5
"150660 SANTA MARIA DO PARA";-;1;1;1;3;2;1;3;-;2;2;-;-;16
"150670 SANTANA DO ARAGUAIA";-;7;7;8;4;7;11;5;4;7;5;5;3;73
"150680 SANTAREM";-;36;33;33;29;31;31;22;35;36;25;23;31;365
"150690 SANTAREM NOVO";-;-;-;1;1;1;1;-;-;1;-;-;-;5
"150700 SANTO ANTONIO DO TAUA";-;1;2;2;-;1;2;2;4;-;1;-;1;16
"150710 SAO CAETANO DE ODIVELAS";-;2;2;5;2;2;1;2;1;-;1;2;-;20
"150715 SAO DOMINGOS DO ARAGUAIA";-;2;1;2;5;2;1;2;2;6;3;4;3;33
"150720 SAO DOMINGOS DO CAPIM";-;1;1;-;1;2;6;1;-;2;2;1;-;17
"150730 SAO FELIX DO XINGU";-;32;14;18;18;21;10;11;25;11;17;15;11;203
"150740 SAO FRANCISCO DO PARA";-;-;-;-;1;1;2;2;1;1;1;-;3;12
"150745 SAO GERALDO DO ARAGUAIA";-;1;3;3;5;3;4;1;3;2;4;3;5;37
"150746 SAO JOAO DA PONTA";-;1;1;-;-;1;-;1;-;-;-;1;-;5
"150747 SAO JOAO DE PIRABAS";-;3;1;1;2;5;2;2;1;5;1;2;2;27
"150750 SAO JOAO DO ARAGUAIA";-;3;1;4;1;2;3;4;2;3;1;5;-;29
"150760 SAO MIGUEL DO GUAMA";-;4;6;7;7;4;8;6;5;2;8;7;3;67
"150770 SAO SEBASTIAO DA BOA VISTA";-;4;7;6;4;5;7;2;7;4;-;2;1;49
"150775 SAPUCAIA";-;-;1;3;1;-;3;2;2;-;-;-;2;14
"150780 SENADOR JOSE PORFIRIO";-;2;2;-;-;-;3;1;1;2;2;-;-;13
"150790 SOURE";-;3;2;1;3;-;2;1;2;-;-;-;2;16
"150795 TAILANDIA";-;17;27;16;14;24;17;12;20;19;18;11;12;207
"150796 TERRA ALTA";-;1;-;2;-;1;1;2;1;1;-;-;1;10
"150797 TERRA SANTA";-;2;1;5;5;5;7;2;4;1;-;1;2;35
"150800 TOME-ACU";-;9;5;6;-;7;8;5;8;7;6;4;5;70
"150803 TRACUATEUA";-;3;-;-;2;-;5;1;1;1;-;1;1;15
"150805 TRAIRAO";-;2;-;2;1;3;6;5;5;3;2;5;2;36
"150808 TUCUMA";-;10;5;8;3;8;9;5;3;6;9;2;6;74
"150810 TUCURUI";-;11;3;7;7;7;13;5;7;5;5;4;2;76
"150812 ULIANOPOLIS";-;2;3;2;1;2;3;1;1;-;1;-;1;17
"150815 URUARA";-;3;4;3;2;1;3;2;4;-;1;1;1;25
"150820 VIGIA";-;4;4;7;5;5;1;6;2;1;5;3;3;46
"150830 VISEU";-;1;3;2;2;2;-;3;-;3;-;3;1;20
"150835 VITORIA DO XINGU";-;3;3;4;2;4;4;-;4;6;2;3;3;38
"150840 XINGUARA";-;7;4;2;3;3;2;3;3;3;4;4;3;41
"160005 SERRA DO NAVIO";-;-;1;1;-;2;-;-;-;2;-;1;2;9
"160010 AMAPA";-;1;-;-;1;2;1;3;-;-;-;2;-;10
"160015 PEDRA BRANCA DO AMAPARI";-;1;-;1;1;-;1;5;1;-;2;2;-;14
"160020 CALCOENE";-;2;2;-;-;1;3;3;-;-;-;-;4;15
"160021 CUTIAS";-;1;-;-;-;1;1;-;-;-;-;-;-;3
"160023 FERREIRA GOMES";-;2;-;1;-;-;4;-;-;2;-;-;-;9
"160025 ITAUBAL";-;1;2;-;-;1;-;-;-;-;1;1;1;7
"160027 LARANJAL DO JARI";-;8;5;7;6;4;3;2;1;11;3;7;3;60
"160030 MACAPA";-;148;113;127;124;122;111;86;97;88;76;86;95;1273
"160040 MAZAGAO";-;5;3;4;1;2;5;3;3;4;2;1;2;35
"160050 OIAPOQUE";-;1;3;3;4;-;1;2;2;-;1;1;-;18
"160053 PORTO GRANDE";-;3;5;2;4;6;2;2;2;3;3;2;4;38
"160055 PRACUUBA";-;-;2;-;-;1;-;-;-;-;-;-;1;4
"160060 SANTANA";-;27;18;22;16;17;19;8;6;11;14;10;10;178
"160070 TARTARUGALZINHO";-;3;5;2;2;3;1;1;-;1;-;1;3;22
"160080 VITORIA DO JARI";-;3;1;4;-;4;-;1;3;4;5;1;-;26
"170025 ABREULANDIA";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"170030 AGUIARNOPOLIS";-;-;-;-;1;-;1;-;-;-;1;2;-;5
"170035 ALIANCA DO TOCANTINS";-;-;-;-;-;-;1;-;1;1;-;1;-;4
"170040 ALMAS";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"170070 ALVORADA";-;1;1;1;1;4;-;-;-;1;1;-;-;10
"170100 ANANAS";-;-;2;1;2;1;-;4;3;1;1;-;3;18
"170105 ANGICO";-;-;-;-;-;1;1;1;-;-;-;-;-;3
"170110 APARECIDA DO RIO NEGRO";-;1;1;1;2;-;-;-;-;1;-;1;-;7
"170130 ARAGOMINAS";-;1;1;-;-;-;-;-;-;1;-;1;2;6
"170190 ARAGUACEMA";-;-;-;1;2;-;1;1;2;-;-;2;2;11
"170200 ARAGUACU";-;1;-;-;-;-;-;-;1;-;-;1;-;3
"170210 ARAGUAINA";-;51;31;47;30;36;28;12;20;23;18;29;31;356
"170215 ARAGUANA";-;-;-;1;-;-;-;1;-;2;1;-;-;5
"170220 ARAGUATINS";-;7;6;3;10;4;5;1;3;1;2;2;2;46
"170230 ARAPOEMA";-;2;1;-;1;1;-;2;-;-;1;1;1;10
"170240 ARRAIAS";-;-;-;2;1;3;1;1;-;-;-;2;-;10
"170255 AUGUSTINOPOLIS";-;4;4;8;3;11;9;6;6;7;3;6;4;71
"170290 AXIXA DO TOCANTINS";-;2;-;2;1;2;4;1;2;1;1;1;1;18
