2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis in Pregnant Women
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"241440 TOUROS";-;5;5;3;7;4;2;4;2;4;2;2;5;45
"241445 TRIUNFO POTIGUAR";-;-;-;-;-;-;-;1;1;-;1;-;-;3
"241450 UMARIZAL";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"241460 UPANEMA";-;1;1;-;-;1;-;-;1;1;1;-;1;7
"241470 VARZEA";-;-;2;2;1;-;-;1;1;-;4;4;-;15
"241475 VENHA-VER";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"241480 VERA CRUZ";-;1;4;2;1;3;-;-;2;2;2;2;2;21
"241490 VICOSA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"241500 VILA FLOR";-;-;-;-;1;-;2;-;-;-;-;-;-;3
"250010 AGUA BRANCA";-;-;-;-;1;1;-;-;1;1;1;1;-;6
"250020 AGUIAR";-;-;1;-;-;1;-;-;-;-;1;1;-;4
"250030 ALAGOA GRANDE";-;6;2;3;3;4;3;4;2;8;3;2;2;42
"250040 ALAGOA NOVA";-;4;4;1;2;4;3;2;5;3;3;5;-;36
"250050 ALAGOINHA";-;3;2;2;1;2;-;1;2;-;-;-;-;13
"250053 ALCANTIL";-;2;-;-;-;-;2;1;1;2;-;-;1;9
"250057 ALGODAO DE JANDAIRA";-;-;-;2;-;-;1;-;-;-;-;-;1;4
"250060 ALHANDRA";-;2;5;4;5;3;5;7;1;7;4;6;5;54
"250070 SAO JOAO DO RIO DO PEIXE";-;-;-;1;-;1;-;-;-;1;3;1;1;8
"250073 AMPARO";-;-;-;1;-;1;-;-;-;1;-;-;-;3
"250077 APARECIDA";-;-;-;-;-;1;-;-;-;1;1;-;-;3
"250080 ARACAGI";-;3;-;1;1;1;3;1;-;-;1;-;-;11
"250090 ARARA";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"250100 ARARUNA";-;1;-;1;-;1;-;-;-;2;-;1;1;7
"250110 AREIA";-;3;3;5;-;4;1;2;1;2;3;2;4;30
"250115 AREIA DE BARAUNAS";-;-;-;1;-;-;1;-;1;1;1;-;-;5
"250120 AREIAL";-;-;-;-;-;-;-;-;1;-;-;1;-;2
"250130 AROEIRAS";-;2;4;1;-;-;1;2;4;6;-;2;2;24
"250135 ASSUNCAO";-;2;1;2;-;-;-;-;-;-;-;5;-;10
"250140 BAIA DA TRAICAO";-;-;1;1;1;1;1;3;2;-;1;2;4;17
"250150 BANANEIRAS";-;-;1;-;-;-;2;-;-;-;-;-;-;3
"250153 BARAUNA";-;2;-;-;-;-;-;1;-;-;-;-;1;4
"250157 BARRA DE SANTANA";-;2;-;-;2;-;-;-;-;-;-;-;-;4
"250160 BARRA DE SANTA ROSA";-;-;-;2;2;-;1;2;2;2;-;-;1;12
"250170 BARRA DE SAO MIGUEL";-;1;4;-;-;1;1;1;-;2;2;1;-;13
"250180 BAYEUX";-;19;21;25;13;25;19;15;17;13;24;13;12;216
"250190 BELEM";-;-;-;2;1;1;2;-;-;1;1;1;-;9
"250200 BELEM DO BREJO DO CRUZ";-;1;-;-;1;-;-;-;-;-;2;1;-;5
"250205 BERNARDINO BATISTA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"250210 BOA VENTURA";-;-;2;1;1;1;1;1;1;-;1;-;1;10
"250215 BOA VISTA";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"250230 BOM SUCESSO";-;1;-;1;1;-;-;-;1;-;-;1;-;5
"250240 BONITO DE SANTA FE";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"250250 BOQUEIRAO";-;1;1;2;-;-;-;2;4;1;2;1;1;15
"250260 IGARACY";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"250270 BORBOREMA";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"250280 BREJO DO CRUZ";-;2;4;2;2;2;1;2;1;3;1;-;3;23
"250290 BREJO DOS SANTOS";-;1;1;1;2;-;2;1;-;-;-;-;2;10
"250300 CAAPORA";-;4;3;8;4;5;4;5;5;7;6;6;2;59
"250310 CABACEIRAS";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"250320 CABEDELO";-;15;11;17;9;14;8;8;12;13;19;11;10;147
"250330 CACHOEIRA DOS INDIOS";-;1;-;-;1;1;-;-;1;-;-;1;-;5
"250340 CACIMBA DE AREIA";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"250350 CACIMBA DE DENTRO";-;-;-;-;-;-;-;-;2;-;-;-;1;3
"250355 CACIMBAS";-;3;2;1;1;2;2;2;1;1;1;1;-;17
"250360 CAICARA";-;-;-;-;-;-;-;-;-;1;-;2;1;4
"250370 CAJAZEIRAS";-;11;9;9;8;11;4;10;6;4;7;8;8;95
"250375 CAJAZEIRINHAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"250380 CALDAS BRANDAO";-;1;1;-;1;3;-;1;1;-;-;-;1;9
"250390 CAMALAU";-;2;1;1;1;4;1;-;-;-;1;1;1;13
"250400 CAMPINA GRANDE";-;37;45;59;33;32;40;42;42;33;31;31;42;467
"250403 CAPIM";-;2;-;-;-;1;-;1;-;2;-;-;-;6
"250407 CARAUBAS";-;-;-;-;1;1;1;1;-;-;-;-;-;4
"250410 CARRAPATEIRA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"250415 CASSERENGUE";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"250420 CATINGUEIRA";-;-;-;-;-;4;1;-;1;2;-;1;-;9
"250430 CATOLE DO ROCHA";-;4;2;4;4;4;-;-;1;2;3;2;-;26
"250435 CATURITE";-;-;1;2;-;-;1;-;-;-;1;-;-;5
"250440 CONCEICAO";-;-;-;1;2;3;1;1;1;-;2;1;1;13
"250450 CONDADO";-;1;-;2;-;1;-;-;1;-;1;-;-;6
"250460 CONDE";-;5;5;7;6;7;8;3;6;1;5;3;4;60
"250470 CONGO";-;1;1;2;-;-;2;-;2;-;-;-;2;10
"250480 COREMAS";-;-;1;1;5;3;2;3;2;-;4;-;2;23
"250485 COXIXOLA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"250490 CRUZ DO ESPIRITO SANTO";-;2;4;3;1;3;-;2;3;4;2;-;2;26
"250500 CUBATI";-;-;2;-;1;-;1;-;-;-;-;-;2;6
"250510 CUITE";-;3;3;-;1;2;1;2;3;1;2;4;1;23
"250520 CUITEGI";-;-;1;1;1;-;-;1;1;-;-;1;-;6
"250523 CUITE DE MAMANGUAPE";-;-;-;-;-;-;2;-;-;1;-;1;-;4
"250527 CURRAL DE CIMA";-;-;-;-;2;-;1;-;-;-;-;-;2;5
"250535 DAMIAO";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"250540 DESTERRO";-;1;-;-;1;-;-;-;-;1;2;-;2;7
"250550 VISTA SERRANA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"250560 DIAMANTE";-;-;-;-;1;-;-;1;1;-;-;1;-;4
"250570 DONA INES";-;-;1;4;-;-;-;-;-;1;2;-;-;8
"250580 DUAS ESTRADAS";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"250590 EMAS";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"250600 ESPERANCA";-;-;3;1;-;3;1;-;1;2;-;1;1;13
"250610 FAGUNDES";-;-;-;1;-;-;-;1;1;-;1;2;-;6
"250620 FREI MARTINHO";-;-;1;-;-;-;-;-;1;-;-;-;-;2
"250625 GADO BRAVO";-;-;-;2;1;-;-;-;-;1;-;1;-;5
"250630 GUARABIRA";-;3;4;3;6;5;6;3;3;7;5;2;3;50
"250640 GURINHEM";-;1;1;2;-;1;1;2;1;-;1;-;4;14
"250660 IBIARA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"250670 IMACULADA";-;3;1;1;-;-;2;-;1;-;-;-;-;8
"250680 INGA";-;4;-;2;4;1;2;1;1;1;-;1;2;19
"250690 ITABAIANA";-;2;6;2;1;-;3;-;5;-;3;1;1;24
"250700 ITAPORANGA";-;1;2;5;6;5;3;3;4;4;3;7;5;48
"250710 ITAPOROROCA";-;2;5;3;3;3;3;-;1;4;2;1;1;28
"250720 ITATUBA";-;-;1;-;2;-;1;-;-;-;4;-;3;11
"250730 JACARAU";-;1;2;1;-;2;-;-;-;2;2;1;1;12
"250740 JERICO";-;1;1;1;2;2;1;-;2;2;1;3;3;19
"250750 JOAO PESSOA";-;148;132;136;136;168;131;110;157;128;130;92;109;1577
"250760 JUAREZ TAVORA";-;2;1;-;-;1;1;-;-;-;-;-;-;5
"250770 JUAZEIRINHO";-;2;4;2;3;4;3;2;2;1;2;1;1;27
"250780 JUNCO DO SERIDO";-;1;1;2;-;-;2;-;-;2;-;-;1;9
"250790 JURIPIRANGA";-;2;2;1;2;1;-;2;-;1;1;1;1;14
"250800 JURU";-;2;-;-;-;-;-;1;1;1;1;-;-;6
"250820 LAGOA DE DENTRO";-;-;-;-;2;2;2;1;1;1;1;-;1;11
"250830 LAGOA SECA";-;2;5;2;4;2;4;3;3;1;4;2;2;34
"250840 LASTRO";-;-;1;1;-;-;1;-;-;-;-;1;-;4
"250850 LIVRAMENTO";-;-;1;-;-;-;-;1;-;-;-;-;1;3
"250855 LOGRADOURO";-;1;-;2;-;-;-;-;-;-;2;-;-;5
"250860 LUCENA";-;2;4;3;2;2;3;3;2;2;4;2;2;31
"250870 MAE D'AGUA";-;-;2;-;2;-;-;-;-;-;1;-;-;5
"250880 MALTA";-;2;-;2;2;-;-;-;-;2;1;1;1;11
"250890 MAMANGUAPE";-;13;14;16;17;9;16;9;15;13;6;9;16;153
"250900 MANAIRA";-;3;-;-;-;2;2;4;2;4;1;-;-;18
"250905 MARCACAO";-;-;4;-;1;1;2;1;3;1;1;3;1;18
"250910 MARI";-;4;3;-;2;4;3;4;7;5;2;-;-;34
"250915 MARIZOPOLIS";-;-;-;-;-;3;-;-;1;-;1;-;-;5
"250920 MASSARANDUBA";-;2;3;-;1;-;-;1;-;-;2;1;3;13
"250930 MATARACA";-;3;1;4;2;3;4;1;-;1;1;2;3;25
"250933 MATINHAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"250937 MATO GROSSO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"250939 MATUREIA";-;3;1;1;3;-;3;2;-;2;-;-;2;17
"250940 MOGEIRO";-;1;-;2;1;-;-;-;1;-;-;-;-;5
"250950 MONTADAS";-;1;-;1;1;3;1;-;-;1;-;1;-;9
"250960 MONTE HOREBE";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"250970 MONTEIRO";-;4;2;3;3;5;6;2;3;2;2;9;3;44
"250980 MULUNGU";-;-;-;-;-;-;-;-;-;2;-;1;-;3
"250990 NATUBA";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"251000 NAZAREZINHO";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"251010 NOVA FLORESTA";-;3;-;-;1;-;2;-;2;-;1;1;1;11
"251020 NOVA OLINDA";-;-;-;-;1;-;2;2;2;-;-;1;-;8
"251030 NOVA PALMEIRA";-;1;-;1;-;-;-;-;-;2;-;-;-;4
"251040 OLHO D'AGUA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"251060 OURO VELHO";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"251065 PARARI";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"251070 PASSAGEM";-;-;-;-;-;-;-;-;1;-;1;-;-;2
"251080 PATOS";-;4;15;12;8;13;8;4;7;12;9;8;12;112
"251090 PAULISTA";-;1;-;2;-;-;-;-;-;1;2;-;-;6
"251100 PEDRA BRANCA";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"251110 PEDRA LAVRADA";-;-;-;1;1;-;-;2;-;1;1;-;-;6
"251120 PEDRAS DE FOGO";-;2;3;9;4;1;5;2;2;1;2;3;1;35
"251130 PIANCO";-;2;1;-;2;1;-;2;1;3;-;1;2;15
"251140 PICUI";-;-;2;1;2;2;3;2;2;3;-;3;3;23
"251150 PILAR";-;-;4;1;2;2;2;1;1;7;6;1;4;31
"251160 PILOES";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"251170 PILOEZINHOS";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"251180 PIRPIRITUBA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"251190 PITIMBU";-;2;3;4;1;2;4;-;-;3;1;3;2;25
"251200 POCINHOS";-;2;5;2;3;1;1;4;3;2;3;4;4;34
"251207 POCO DE JOSE DE MOURA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"251210 POMBAL";-;2;2;2;3;6;1;2;2;2;1;-;1;24
"251220 PRATA";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"251230 PRINCESA ISABEL";-;2;3;2;1;1;2;1;3;-;-;2;2;19
"251240 PUXINANA";-;2;2;-;2;1;1;3;1;2;3;1;1;19
"251250 QUEIMADAS";-;2;2;3;9;8;8;7;5;5;8;4;4;65
"251260 QUIXABA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"251270 REMIGIO";-;2;-;2;-;-;1;-;-;1;-;2;2;10
"251272 PEDRO REGIS";-;-;-;2;3;-;-;2;-;1;1;-;-;9
"251274 RIACHAO";-;-;-;-;1;-;-;2;-;1;-;-;1;5
"251275 RIACHAO DO BACAMARTE";-;-;1;1;-;1;-;1;-;-;3;1;-;8
"251276 RIACHAO DO POCO";-;-;1;-;-;-;2;2;-;-;-;2;-;7
"251278 RIACHO DE SANTO ANTONIO";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"251280 RIACHO DOS CAVALOS";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"251290 RIO TINTO";-;1;3;3;5;3;-;2;5;5;6;6;8;47
"251310 SALGADO DE SAO FELIX";-;-;1;2;-;-;-;1;-;-;-;-;-;4
"251315 SANTA CECILIA";-;-;1;1;1;-;-;-;-;-;-;-;-;3
"251320 SANTA CRUZ";-;-;-;-;-;1;-;-;-;-;-;-;2;3
"251330 SANTA HELENA";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"251335 SANTA INES";-;-;-;-;-;-;1;-;-;2;-;-;-;3
"251340 SANTA LUZIA";-;-;1;2;-;-;2;-;-;-;2;1;-;8
"251350 SANTANA DE MANGUEIRA";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"251360 SANTANA DOS GARROTES";-;2;-;1;-;-;-;-;3;1;-;-;-;7
"251370 SANTA RITA";-;15;26;37;24;20;22;31;18;18;23;16;20;270
"251380 SANTA TERESINHA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"251385 SANTO ANDRE";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"251390 SAO BENTO";-;3;5;4;2;6;2;-;-;-;5;1;3;31
"251392 SAO BENTINHO";-;-;3;1;-;-;-;-;-;-;-;1;-;5
"251394 SAO DOMINGOS DO CARIRI";-;-;-;-;-;-;1;-;-;-;-;1;-;2
"251396 SAO DOMINGOS";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"251400 SAO JOAO DO CARIRI";-;-;-;-;-;1;-;1;-;1;2;-;-;5
"251410 SAO JOAO DO TIGRE";-;-;1;2;-;-;-;1;-;-;-;-;1;5
"251420 SAO JOSE DA LAGOA TAPADA";-;2;1;1;1;-;-;-;-;-;-;-;-;5
"251430 SAO JOSE DE CAIANA";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"251440 SAO JOSE DE ESPINHARAS";-;-;1;1;1;-;-;-;-;-;-;-;-;3
"251445 SAO JOSE DOS RAMOS";-;1;2;-;1;3;-;-;1;-;-;1;-;9
"251450 SAO JOSE DE PIRANHAS";-;-;-;4;-;1;2;-;1;2;2;1;4;17
"251455 SAO JOSE DE PRINCESA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"251460 SAO JOSE DO BONFIM";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"251465 SAO JOSE DO BREJO DO CRUZ";-;-;-;-;1;-;-;-;-;1;1;-;1;4
"251470 SAO JOSE DO SABUGI";-;-;-;-;-;-;-;-;1;-;-;1;1;3
"251490 SAO MAMEDE";-;-;-;-;1;1;-;1;-;1;2;2;-;8
"251500 SAO MIGUEL DE TAIPU";-;-;2;-;-;-;-;-;1;-;1;-;-;4
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";-;1;2;1;1;3;4;1;-;2;2;-;1;18
"251530 SAPE";-;9;7;7;5;6;-;7;6;3;6;2;7;65
"251540 SAO VICENTE DO SERIDO";-;1;3;3;-;-;1;2;1;-;2;-;3;16
"251550 SERRA BRANCA";-;-;-;1;-;1;1;1;1;-;-;-;-;5
"251560 SERRA DA RAIZ";-;-;-;-;-;1;-;1;2;-;-;-;1;5
"251570 SERRA GRANDE";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"251580 SERRA REDONDA";-;1;2;1;1;1;-;3;-;-;-;-;-;9
"251590 SERRARIA";-;1;-;-;-;-;-;-;-;2;-;-;1;4
"251593 SERTAOZINHO";-;1;-;-;-;1;-;-;2;-;-;-;-;4
"251597 SOBRADO";-;1;1;-;1;1;-;1;1;1;1;-;1;9
"251600 SOLANEA";-;1;-;1;1;4;1;-;2;3;2;1;1;17
"251610 SOLEDADE";-;2;1;2;1;1;4;1;1;-;1;3;1;18
"251615 SOSSEGO";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"251620 SOUSA";-;6;4;2;5;3;2;4;6;5;3;5;3;48
"251630 SUME";-;4;4;2;1;2;3;2;1;2;2;1;1;25
"251640 TACIMA";-;1;-;-;1;-;-;2;-;-;-;-;-;4
"251650 TAPEROA";-;-;4;1;1;-;1;1;-;2;-;2;-;12
"251660 TAVARES";-;3;3;1;2;3;-;2;1;1;1;1;2;20
"251670 TEIXEIRA";-;-;6;7;1;1;1;2;-;-;1;1;2;22
"251675 TENORIO";-;-;-;-;-;-;-;-;1;1;-;-;1;3
"251680 TRIUNFO";-;-;1;-;-;-;1;-;1;-;1;2;-;6
"251690 UIRAUNA";-;1;1;2;-;1;2;-;-;1;1;1;-;10
"251700 UMBUZEIRO";-;1;1;1;1;2;-;-;-;-;-;-;1;7
"251710 VARZEA";-;-;1;2;-;-;1;-;-;-;-;-;-;4
"251720 VIEIROPOLIS";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"251740 ZABELE";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"260005 ABREU E LIMA";-;19;23;20;14;25;20;26;19;14;19;18;14;231
"260010 AFOGADOS DA INGAZEIRA";-;4;4;6;4;5;6;3;4;-;3;5;5;49
"260020 AFRANIO";-;-;-;2;1;-;1;5;2;1;-;-;-;12
"260030 AGRESTINA";-;8;5;7;6;3;6;7;5;6;9;3;5;70
"260040 AGUA PRETA";-;4;5;6;2;6;2;4;4;3;3;3;2;44
"260050 AGUAS BELAS";-;10;18;9;7;11;11;14;6;6;9;11;4;116
"260060 ALAGOINHA";-;1;1;1;3;5;2;-;1;1;-;-;2;17
"260070 ALIANCA";-;3;6;11;8;9;1;10;4;6;4;6;5;73
"260080 ALTINHO";-;6;3;5;7;5;4;6;2;3;7;7;2;57
"260090 AMARAJI";-;3;5;9;3;4;5;2;7;2;4;1;3;48
"260100 ANGELIM";-;2;1;3;-;-;1;3;2;1;2;-;2;17
"260105 ARACOIABA";-;2;5;3;6;8;6;5;2;3;3;9;7;59
"260110 ARARIPINA";-;22;22;19;14;16;11;17;21;11;13;22;11;199
"260120 ARCOVERDE";-;18;25;28;18;29;22;25;23;12;12;7;12;231
"260130 BARRA DE GUABIRABA";-;4;3;3;3;1;1;1;3;2;2;-;-;23
"260140 BARREIROS";-;2;8;15;9;11;8;11;11;6;5;2;8;96
"260150 BELEM DE MARIA";-;1;1;2;2;-;1;1;-;-;1;-;-;9
"260160 BELEM DE SAO FRANCISCO";-;3;5;4;2;1;2;2;3;1;1;1;2;27
"260170 BELO JARDIM";-;12;15;13;10;11;7;14;13;8;10;10;14;137
"260180 BETANIA";-;-;1;-;2;2;2;-;2;-;-;-;3;12
"260190 BEZERROS";-;5;11;11;5;7;9;12;4;8;4;7;11;94
"260200 BODOCO";-;1;2;3;1;1;1;1;-;2;-;1;2;15
"260210 BOM CONSELHO";-;11;12;8;8;3;4;4;13;11;5;4;5;88
"260220 BOM JARDIM";-;4;4;7;2;1;1;4;2;-;1;2;-;28
"260230 BONITO";-;8;3;7;6;4;4;4;4;5;6;8;5;64
"260240 BREJAO";-;-;1;3;1;1;-;1;1;2;1;-;2;13
"260250 BREJINHO";-;1;1;1;1;-;2;1;-;-;1;1;-;9
"260260 BREJO DA MADRE DE DEUS";-;17;8;13;12;12;10;10;6;8;11;7;15;129
"260270 BUENOS AIRES";-;7;-;4;2;4;5;6;3;9;4;5;4;53
"260280 BUIQUE";-;7;6;7;4;2;4;2;8;7;8;6;6;67
"260290 CABO DE SANTO AGOSTINHO";-;73;72;52;47;62;52;45;40;48;52;48;46;637
"260300 CABROBO";-;13;5;8;5;6;4;3;5;4;5;1;1;60
"260310 CACHOEIRINHA";-;4;1;3;3;3;2;-;6;3;5;4;5;39
"260320 CAETES";-;4;3;1;2;2;1;2;-;-;1;1;1;18
"260330 CALCADO";-;-;-;-;-;3;-;2;-;-;-;1;-;6
"260340 CALUMBI";-;-;-;-;-;1;-;1;-;1;-;2;-;5
"260345 CAMARAGIBE";-;54;51;62;31;59;47;49;47;41;40;32;39;552
"260350 CAMOCIM DE SAO FELIX";-;3;1;6;1;5;5;4;2;2;-;2;3;34
"260360 CAMUTANGA";-;-;-;1;1;-;-;-;-;2;-;-;-;4
"260370 CANHOTINHO";-;2;1;4;2;2;2;5;2;4;2;1;3;30
"260380 CAPOEIRAS";-;4;2;-;5;3;1;2;4;1;1;-;2;25
"260390 CARNAIBA";-;1;-;1;2;3;-;-;-;2;1;1;1;12
"260392 CARNAUBEIRA DA PENHA";-;-;1;1;1;-;3;-;1;2;-;4;1;14
"260400 CARPINA";-;11;14;22;15;10;11;13;14;21;11;11;14;167
"260410 CARUARU";-;73;72;70;80;76;78;73;77;61;73;65;82;880
"260415 CASINHAS";-;-;-;1;1;1;1;-;4;3;1;2;-;14
"260420 CATENDE";-;11;11;9;10;7;12;2;7;5;4;5;3;86
"260430 CEDRO";-;1;3;1;5;2;3;-;2;2;-;5;-;24
"260440 CHA DE ALEGRIA";-;3;4;1;3;2;3;3;6;3;2;5;6;41
"260450 CHA GRANDE";-;3;2;4;1;7;4;5;1;-;3;4;2;36
"260460 CONDADO";-;6;5;10;9;8;3;6;7;5;8;3;3;73
"260470 CORRENTES";-;1;-;1;2;2;-;1;1;-;-;1;-;9
"260480 CORTES";-;4;2;2;-;2;-;-;-;1;-;-;-;11
"260490 CUMARU";-;1;1;2;1;2;5;2;1;2;1;3;3;24
"260500 CUPIRA";-;5;2;10;1;2;4;4;2;2;3;4;3;42
"260510 CUSTODIA";-;5;2;3;3;4;3;2;9;4;6;1;4;46
"260515 DORMENTES";-;3;-;4;2;-;1;1;1;4;4;-;-;20
"260520 ESCADA";-;5;17;10;8;12;7;13;12;10;7;12;6;119
"260530 EXU";-;2;2;3;2;3;2;1;3;4;-;5;2;29
"260540 FEIRA NOVA";-;4;4;4;6;-;3;-;2;3;1;4;4;35
"260545 FERNANDO DE NORONHA";-;2;2;-;-;-;-;-;-;1;-;-;1;6
"260550 FERREIROS";-;-;2;-;-;-;2;-;-;-;2;1;1;8
"260560 FLORES";-;-;5;2;1;-;-;-;1;-;2;2;3;16
"260570 FLORESTA";-;3;11;5;6;11;7;5;3;2;8;3;4;68
"260580 FREI MIGUELINHO";-;2;2;2;1;-;2;2;1;-;1;1;-;14
"260590 GAMELEIRA";-;3;6;4;2;1;1;4;6;3;3;7;2;42
"260600 GARANHUNS";-;24;29;32;31;29;21;17;21;33;17;18;24;296
"260610 GLORIA DO GOITA";-;3;3;2;6;8;3;5;7;4;6;3;-;50
"260620 GOIANA";-;28;18;20;17;24;17;19;17;21;16;20;17;234
"260630 GRANITO";-;1;1;-;1;-;1;1;-;1;-;1;1;8
"260640 GRAVATA";-;8;13;14;12;10;18;9;18;23;6;13;12;156
"260650 IATI";-;2;1;2;-;2;3;2;-;1;2;-;3;18
"260660 IBIMIRIM";-;4;2;2;3;1;1;1;3;2;3;2;1;25
"260670 IBIRAJUBA";-;-;-;-;1;2;-;1;2;-;2;1;-;9
"260680 IGARASSU";-;31;23;37;28;29;21;19;18;29;13;24;15;287
"260690 IGUARACY";-;1;1;-;1;2;2;2;1;-;-;-;1;11
"260700 INAJA";-;5;1;-;4;3;6;1;-;4;4;7;-;35
"260710 INGAZEIRA";-;2;-;1;1;-;-;-;-;-;-;-;-;4
"260720 IPOJUCA";-;28;24;35;26;31;30;27;25;23;22;32;25;328
"260730 IPUBI";-;3;3;-;1;1;7;2;3;1;1;2;-;24
"260740 ITACURUBA";-;2;2;2;-;2;-;1;-;-;-;1;-;10
"260750 ITAIBA";-;-;4;2;3;3;1;7;1;1;5;2;1;30
"260760 ILHA DE ITAMARACA";-;7;8;7;12;3;6;4;3;6;5;3;7;71
"260765 ITAMBE";-;6;4;8;5;9;8;4;6;5;3;8;7;73
"260770 ITAPETIM";-;1;2;1;-;1;-;2;1;-;3;1;1;13
"260775 ITAPISSUMA";-;6;7;15;7;8;4;8;10;3;7;4;6;85
"260780 ITAQUITINGA";-;3;4;2;1;4;5;3;3;-;5;3;-;33
"260790 JABOATAO DOS GUARARAPES";-;158;176;184;168;173;139;143;197;182;166;180;180;2046
"260795 JAQUEIRA";-;4;1;1;-;1;1;2;5;1;2;3;1;22
"260800 JATAUBA";-;-;-;-;5;3;2;5;2;6;3;1;1;28
"260805 JATOBA";-;1;2;2;4;4;3;4;2;1;1;1;7;32
"260810 JOAO ALFREDO";-;1;2;3;2;2;2;3;3;2;1;1;2;24
"260820 JOAQUIM NABUCO";-;1;3;4;2;1;1;-;1;2;4;1;1;21
"260825 JUCATI";-;1;-;1;1;-;1;-;2;-;1;-;-;7
"260830 JUPI";-;1;4;2;2;3;-;1;1;-;1;-;1;16
"260840 JUREMA";-;1;3;1;2;-;1;-;1;-;5;3;1;18
"260845 LAGOA DO CARRO";-;2;-;1;6;3;6;4;3;1;4;2;4;36
"260850 LAGOA DE ITAENGA";-;7;3;2;4;8;6;3;1;2;2;2;1;41
"260860 LAGOA DO OURO";-;3;3;1;4;1;-;1;1;1;-;1;-;16
"260870 LAGOA DOS GATOS";-;3;2;2;4;3;3;-;2;-;1;4;1;25
"260875 LAGOA GRANDE";-;3;4;6;4;5;3;8;7;5;8;7;3;63
"260880 LAJEDO";-;3;-;4;2;3;3;1;3;-;1;1;3;24
"260890 LIMOEIRO";-;8;5;8;7;10;11;11;8;8;12;6;6;100
"260900 MACAPARANA";-;4;2;2;1;4;2;5;2;2;3;-;3;30
"260910 MACHADOS";-;1;2;3;1;2;1;1;2;1;2;2;1;19
"260915 MANARI";-;-;2;4;-;1;3;3;-;3;1;-;1;18
"260920 MARAIAL";-;3;1;1;-;2;1;1;1;1;2;3;2;18
"260930 MIRANDIBA";-;1;4;1;2;2;-;-;-;1;-;-;2;13
"260940 MORENO";-;14;12;23;10;21;15;14;16;9;9;9;12;164
"260950 NAZARE DA MATA";-;4;3;8;7;5;8;6;5;4;2;7;1;60
"260960 OLINDA";-;124;95;117;107;97;104;100;102;114;83;91;115;1249
"260970 OROBO";-;-;1;-;-;1;-;-;-;1;2;3;-;8
"260980 OROCO";-;1;4;1;4;6;4;4;1;-;4;3;3;35
"260990 OURICURI";-;8;7;10;5;5;5;5;12;4;4;9;2;76
"261000 PALMARES";-;16;10;16;11;14;7;12;8;15;9;10;10;138
