2010
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"120017 CAPIXABA";-;117;108;94;60;34;12;9;4;5;4;24;38;509
"120020 CRUZEIRO DO SUL";-;59;43;22;9;4;4;5;3;4;2;3;26;184
"120025 EPITACIOLANDIA";-;166;145;102;34;11;11;8;7;15;27;62;57;645
"120030 FEIJO";-;6;9;71;19;2;3;2;1;1;3;2;4;123
"120032 JORDAO";-;4;1;2;1;2;-;-;-;-;-;1;1;12
"120033 MANCIO LIMA";-;3;4;3;-;-;-;-;-;-;-;2;4;16
"120034 MANOEL URBANO";-;1;2;4;-;-;-;-;1;-;1;-;1;10
"120035 MARECHAL THAUMATURGO";-;-;4;-;-;-;1;-;1;3;-;-;-;9
"120038 PLACIDO DE CASTRO";-;105;48;29;3;11;5;8;1;4;4;60;129;407
"120039 PORTO WALTER";-;1;-;-;2;-;-;-;-;-;-;-;-;3
"120040 RIO BRANCO";-;12532;12437;8740;4056;1732;1004;903;507;661;1104;3232;6452;53360
"120042 RODRIGUES ALVES";-;2;3;-;1;-;1;-;-;-;2;2;-;11
"120043 SANTA ROSA DO PURUS";-;1;3;1;1;-;-;1;-;-;-;1;-;8
"120045 SENADOR GUIOMARD";-;177;58;31;15;21;7;8;-;2;2;22;29;372
"120050 SENA MADUREIRA";-;73;62;105;52;23;13;14;6;11;29;39;34;461
"120060 TARAUACA";-;22;13;10;7;4;4;-;1;1;2;3;7;74
"120070 XAPURI";-;136;95;52;13;26;33;22;2;5;9;8;55;456
"120080 PORTO ACRE";-;126;133;145;63;40;16;10;12;7;15;60;60;687
" MUNICIPIO IGNORADO - AM";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"130002 ALVARAES";-;16;11;1;1;-;2;5;-;-;-;3;2;41
"130006 AMATURA";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"130008 ANAMA";-;5;9;1;1;-;1;-;-;-;-;-;-;17
"130010 ANORI";-;5;5;8;1;1;-;1;1;-;2;2;-;26
"130014 APUI";-;1;6;4;2;3;2;-;-;-;-;-;-;18
"130020 ATALAIA DO NORTE";-;2;-;1;1;-;-;-;-;-;-;1;-;5
"130030 AUTAZES";-;10;10;7;-;-;-;1;-;-;-;-;2;30
"130040 BARCELOS";-;75;43;52;18;29;20;17;20;62;100;110;39;585
"130050 BARREIRINHA";-;-;4;-;-;-;-;-;1;-;-;-;-;5
"130060 BENJAMIN CONSTANT";-;5;5;2;1;-;1;-;-;-;1;2;7;24
"130063 BERURI";-;2;-;1;-;-;-;-;1;-;-;-;-;4
"130068 BOA VISTA DO RAMOS";-;1;-;1;-;-;-;1;-;-;-;-;-;3
"130070 BOCA DO ACRE";-;175;141;105;24;16;7;3;2;3;4;6;27;513
"130080 BORBA";-;39;78;66;22;22;20;12;27;28;24;15;26;379
"130083 CAAPIRANGA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"130090 CANUTAMA";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"130100 CARAUARI";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"130110 CAREIRO";-;101;140;78;42;52;15;5;-;1;3;7;24;468
"130115 CAREIRO DA VARZEA";-;2;6;7;1;1;1;3;-;-;-;1;-;22
"130120 COARI";-;154;412;282;160;81;48;250;122;42;32;99;260;1942
"130130 CODAJAS";-;69;187;90;10;18;26;45;33;3;2;16;25;524
"130140 EIRUNEPE";-;1;3;1;-;-;2;1;-;-;-;-;1;9
"130150 ENVIRA";-;2;1;2;-;-;-;-;-;1;-;1;2;9
"130160 FONTE BOA";-;1;1;-;1;1;-;-;-;-;-;-;-;4
"130165 GUAJARA";-;3;6;4;1;2;1;-;-;-;-;-;-;17
"130170 HUMAITA";-;545;250;140;51;43;20;16;5;6;19;24;102;1221
"130180 IPIXUNA";-;4;1;-;-;-;-;-;-;-;-;-;-;5
"130185 IRANDUBA";-;4;11;74;15;5;3;-;1;4;-;1;6;124
"130190 ITACOATIARA";-;144;250;446;270;45;15;1;3;2;29;8;24;1237
"130195 ITAMARATI";-;-;1;2;-;-;-;-;-;1;-;-;-;4
"130210 JAPURA";-;13;5;1;2;-;2;-;-;-;1;-;-;24
"130220 JURUA";-;5;1;-;1;1;-;-;-;-;-;-;-;8
"130230 JUTAI";-;2;11;6;-;-;-;-;-;-;-;-;-;19
"130240 LABREA";-;318;241;98;23;26;8;2;-;3;7;42;79;847
"130250 MANACAPURU";-;666;608;346;47;41;28;3;8;3;1;8;59;1818
"130255 MANAQUIRI";-;4;17;8;8;1;-;1;-;-;-;-;-;39
"130260 MANAUS";-;10680;23571;20445;7229;3446;2123;1467;1102;878;780;1425;2535;75681
"130270 MANICORE";-;17;64;109;51;21;3;3;1;8;8;176;124;585
"130280 MARAA";-;17;11;5;3;2;2;2;-;-;1;1;2;46
"130290 MAUES";-;6;28;50;41;51;70;52;10;2;2;2;-;314
"130300 NHAMUNDA";-;4;2;1;-;-;-;-;-;-;-;-;-;7
"130310 NOVA OLINDA DO NORTE";-;27;132;78;51;20;19;53;32;6;2;3;1;424
"130320 NOVO AIRAO";-;24;54;29;16;3;1;7;1;-;3;7;33;178
"130330 NOVO ARIPUANA";-;60;142;172;106;42;47;37;22;6;24;20;12;690
"130340 PARINTINS";-;34;42;24;9;7;-;2;3;3;-;2;3;129
"130350 PAUINI";-;-;1;2;1;1;-;-;-;-;1;1;5;12
"130353 PRESIDENTE FIGUEIREDO";-;6;17;13;5;7;25;1;7;4;2;-;1;88
"130356 RIO PRETO DA EVA";-;6;6;8;-;-;2;1;-;-;-;1;1;25
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"130370 SANTO ANTONIO DO ICA";-;21;2;3;10;-;-;-;1;-;-;-;-;37
"130380 SAO GABRIEL DA CACHOEIRA";-;314;163;164;115;110;313;166;178;111;96;115;121;1966
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"130395 SAO SEBASTIAO DO UATUMA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"130400 SILVES";-;-;1;-;-;-;-;-;-;1;-;-;3;5
"130406 TABATINGA";-;178;36;24;30;85;38;11;28;32;114;183;193;952
"130410 TAPAUA";-;3;5;1;-;-;-;1;-;-;-;-;-;10
"130420 TEFE";-;1033;456;207;86;100;150;94;37;28;65;86;234;2576
"130423 TONANTINS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"130426 UARINI";-;-;1;3;-;-;-;-;1;-;-;-;-;5
"130430 URUCARA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"130440 URUCURITUBA";-;-;4;3;1;1;-;-;-;-;-;-;-;9
"140002 AMAJARI";-;11;4;13;9;33;18;20;8;10;11;10;5;152
"140005 ALTO ALEGRE";-;6;8;7;5;11;33;34;13;12;3;6;7;145
"140010 BOA VISTA";-;313;192;303;368;943;1806;974;831;418;181;147;221;6697
"140015 BONFIM";-;11;16;14;27;48;62;25;23;18;20;23;7;294
"140017 CANTA";-;11;7;14;26;29;54;73;61;17;6;12;5;315
"140020 CARACARAI";-;55;221;202;152;158;90;18;18;18;22;26;17;997
"140023 CAROEBE";-;35;85;139;45;36;10;5;3;2;3;2;15;380
"140028 IRACEMA";-;5;2;24;30;141;113;52;25;17;4;5;14;432
"140030 MUCAJAI";-;1;11;8;28;40;37;34;20;7;2;10;8;206
"140040 NORMANDIA";-;1;2;9;3;4;4;4;7;7;5;1;1;48
"140045 PACARAIMA";-;6;24;34;66;68;20;13;20;3;7;2;10;273
"140047 RORAINOPOLIS";-;35;62;208;306;211;168;64;45;51;52;34;39;1275
"140050 SAO JOAO DA BALIZA";-;13;38;54;29;31;7;1;3;-;3;5;2;186
"140060 SAO LUIZ";-;1;27;94;181;74;5;4;2;1;2;1;-;392
"140070 UIRAMUTA";-;-;-;1;1;5;1;3;71;33;4;2;2;123
" MUNICIPIO IGNORADO - PA";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"150010 ABAETETUBA";-;141;130;82;64;46;29;39;96;111;69;92;108;1007
"150013 ABEL FIGUEIREDO";-;18;9;7;6;6;6;4;5;5;12;27;22;127
"150020 ACARA";-;22;20;12;12;11;3;4;2;4;9;19;16;134
"150030 AFUA";-;1;1;-;-;2;3;-;6;-;-;-;-;13
"150034 AGUA AZUL DO NORTE";-;4;8;28;30;13;6;-;2;1;2;5;18;117
"150040 ALENQUER";-;7;9;1;7;3;-;1;1;1;2;-;3;35
"150050 ALMEIRIM";-;1;1;-;1;-;-;1;-;-;-;-;1;5
"150060 ALTAMIRA";-;664;800;1006;395;240;178;104;131;115;93;130;126;3982
"150070 ANAJAS";-;1;2;1;12;-;1;-;-;-;-;1;1;19
"150080 ANANINDEUA";-;246;291;312;191;148;110;102;112;128;124;228;186;2178
"150085 ANAPU";-;11;30;72;32;4;2;4;3;6;14;28;9;215
"150090 AUGUSTO CORREA";-;3;12;17;12;13;8;5;6;3;6;2;4;91
"150095 AURORA DO PARA";-;2;4;17;5;3;-;-;-;2;-;-;1;34
"150100 AVEIRO";-;1;2;-;-;1;3;1;-;-;-;-;-;8
"150110 BAGRE";-;-;3;-;1;2;3;2;50;4;-;1;1;67
"150120 BAIAO";-;2;2;6;4;3;2;1;3;1;-;1;1;26
"150125 BANNACH";-;6;9;7;23;20;2;-;-;-;-;2;5;74
"150130 BARCARENA";-;53;49;37;35;25;37;27;26;26;28;28;34;405
"150140 BELEM";-;887;1066;1325;887;661;469;376;456;335;363;534;495;7854
"150145 BELTERRA";-;36;23;36;25;7;13;21;32;4;3;7;9;216
"150150 BENEVIDES";-;63;49;78;37;53;31;31;41;53;30;53;25;544
"150157 BOM JESUS DO TOCANTINS";-;12;15;15;12;3;4;7;11;4;9;22;13;127
"150160 BONITO";-;-;-;1;-;-;-;1;-;1;3;2;-;8
"150170 BRAGANCA";-;26;46;32;36;31;33;51;67;33;35;28;19;437
"150172 BRASIL NOVO";-;55;66;50;100;56;14;5;-;3;4;16;19;388
"150175 BREJO GRANDE DO ARAGUAIA";-;16;18;6;5;2;3;-;-;-;1;-;-;51
"150178 BREU BRANCO";-;56;226;215;177;30;3;3;5;4;5;5;37;766
"150180 BREVES";-;6;18;17;7;3;3;6;3;2;4;5;-;74
"150190 BUJARU";-;2;-;9;3;-;2;1;-;-;-;1;-;18
"150195 CACHOEIRA DO PIRIA";-;9;21;22;11;24;2;6;2;2;1;13;10;123
"150200 CACHOEIRA DO ARARI";-;-;-;1;1;-;1;-;-;1;1;-;-;5
"150210 CAMETA";-;89;129;96;53;50;20;26;36;48;26;26;47;646
"150215 CANAA DOS CARAJAS";-;66;172;116;104;59;12;9;7;7;5;8;16;581
"150220 CAPANEMA";-;38;46;35;23;17;4;13;9;19;12;29;82;327
"150230 CAPITAO POCO";-;5;4;8;9;12;5;5;8;-;-;5;1;62
"150240 CASTANHAL";-;96;67;80;102;63;30;22;31;41;52;68;98;750
"150250 CHAVES";-;-;-;-;1;1;-;1;-;-;-;1;-;4
"150260 COLARES";-;3;1;-;-;2;-;1;5;2;-;-;-;14
"150270 CONCEICAO DO ARAGUAIA";-;78;142;158;75;36;21;8;9;6;8;11;20;572
"150275 CONCORDIA DO PARA";-;12;30;17;3;1;3;2;2;3;3;10;1;87
"150276 CUMARU DO NORTE";-;5;10;12;36;19;1;1;-;-;-;3;3;90
"150277 CURIONOPOLIS";-;7;41;70;53;15;11;8;2;-;-;2;2;211
"150280 CURRALINHO";-;1;3;1;-;1;2;1;-;-;1;1;-;11
"150285 CURUA";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"150290 CURUCA";-;4;6;9;6;19;11;11;46;8;2;2;2;126
"150293 DOM ELISEU";-;20;35;22;15;21;13;7;6;7;4;4;7;161
"150295 ELDORADO DOS CARAJAS";-;16;30;61;39;6;2;1;4;5;9;34;13;220
"150304 FLORESTA DO ARAGUAIA";-;16;22;17;14;6;1;-;-;-;1;3;5;85
"150307 GARRAFAO DO NORTE";-;2;-;-;2;2;2;-;2;-;1;3;2;16
"150309 GOIANESIA DO PARA";-;94;161;57;33;25;6;2;-;2;3;2;25;410
"150310 GURUPA";-;1;-;-;1;-;6;3;-;2;6;16;-;35
"150320 IGARAPE-ACU";-;9;26;19;14;11;3;8;5;14;15;6;4;134
"150330 IGARAPE-MIRI";-;23;13;16;10;5;1;-;4;2;6;11;9;100
"150340 INHANGAPI";-;30;34;11;9;3;2;2;3;1;2;8;5;110
"150345 IPIXUNA DO PARA";-;35;58;43;33;11;8;2;2;2;-;9;11;214
"150350 IRITUIA";-;34;15;18;11;2;6;17;15;12;10;20;15;175
"150360 ITAITUBA";-;282;292;230;90;70;51;31;41;29;71;147;113;1447
"150370 ITUPIRANGA";-;97;156;77;33;18;3;7;28;39;22;50;91;621
"150375 JACAREACANGA";-;2;1;-;1;-;2;-;-;1;1;-;-;8
"150380 JACUNDA";-;67;141;143;50;13;4;2;1;5;4;7;7;444
"150390 JURUTI";-;203;164;139;68;25;14;1;2;5;5;17;33;676
"150400 LIMOEIRO DO AJURU";-;2;5;4;4;2;3;-;1;1;-;-;-;22
"150405 MAE DO RIO";-;2;3;6;3;4;2;8;4;1;-;-;-;33
"150410 MAGALHAES BARATA";-;1;2;-;1;2;3;2;2;-;1;-;-;14
"150420 MARABA";-;315;280;242;139;24;26;29;24;11;31;151;130;1402
"150430 MARACANA";-;11;3;13;4;2;2;4;-;3;1;1;2;46
"150440 MARAPANIM";-;8;8;27;13;13;25;6;10;8;6;11;-;135
"150442 MARITUBA";-;270;246;169;144;66;35;51;97;107;97;178;127;1587
"150445 MEDICILANDIA";-;9;9;64;9;3;1;2;-;16;25;8;1;147
"150450 MELGACO";-;-;-;-;3;1;1;-;-;2;-;2;-;9
"150460 MOCAJUBA";-;-;3;5;1;2;-;1;1;2;3;1;3;22
"150470 MOJU";-;38;33;30;20;9;3;13;3;8;8;19;23;207
"150475 MOJUI DOS CAMPOS";-;-;-;2;1;1;-;-;-;-;-;-;-;4
"150480 MONTE ALEGRE";-;106;254;137;94;45;26;127;228;89;31;22;77;1236
"150490 MUANA";-;3;8;16;4;1;-;-;1;-;4;2;4;43
"150495 NOVA ESPERANCA DO PIRIA";-;2;6;4;3;4;1;2;4;4;4;1;-;35
"150497 NOVA IPIXUNA";-;68;35;10;6;4;2;2;2;3;2;10;17;161
"150500 NOVA TIMBOTEUA";-;1;1;4;4;2;1;-;-;1;-;1;1;16
"150503 NOVO PROGRESSO";-;368;219;140;68;29;17;18;9;6;16;96;266;1252
"150506 NOVO REPARTIMENTO";-;161;224;143;47;37;6;2;5;4;4;20;69;722
"150510 OBIDOS";-;5;19;23;5;4;3;-;1;-;1;1;-;62
"150520 OEIRAS DO PARA";-;4;-;3;4;2;1;2;2;5;2;1;3;29
"150530 ORIXIMINA";-;68;281;198;44;42;19;27;30;85;116;281;94;1285
"150540 OUREM";-;1;-;7;5;2;5;5;-;1;1;-;-;27
"150543 OURILANDIA DO NORTE";-;95;96;123;77;88;31;18;11;14;17;60;137;767
"150548 PACAJA";-;76;100;290;237;83;28;6;4;7;10;77;48;966
"150549 PALESTINA DO PARA";-;9;18;29;11;19;11;3;1;1;-;-;9;111
"150550 PARAGOMINAS";-;143;210;125;99;50;23;24;20;17;9;22;64;806
"150553 PARAUAPEBAS";-;656;872;495;200;193;54;34;12;18;51;231;353;3169
"150555 PAU D'ARCO";-;13;19;25;9;26;5;2;-;2;-;2;1;104
"150560 PEIXE-BOI";-;1;5;20;10;1;1;1;2;2;2;1;-;46
"150563 PICARRA";-;26;24;19;15;5;10;2;2;2;7;18;10;140
"150565 PLACAS";-;19;18;53;36;23;11;16;14;3;1;4;13;211
"150570 PONTA DE PEDRAS";-;3;9;20;13;9;-;-;5;3;2;2;2;68
"150580 PORTEL";-;92;74;27;5;2;4;4;64;69;45;17;30;433
"150590 PORTO DE MOZ";-;2;5;1;1;1;1;-;-;2;2;-;-;15
"150600 PRAINHA";-;48;51;40;59;15;8;2;1;6;3;136;107;476
"150610 PRIMAVERA";-;19;7;8;7;4;1;7;9;15;17;6;3;103
"150611 QUATIPURU";-;2;3;1;-;-;1;1;2;6;20;3;-;39
"150613 REDENCAO";-;71;103;117;83;31;21;8;4;6;11;18;22;495
"150616 RIO MARIA";-;112;102;46;31;8;2;4;2;1;4;9;12;333
"150618 RONDON DO PARA";-;39;62;64;53;44;34;13;1;3;1;5;14;333
"150619 RUROPOLIS";-;182;144;143;86;30;11;4;6;2;12;37;71;728
"150620 SALINOPOLIS";-;63;67;173;166;123;112;75;110;86;62;34;48;1119
"150630 SALVATERRA";-;38;43;57;35;16;10;6;14;4;4;9;24;260
"150635 SANTA BARBARA DO PARA";-;41;31;36;30;9;10;13;14;10;7;12;26;239
"150650 SANTA IZABEL DO PARA";-;41;46;55;30;32;21;22;23;12;11;16;22;331
"150655 SANTA LUZIA DO PARA";-;46;14;11;5;1;2;1;-;2;1;-;2;85
"150658 SANTA MARIA DAS BARREIRAS";-;63;104;60;37;7;-;-;-;-;5;11;25;312
"150660 SANTA MARIA DO PARA";-;10;15;8;7;7;2;2;5;5;11;8;2;82
"150670 SANTANA DO ARAGUAIA";-;25;13;24;33;3;-;-;1;1;2;23;31;156
"150680 SANTAREM";-;458;678;655;480;259;107;70;94;81;59;69;115;3125
"150690 SANTAREM NOVO";-;53;34;62;66;112;61;23;26;25;22;47;45;576
"150700 SANTO ANTONIO DO TAUA";-;8;12;18;3;4;4;2;4;3;2;5;6;71
"150710 SAO CAETANO DE ODIVELAS";-;3;5;4;3;6;2;3;7;2;3;7;2;47
"150715 SAO DOMINGOS DO ARAGUAIA";-;71;139;152;107;34;5;4;1;2;9;17;37;578
"150720 SAO DOMINGOS DO CAPIM";-;5;4;14;7;4;1;-;-;-;5;63;6;109
"150730 SAO FELIX DO XINGU";-;287;210;177;98;69;32;22;18;30;34;181;157;1315
"150740 SAO FRANCISCO DO PARA";-;40;13;8;1;1;3;-;2;4;-;6;14;92
"150745 SAO GERALDO DO ARAGUAIA";-;100;98;150;77;39;19;4;4;4;3;14;24;536
"150746 SAO JOAO DA PONTA";-;1;4;1;2;3;3;3;5;2;2;3;-;29
"150747 SAO JOAO DE PIRABAS";-;9;14;26;18;9;7;8;10;6;16;5;12;140
"150750 SAO JOAO DO ARAGUAIA";-;44;15;24;13;10;2;2;8;19;82;46;38;303
"150760 SAO MIGUEL DO GUAMA";-;13;18;34;23;9;4;1;8;3;8;6;4;131
"150770 SAO SEBASTIAO DA BOA VISTA";-;4;1;5;2;3;2;-;2;1;1;-;-;21
"150775 SAPUCAIA";-;6;1;1;1;-;-;-;-;-;-;-;2;11
"150780 SENADOR JOSE PORFIRIO";-;4;7;5;4;1;2;2;1;1;15;18;10;70
"150790 SOURE";-;30;51;118;58;44;70;55;68;46;34;46;27;647
"150795 TAILANDIA";-;88;54;47;33;15;47;63;41;40;36;42;63;569
"150796 TERRA ALTA";-;1;-;17;15;5;3;3;1;8;3;4;-;60
"150797 TERRA SANTA";-;1;4;14;1;4;3;-;-;-;-;1;-;28
"150800 TOME-ACU";-;16;20;53;30;10;6;5;9;5;3;12;7;176
"150803 TRACUATEUA";-;13;26;34;24;31;11;10;3;6;11;8;5;182
"150805 TRAIRAO";-;4;6;-;-;-;-;-;-;-;-;-;1;11
"150808 TUCUMA";-;114;164;204;143;40;18;7;-;3;36;79;115;923
"150810 TUCURUI";-;217;255;168;45;23;9;4;12;8;8;22;62;833
"150812 ULIANOPOLIS";-;52;126;77;39;25;52;77;90;58;21;38;38;693
"150815 URUARA";-;87;41;59;64;45;36;33;70;42;57;59;25;618
"150820 VIGIA";-;5;11;14;11;9;4;4;5;10;5;3;6;87
"150830 VISEU";-;4;5;34;4;21;6;13;20;5;26;2;3;143
"150835 VITORIA DO XINGU";-;108;82;66;38;28;46;51;65;32;27;58;43;644
"150840 XINGUARA";-;80;113;80;44;37;8;2;1;-;7;15;28;415
" MUNICIPIO IGNORADO - AP";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"160005 SERRA DO NAVIO";-;31;13;8;13;21;14;13;46;89;138;65;34;485
"160010 AMAPA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"160015 PEDRA BRANCA DO AMAPARI";-;18;11;3;66;6;1;1;6;2;2;3;11;130
"160020 CALCOENE";-;23;35;24;35;55;47;39;64;31;29;62;58;502
"160021 CUTIAS";-;-;-;-;-;-;-;1;-;-;-;1;-;2
"160023 FERREIRA GOMES";-;9;26;50;17;25;5;1;3;4;15;5;-;160
"160025 ITAUBAL";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"160027 LARANJAL DO JARI";-;-;-;-;1;1;1;1;-;-;-;-;-;4
"160030 MACAPA";-;403;575;587;451;410;278;309;566;519;247;149;116;4610
"160040 MAZAGAO";-;58;21;23;16;-;1;5;5;1;5;19;36;190
"160050 OIAPOQUE";-;293;349;303;186;64;36;11;35;73;139;142;50;1681
"160053 PORTO GRANDE";-;37;72;44;71;29;15;14;12;8;36;4;1;343
"160060 SANTANA";-;191;248;132;56;27;38;76;141;81;73;31;24;1118
"160070 TARTARUGALZINHO";-;-;-;-;-;-;-;-;1;-;1;1;2;5
" MUNICIPIO IGNORADO - TO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"170025 ABREULANDIA";-;3;3;5;10;4;4;5;8;6;2;2;3;55
"170030 AGUIARNOPOLIS";-;5;3;32;53;17;9;6;3;-;2;6;1;137
"170035 ALIANCA DO TOCANTINS";-;6;3;10;6;5;-;-;-;-;1;-;-;31
"170040 ALMAS";-;8;15;30;48;14;2;2;-;3;-;14;2;138
"170070 ALVORADA";-;6;4;3;1;-;-;-;-;-;-;-;1;15
"170100 ANANAS";-;-;-;-;5;2;1;-;5;-;-;2;1;16
"170105 ANGICO";-;4;13;14;5;4;7;1;-;-;1;2;1;52
"170110 APARECIDA DO RIO NEGRO";-;22;8;6;3;4;1;1;7;1;7;3;5;68
"170130 ARAGOMINAS";-;9;5;4;6;2;3;1;3;2;8;10;10;63
"170190 ARAGUACEMA";-;12;44;20;10;7;1;2;1;1;1;-;3;102
"170200 ARAGUACU";-;148;158;237;221;216;85;26;23;23;51;85;114;1387
"170210 ARAGUAINA";-;328;386;742;634;315;137;93;53;68;71;126;194;3147
"170215 ARAGUANA";-;7;27;18;10;7;5;4;-;4;-;2;9;93
