2008
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110060 CACAULANDIA";-;3;4;23;2;-;-;-;1;-;-;3;5;41
"110070 CAMPO NOVO DE RONDONIA";-;32;46;38;31;17;4;1;-;1;1;6;12;189
"110080 CANDEIAS DO JAMARI";-;99;69;27;14;18;7;7;2;1;2;4;40;290
"110090 CASTANHEIRAS";-;7;5;8;3;-;1;2;-;-;-;-;3;29
"110092 CHUPINGUAIA";-;50;67;56;49;18;19;22;13;9;21;8;6;338
"110094 CUJUBIM";-;56;17;11;5;1;-;-;1;4;2;5;11;113
"110100 GOVERNADOR JORGE TEIXEIRA";-;38;22;20;14;3;4;1;4;12;20;89;94;321
"110110 ITAPUA DO OESTE";-;82;59;31;22;24;32;20;15;7;4;8;30;334
"110120 MINISTRO ANDREAZZA";-;83;61;25;10;9;-;-;-;4;1;24;106;323
"110130 MIRANTE DA SERRA";-;107;115;146;85;30;3;6;11;11;64;215;58;851
"110140 MONTE NEGRO";-;120;67;21;12;8;4;14;6;2;2;40;56;352
"110143 NOVA UNIAO";-;37;35;22;16;6;3;1;3;1;67;124;171;486
"110145 PARECIS";-;23;24;35;11;2;-;-;-;-;-;3;7;105
"110146 PIMENTEIRAS DO OESTE";-;38;32;17;11;4;-;1;-;-;-;3;4;110
"110147 PRIMAVERA DE RONDONIA";-;48;19;13;3;3;2;1;1;1;1;7;8;107
"110148 SAO FELIPE D'OESTE";-;145;91;25;16;10;30;27;37;17;30;50;92;570
"110149 SAO FRANCISCO DO GUAPORE";-;282;280;135;41;29;12;6;3;6;4;30;45;873
"110150 SERINGUEIRAS";-;134;117;110;56;2;1;-;-;-;-;4;8;432
"110155 TEIXEIROPOLIS";-;91;107;65;10;1;2;-;5;3;3;5;41;333
"110160 THEOBROMA";-;30;22;10;12;4;4;-;1;1;2;32;32;150
"110170 URUPA";-;321;104;123;44;3;-;-;-;2;2;15;77;691
"110175 VALE DO ANARI";-;43;25;31;5;-;3;-;7;7;42;81;45;289
"110180 VALE DO PARAISO";-;11;15;16;15;2;-;2;1;2;1;8;11;84
"120001 ACRELANDIA";-;154;351;215;77;23;13;7;4;5;21;59;92;1021
"120005 ASSIS BRASIL";-;117;74;125;55;31;23;7;5;11;9;41;42;540
"120010 BRASILEIA";-;208;186;152;107;50;46;29;23;23;66;193;275;1358
"120013 BUJARI";-;36;51;58;26;19;9;11;6;10;13;12;39;290
"120017 CAPIXABA";-;132;132;114;88;35;12;13;4;6;5;30;65;636
"120020 CRUZEIRO DO SUL";-;63;49;26;9;5;4;6;3;6;3;4;27;205
"120025 EPITACIOLANDIA";-;201;189;139;84;70;48;19;31;33;69;189;319;1391
"120030 FEIJO";-;6;10;73;19;2;3;2;1;2;3;2;4;127
"120032 JORDAO";-;4;1;2;1;2;-;-;-;-;-;1;4;15
"120033 MANCIO LIMA";-;4;6;4;-;-;-;-;-;-;-;2;4;20
"120034 MANOEL URBANO";-;4;4;5;1;-;-;-;1;-;1;-;1;17
"120035 MARECHAL THAUMATURGO";-;-;4;-;-;-;1;-;1;3;-;-;-;9
"120038 PLACIDO DE CASTRO";-;109;66;45;7;13;6;9;1;4;6;62;130;458
"120039 PORTO WALTER";-;1;-;1;2;-;-;-;-;-;-;-;-;4
"120040 RIO BRANCO";-;15401;18439;13727;5493;2471;1241;1024;619;796;1304;3840;8034;72389
"120042 RODRIGUES ALVES";-;2;4;-;1;-;1;-;-;-;2;2;-;12
"120043 SANTA ROSA DO PURUS";-;4;3;3;2;1;-;1;-;-;-;1;-;15
"120045 SENADOR GUIOMARD";-;207;84;62;29;27;11;14;1;3;2;23;36;499
"120050 SENA MADUREIRA";-;116;81;109;55;30;14;14;7;11;42;80;73;632
"120060 TARAUACA";-;25;15;14;7;6;4;-;1;1;2;3;7;85
"120070 XAPURI";-;143;104;61;17;34;33;25;2;5;10;11;67;512
"120080 PORTO ACRE";-;175;200;239;83;59;26;12;12;8;16;69;79;978
" MUNICIPIO IGNORADO - AM";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"130002 ALVARAES";-;16;14;1;1;-;2;5;-;-;-;3;2;44
"130006 AMATURA";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"130008 ANAMA";-;5;9;3;1;-;1;-;-;-;-;-;-;19
"130010 ANORI";-;5;5;8;1;2;-;1;1;-;2;2;-;27
"130014 APUI";-;1;8;7;2;4;2;-;1;-;-;1;-;26
"130020 ATALAIA DO NORTE";-;2;-;1;1;-;-;-;-;-;-;1;1;6
"130030 AUTAZES";-;11;10;7;-;2;-;1;-;-;-;-;2;33
"130040 BARCELOS";-;112;53;65;22;29;24;45;43;77;123;141;53;787
"130050 BARREIRINHA";-;-;4;-;1;1;-;-;1;-;-;-;-;7
"130060 BENJAMIN CONSTANT";-;6;5;2;2;-;1;-;-;-;1;2;7;26
"130063 BERURI";-;2;-;1;-;-;-;-;1;-;-;-;-;4
"130068 BOA VISTA DO RAMOS";-;1;-;1;-;-;-;1;-;-;-;-;-;3
"130070 BOCA DO ACRE";-;183;148;117;32;26;10;7;2;3;5;8;37;578
"130080 BORBA";-;39;79;66;26;23;20;12;27;29;24;15;26;386
"130083 CAAPIRANGA";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"130090 CANUTAMA";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"130100 CARAUARI";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"130110 CAREIRO";-;102;142;88;52;61;15;5;-;1;3;7;24;500
"130115 CAREIRO DA VARZEA";-;2;8;8;1;2;3;3;-;-;-;2;-;29
"130120 COARI";-;264;461;322;184;118;73;292;152;57;111;187;409;2630
"130130 CODAJAS";-;87;195;94;11;19;27;45;33;3;2;16;25;557
"130140 EIRUNEPE";-;1;3;1;2;-;2;1;-;-;-;-;1;11
"130150 ENVIRA";-;2;1;2;-;-;-;-;-;1;-;1;2;9
"130160 FONTE BOA";-;1;1;-;1;1;-;-;-;-;-;-;1;5
"130165 GUAJARA";-;3;6;4;1;2;1;-;-;-;-;-;-;17
"130170 HUMAITA";-;549;268;183;67;47;26;34;44;46;76;160;191;1691
"130180 IPIXUNA";-;4;1;-;-;-;-;-;-;-;-;-;-;5
"130185 IRANDUBA";-;6;11;77;17;7;3;-;1;4;-;2;6;134
"130190 ITACOATIARA";-;210;373;518;323;58;16;1;3;2;29;9;27;1569
"130195 ITAMARATI";-;-;1;2;-;-;-;-;-;1;-;-;-;4
"130210 JAPURA";-;13;5;1;3;-;2;-;-;1;2;-;-;27
"130220 JURUA";-;5;1;-;3;1;-;-;-;-;-;-;-;10
"130230 JUTAI";-;2;11;6;-;-;-;-;-;-;-;-;-;19
"130240 LABREA";-;343;248;123;36;31;8;2;-;3;7;42;123;966
"130250 MANACAPURU";-;669;612;355;58;44;28;3;8;3;1;8;59;1848
"130255 MANAQUIRI";-;5;20;9;8;1;-;1;-;-;-;-;-;44
"130260 MANAUS";-;11930;25333;22534;9000;4016;2253;1570;1153;906;813;1468;2709;83685
"130270 MANICORE";-;17;64;109;51;22;3;3;1;8;9;212;155;654
"130280 MARAA";-;17;11;5;3;2;2;2;-;-;1;1;2;46
"130290 MAUES";-;7;28;50;42;51;70;52;10;2;2;2;-;316
"130300 NHAMUNDA";-;4;2;1;-;1;-;-;-;-;-;-;-;8
"130310 NOVA OLINDA DO NORTE";-;27;132;78;51;20;19;53;32;6;2;3;1;424
"130320 NOVO AIRAO";-;24;54;31;23;3;1;8;1;-;3;7;33;188
"130330 NOVO ARIPUANA";-;60;142;176;108;42;47;37;22;6;24;20;13;697
"130340 PARINTINS";-;156;75;49;16;10;-;3;4;3;5;97;100;518
"130350 PAUINI";-;1;1;2;1;1;-;-;-;-;1;1;5;13
"130353 PRESIDENTE FIGUEIREDO";-;10;17;17;7;7;25;1;7;4;3;-;3;101
"130356 RIO PRETO DA EVA";-;9;10;16;7;2;2;1;-;-;-;1;1;49
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"130370 SANTO ANTONIO DO ICA";-;21;2;3;10;-;-;-;1;-;-;-;-;37
"130380 SAO GABRIEL DA CACHOEIRA";-;314;163;164;116;110;313;166;178;111;96;115;122;1968
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"130395 SAO SEBASTIAO DO UATUMA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"130400 SILVES";-;-;1;-;-;-;-;-;-;1;-;-;3;5
"130406 TABATINGA";-;179;36;24;30;85;40;16;28;32;114;183;193;960
"130410 TAPAUA";-;3;5;1;-;-;-;1;-;-;-;-;-;10
"130420 TEFE";-;1033;460;207;87;100;150;94;37;28;65;86;234;2581
"130423 TONANTINS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"130426 UARINI";-;-;1;3;1;-;-;-;1;-;-;-;-;6
"130430 URUCARA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"130440 URUCURITUBA";-;-;4;3;1;2;-;-;-;-;-;-;-;10
"140002 AMAJARI";-;13;7;16;12;34;22;24;12;11;17;13;7;188
"140005 ALTO ALEGRE";-;9;13;9;15;36;55;61;21;20;8;12;8;267
"140010 BOA VISTA";-;947;862;1014;1030;1634;2173;1788;1343;848;443;474;569;13125
"140015 BONFIM";-;21;30;25;38;59;78;43;31;25;32;37;16;435
"140017 CANTA";-;40;34;25;59;63;64;104;75;29;13;19;12;537
"140020 CARACARAI";-;60;250;220;156;164;96;22;24;19;22;28;20;1081
"140023 CAROEBE";-;52;107;161;53;36;14;42;24;8;5;5;25;532
"140028 IRACEMA";-;13;13;27;35;148;183;131;50;26;7;20;29;682
"140030 MUCAJAI";-;10;35;35;41;63;40;45;28;24;11;25;28;385
"140040 NORMANDIA";-;2;2;10;4;5;4;7;7;7;5;3;1;57
"140045 PACARAIMA";-;18;36;48;73;75;30;17;31;10;14;10;20;382
"140047 RORAINOPOLIS";-;69;127;259;317;232;205;96;101;84;78;43;47;1658
"140050 SAO JOAO DA BALIZA";-;13;41;67;29;35;36;41;17;1;3;6;2;291
"140060 SAO LUIZ";-;2;29;95;181;74;7;4;3;2;2;1;-;400
"140070 UIRAMUTA";-;-;1;3;1;6;1;3;71;33;4;2;2;127
" MUNICIPIO IGNORADO - PA";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"150010 ABAETETUBA";-;147;139;110;100;54;36;42;105;115;81;103;110;1142
"150013 ABEL FIGUEIREDO";-;32;12;9;11;8;6;5;5;5;12;27;22;154
"150020 ACARA";-;37;51;66;40;21;6;4;7;4;10;19;16;281
"150030 AFUA";-;1;3;-;-;2;3;1;8;-;1;2;1;22
"150034 AGUA AZUL DO NORTE";-;16;14;52;55;23;7;-;2;2;3;7;19;200
"150040 ALENQUER";-;9;20;14;20;6;-;2;1;1;2;-;3;78
"150050 ALMEIRIM";-;1;2;-;1;1;-;1;-;-;-;-;1;7
"150060 ALTAMIRA";-;667;803;1009;401;242;178;107;132;122;247;302;195;4405
"150070 ANAJAS";-;1;2;1;12;-;1;-;-;-;-;1;1;19
"150080 ANANINDEUA";-;328;357;393;232;165;123;107;121;137;143;272;220;2598
"150085 ANAPU";-;12;30;72;34;16;4;4;4;6;14;28;9;233
"150090 AUGUSTO CORREA";-;25;20;27;13;13;8;5;6;5;7;4;9;142
"150095 AURORA DO PARA";-;13;12;25;10;4;5;1;3;3;3;2;3;84
"150100 AVEIRO";-;4;4;-;3;1;3;1;-;-;-;-;-;16
"150110 BAGRE";-;-;4;-;1;3;3;2;50;4;-;1;1;69
"150120 BAIAO";-;3;7;16;8;6;3;2;3;1;-;1;1;51
"150125 BANNACH";-;42;27;15;40;23;3;2;3;3;31;5;8;202
"150130 BARCARENA";-;71;71;43;50;42;40;30;28;27;29;30;36;497
"150140 BELEM";-;1321;1616;1936;1228;805;571;449;517;409;471;653;610;10586
"150145 BELTERRA";-;56;63;88;58;89;32;28;33;5;6;16;25;499
"150150 BENEVIDES";-;93;78;111;63;66;38;32;47;54;34;60;34;710
"150157 BOM JESUS DO TOCANTINS";-;30;61;42;34;16;13;8;11;4;10;25;13;267
"150160 BONITO";-;-;1;4;2;2;-;2;-;1;3;2;-;17
"150170 BRAGANCA";-;48;67;55;51;39;44;63;73;40;45;36;30;591
"150172 BRASIL NOVO";-;56;66;50;100;56;14;5;2;3;4;17;21;394
"150175 BREJO GRANDE DO ARAGUAIA";-;19;19;7;9;5;4;-;-;-;5;5;-;73
"150178 BREU BRANCO";-;119;344;355;336;95;5;3;5;6;5;5;54;1332
"150180 BREVES";-;7;27;20;10;3;3;6;3;2;5;6;-;92
"150190 BUJARU";-;3;4;13;4;2;4;4;3;10;4;4;2;57
"150195 CACHOEIRA DO PIRIA";-;12;33;26;11;25;3;7;2;2;3;15;11;150
"150200 CACHOEIRA DO ARARI";-;-;-;1;2;-;1;-;-;1;1;-;-;6
"150210 CAMETA";-;110;151;119;71;61;29;29;36;49;26;26;51;758
"150215 CANAA DOS CARAJAS";-;79;191;132;121;71;15;9;7;7;6;9;16;663
"150220 CAPANEMA";-;54;64;50;43;25;11;15;10;25;12;33;84;426
"150230 CAPITAO POCO";-;9;11;27;24;18;9;5;9;1;3;5;3;124
"150240 CASTANHAL";-;172;138;176;172;81;44;35;37;51;65;74;114;1159
"150250 CHAVES";-;-;-;-;1;1;-;1;-;-;-;1;-;4
"150260 COLARES";-;4;3;8;4;5;-;2;5;2;-;-;-;33
"150270 CONCEICAO DO ARAGUAIA";-;565;513;564;234;97;40;14;13;7;10;20;64;2141
"150275 CONCORDIA DO PARA";-;23;36;27;6;1;4;4;6;3;6;15;2;133
"150276 CUMARU DO NORTE";-;31;35;40;71;28;3;1;-;-;1;6;8;224
"150277 CURIONOPOLIS";-;27;53;92;68;24;19;9;2;1;-;3;7;305
"150280 CURRALINHO";-;2;3;2;1;1;3;1;-;1;1;1;-;16
"150285 CURUA";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"150290 CURUCA";-;6;7;9;8;19;12;12;46;8;2;2;3;134
"150293 DOM ELISEU";-;44;60;85;76;59;33;20;11;8;6;4;7;413
"150295 ELDORADO DOS CARAJAS";-;46;55;82;50;17;4;3;4;5;9;34;22;331
"150304 FLORESTA DO ARAGUAIA";-;130;63;50;16;6;2;1;-;-;1;8;10;287
"150307 GARRAFAO DO NORTE";-;3;1;5;3;2;3;1;2;-;1;3;2;26
"150309 GOIANESIA DO PARA";-;117;207;93;59;50;19;3;6;6;6;3;27;596
"150310 GURUPA";-;1;-;1;1;1;6;3;1;2;6;16;-;38
"150320 IGARAPE-ACU";-;9;27;22;20;13;3;8;5;14;15;6;4;146
"150330 IGARAPE-MIRI";-;26;15;17;11;5;2;1;5;2;6;11;9;110
"150340 INHANGAPI";-;34;35;12;9;4;3;2;3;4;3;9;5;123
"150345 IPIXUNA DO PARA";-;35;61;49;37;14;8;2;3;2;-;9;12;232
"150350 IRITUIA";-;36;40;42;14;4;24;22;16;13;10;20;16;257
"150360 ITAITUBA";-;412;417;350;115;73;62;39;54;33;80;164;140;1939
"150370 ITUPIRANGA";-;104;160;86;40;18;3;7;28;39;22;50;93;650
"150375 JACAREACANGA";-;2;1;1;2;3;2;-;-;1;1;-;-;13
"150380 JACUNDA";-;164;188;159;78;45;17;9;5;6;6;15;27;719
"150390 JURUTI";-;212;255;298;210;49;26;17;4;6;5;17;33;1132
"150400 LIMOEIRO DO AJURU";-;2;6;7;12;4;3;1;1;1;2;-;-;39
"150405 MAE DO RIO";-;10;16;36;31;14;5;11;9;3;4;7;11;157
"150410 MAGALHAES BARATA";-;3;2;12;10;3;3;2;2;-;1;-;-;38
"150420 MARABA";-;486;411;420;379;80;86;60;31;17;33;160;154;2317
"150430 MARACANA";-;21;14;20;7;9;11;5;2;3;1;1;4;98
"150440 MARAPANIM";-;12;12;29;20;13;28;9;10;8;6;11;-;158
"150442 MARITUBA";-;346;310;261;215;83;53;59;100;116;102;211;147;2003
"150445 MEDICILANDIA";-;9;9;65;10;3;2;3;1;16;28;8;2;156
"150450 MELGACO";-;-;-;-;3;1;1;-;-;2;-;2;-;9
"150460 MOCAJUBA";-;5;9;7;4;2;-;1;1;2;3;1;3;38
"150470 MOJU";-;88;89;65;35;27;8;27;10;17;17;26;29;438
"150475 MOJUI DOS CAMPOS";-;-;-;2;1;1;-;-;-;-;-;-;-;4
"150480 MONTE ALEGRE";-;113;258;144;129;64;59;143;228;89;31;23;77;1358
"150490 MUANA";-;6;8;19;6;1;1;-;1;-;4;2;4;52
"150495 NOVA ESPERANCA DO PIRIA";-;2;6;5;5;4;2;2;4;4;4;1;-;39
"150497 NOVA IPIXUNA";-;71;51;19;14;4;2;3;2;3;3;10;17;199
"150500 NOVA TIMBOTEUA";-;1;1;4;6;4;2;-;2;2;-;1;1;24
"150503 NOVO PROGRESSO";-;442;256;152;78;33;23;22;9;6;17;96;284;1418
"150506 NOVO REPARTIMENTO";-;170;228;168;64;50;11;2;5;4;4;21;69;796
"150510 OBIDOS";-;8;21;27;5;4;3;-;1;-;1;4;-;74
"150520 OEIRAS DO PARA";-;4;2;5;5;3;1;3;2;5;2;1;3;36
"150530 ORIXIMINA";-;430;618;251;80;43;21;27;30;85;116;281;100;2082
"150540 OUREM";-;19;10;14;7;5;5;7;-;1;1;-;4;73
"150543 OURILANDIA DO NORTE";-;155;134;197;151;122;44;23;17;18;19;73;156;1109
"150548 PACAJA";-;291;177;310;253;90;32;6;7;7;10;82;70;1335
"150549 PALESTINA DO PARA";-;13;22;29;12;20;11;3;1;1;-;-;9;121
"150550 PARAGOMINAS";-;174;233;175;119;56;31;24;22;17;12;23;68;954
"150553 PARAUAPEBAS";-;1189;1266;688;353;263;101;60;31;37;75;260;418;4741
"150555 PAU D'ARCO";-;25;42;34;21;31;6;2;1;2;1;3;3;171
"150560 PEIXE-BOI";-;1;6;20;10;2;1;1;3;2;2;1;-;49
"150563 PICARRA";-;36;27;26;16;5;10;2;2;2;7;18;12;163
"150565 PLACAS";-;23;38;116;57;37;29;23;18;3;1;4;16;365
"150570 PONTA DE PEDRAS";-;5;29;43;27;9;1;-;5;3;2;3;2;129
"150580 PORTEL";-;99;86;30;9;6;6;5;66;69;48;19;31;474
"150590 PORTO DE MOZ";-;2;6;2;1;1;1;-;-;2;2;-;-;17
"150600 PRAINHA";-;48;52;40;60;15;9;3;1;6;3;136;107;480
"150610 PRIMAVERA";-;20;10;16;16;13;10;14;11;35;22;8;3;178
"150611 QUATIPURU";-;9;45;75;3;-;1;2;2;6;22;14;1;180
"150613 REDENCAO";-;302;236;190;145;38;28;10;9;11;18;24;105;1116
"150616 RIO MARIA";-;313;171;119;63;15;6;6;3;2;4;13;77;792
"150618 RONDON DO PARA";-;129;146;109;95;55;37;16;4;5;7;11;25;639
"150619 RUROPOLIS";-;378;262;377;236;51;18;6;7;2;12;43;98;1490
"150620 SALINOPOLIS";-;67;81;195;185;128;119;80;116;96;64;37;53;1221
"150630 SALVATERRA";-;38;43;59;36;16;10;6;14;5;5;9;24;265
"150635 SANTA BARBARA DO PARA";-;47;39;39;31;10;12;16;19;10;8;18;27;276
"150650 SANTA IZABEL DO PARA";-;108;80;106;51;37;26;29;25;12;13;16;28;531
"150655 SANTA LUZIA DO PARA";-;49;16;19;14;1;2;1;-;2;1;-;4;109
"150658 SANTA MARIA DAS BARREIRAS";-;121;143;94;43;8;6;3;1;-;5;15;30;469
"150660 SANTA MARIA DO PARA";-;20;21;16;34;13;3;2;5;6;11;8;2;141
"150670 SANTANA DO ARAGUAIA";-;53;50;31;36;7;1;-;1;1;2;23;35;240
"150680 SANTAREM";-;516;1052;1164;628;310;123;80;102;86;105;87;126;4379
"150690 SANTAREM NOVO";-;53;34;62;67;112;61;23;26;25;22;47;45;577
"150700 SANTO ANTONIO DO TAUA";-;14;17;33;17;5;4;2;4;3;2;5;7;113
"150710 SAO CAETANO DE ODIVELAS";-;3;6;4;3;6;2;3;7;4;3;7;2;50
"150715 SAO DOMINGOS DO ARAGUAIA";-;119;157;179;146;65;24;15;3;2;9;17;39;775
"150720 SAO DOMINGOS DO CAPIM";-;5;4;17;7;6;3;-;-;-;5;63;6;116
"150730 SAO FELIX DO XINGU";-;361;249;205;141;108;48;33;18;32;42;221;223;1681
"150740 SAO FRANCISCO DO PARA";-;47;14;16;7;3;4;-;3;25;3;12;19;153
"150745 SAO GERALDO DO ARAGUAIA";-;222;168;239;129;78;45;7;5;11;18;20;38;980
"150746 SAO JOAO DA PONTA";-;2;5;2;3;12;7;4;7;2;2;3;-;49
"150747 SAO JOAO DE PIRABAS";-;11;17;32;19;10;8;12;10;8;16;7;12;162
"150750 SAO JOAO DO ARAGUAIA";-;57;22;33;18;14;13;4;12;25;87;48;38;371
"150760 SAO MIGUEL DO GUAMA";-;22;34;68;51;14;6;1;9;5;8;6;6;230
"150770 SAO SEBASTIAO DA BOA VISTA";-;6;1;6;3;3;2;-;2;1;1;-;-;25
"150775 SAPUCAIA";-;17;6;15;12;5;-;-;-;-;-;-;5;60
"150780 SENADOR JOSE PORFIRIO";-;5;7;5;4;1;2;2;1;1;15;19;11;73
"150790 SOURE";-;34;65;131;74;46;75;60;68;46;34;47;27;707
"150795 TAILANDIA";-;184;108;97;101;20;47;63;41;41;37;43;64;846
"150796 TERRA ALTA";-;5;6;21;16;7;3;3;1;8;3;5;-;78
"150797 TERRA SANTA";-;1;13;14;1;4;3;-;-;-;-;1;-;37
"150800 TOME-ACU";-;23;39;57;33;16;14;7;9;5;5;14;9;231
"150803 TRACUATEUA";-;14;30;41;26;33;11;10;3;7;11;8;5;199
"150805 TRAIRAO";-;6;6;-;-;1;-;-;-;-;-;-;1;14
"150808 TUCUMA";-;201;193;246;202;58;23;12;2;4;42;91;132;1206
"150810 TUCURUI";-;273;348;264;120;33;13;5;12;8;8;26;69;1179
"150812 ULIANOPOLIS";-;54;136;82;43;27;52;77;90;58;21;38;38;716
"150815 URUARA";-;89;41;67;86;61;52;54;85;43;57;59;25;719
"150820 VIGIA";-;8;28;23;15;11;4;4;7;10;5;4;8;127
"150830 VISEU";-;7;11;59;34;26;9;15;20;6;26;2;3;218
"150835 VITORIA DO XINGU";-;108;82;70;40;28;46;51;66;32;30;59;45;657
"150840 XINGUARA";-;207;240;187;134;78;24;8;4;1;8;31;43;965
" MUNICIPIO IGNORADO - AP";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"160005 SERRA DO NAVIO";-;32;13;9;16;31;34;22;46;89;138;65;34;529
"160010 AMAPA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"160015 PEDRA BRANCA DO AMAPARI";-;18;11;4;66;6;1;1;6;2;2;3;11;131
"160020 CALCOENE";-;23;35;24;35;55;47;39;64;31;29;62;59;503
"160021 CUTIAS";-;-;-;-;-;-;-;1;-;-;-;1;-;2
"160023 FERREIRA GOMES";-;9;26;50;17;25;5;1;3;4;15;6;-;161
"160025 ITAUBAL";-;-;1;1;-;-;-;-;-;-;-;1;-;3
"160027 LARANJAL DO JARI";-;-;-;-;1;1;1;1;-;-;1;-;-;5
"160030 MACAPA";-;698;832;945;643;520;324;338;612;556;290;209;188;6155
"160040 MAZAGAO";-;59;21;26;18;-;3;5;5;1;5;19;38;200
"160050 OIAPOQUE";-;486;506;384;244;109;71;31;46;114;316;347;90;2744
"160053 PORTO GRANDE";-;40;75;55;84;40;23;15;12;8;37;4;2;395
"160055 PRACUUBA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"160060 SANTANA";-;211;268;161;76;35;53;83;145;84;75;32;26;1249
"160070 TARTARUGALZINHO";-;-;1;-;-;-;-;-;1;-;1;1;2;6
" MUNICIPIO IGNORADO - TO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"170025 ABREULANDIA";-;96;32;23;29;5;5;5;8;6;2;2;22;235
"170030 AGUIARNOPOLIS";-;10;19;52;57;20;9;7;3;-;2;10;3;192
"170035 ALIANCA DO TOCANTINS";-;7;4;14;7;5;-;1;-;-;1;-;4;43
"170040 ALMAS";-;8;21;42;54;16;3;2;-;4;-;14;3;167
"170070 ALVORADA";-;6;4;4;1;-;-;-;-;-;-;1;1;17
"170100 ANANAS";-;173;35;13;6;9;5;-;5;-;-;8;51;305
"170105 ANGICO";-;5;14;25;10;4;8;2;-;-;1;2;1;72
"170110 APARECIDA DO RIO NEGRO";-;23;11;9;23;15;6;3;14;14;10;11;13;152
"170130 ARAGOMINAS";-;14;15;14;10;3;3;1;3;2;8;10;10;93
"170190 ARAGUACEMA";-;13;51;40;14;7;2;2;1;1;1;2;5;139
"170200 ARAGUACU";-;150;161;250;232;230;102;29;27;26;73;115;201;1596
